rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
301,Boston College,12921,15.5,11%,50.31,48,33.3,64.5,33.5,44.0,2021
302,"University of California, Merced",7849,21.2,9%,50.27,22,23.0,95.2,38.8,43.9,2021
303,University of Colorado Denver/Anschutz Medical Campus,17112,4.0,8%,50.24,33,19.1,94.2,41.0,29.9,2021
304,Cyprus University of Technology,3176,17.4,11%,50.2,18,17.8,98.2,35.1,76.0,2021
305,University of Delaware,21564,17.1,10%,50.16,28,39.7,69.1,95.1,48.9,2021
306,University of Essex,12435,15.5,38%,50.12,31,34.8,67.2,34.4,96.5,2021
307,University of Greifswald,10179,21.0,7%,50.09,31,25.7,80.8,40.0,47.4,2021
308,Huazhong University of Science and Technology,56941,16.3,6%,50.05,40,39.4,63.3,91.9,27.7,2021
309,Illinois Institute of Technology,6092,14.5,49%,50.01,42,27.3,63.3,36.4,75.7,2021
310,Indian Institute of Science,4038,9.3,1%,49.98,58,53.1,31.9,87.6,22.1,2021
311,Johannes Gutenberg University of Mainz,31773,25.7,11%,49.94,34,25.9,77.5,64.4,57.4,2021
312,University of Kent,17845,19.4,30%,49.9,26,30.0,73.7,33.8,91.1,2021
313,University of Klagenfurt,3361,10.1,23%,49.87,30,17.7,85.5,34.8,88.2,2021
314,Kurdistan University of Medical Sciences,2927,11.0,1%,49.83,40,9.7,100.0,35.8,19.1,2021
315,University of Macau,9343,14.0,36%,49.8,30,35.5,64.8,40.9,99.3,2021
316,University of Malaya,15794,8.3,20%,49.76,39,31.5,60.0,44.4,83.7,2021
317,University of Marburg,24527,32.6,12%,49.72,34,29.0,72.6,39.1,53.4,2021
318,Montpellier University,39703,19.7,15%,49.69,37,29.7,67.5,36.9,61.9,2021
319,University of Galway,14453,26.6,18%,49.65,27,31.9,69.6,45.8,80.2,2021
320,North Carolina State University,29966,12.5,15%,49.62,37,36.3,62.3,42.6,59.0,2021
321,University of Oregon,22019,10.6,10%,49.58,33,24.2,83.1,34.3,35.9,2021
322,University of Oulu,9822,26.6,7%,49.55,31,32.8,74.6,51.0,55.4,2021
323,University of Passau,11249,91.4,14%,49.51,34,40.0,64.4,40.5,60.5,2021
324,Qatar University,8808,9.2,37%,49.48,25,30.7,71.7,54.0,99.4,2021
325,Reykjavík University,2501,23.4,9%,49.44,15,20.6,100.0,35.0,69.4,2021
326,RMIT University,33427,23.1,33%,49.41,26,30.2,70.5,44.2,93.5,2021
327,"Royal Holloway, University of London",9685,14.7,35%,49.37,32,31.4,65.1,35.7,91.9,2021
328,Rush University,2624,2.2,2%,49.34,40,14.6,92.2,41.7,21.3,2021
329,Sejong University,12207,20.2,11%,49.3,27,25.3,86.9,44.3,47.3,2021
330,University of South Australia,20930,30.6,20%,49.27,25,36.1,67.2,86.9,86.2,2021
331,University of Stirling,9550,16.8,24%,49.24,23,26.5,80.0,34.2,83.4,2021
332,Stony Brook University,24593,10.6,23%,49.2,33,24.5,78.4,34.7,71.8,2021
333,Syracuse University,20484,15.0,20%,49.17,35,28.3,73.7,34.9,49.6,2021
334,Taipei Medical University,6112,9.8,10%,49.13,30,33.2,77.5,96.0,40.3,2021
335,Tampere University,15267,21.8,6%,49.1,26,32.8,83.3,54.0,51.6,2021
336,Technical University of Darmstadt,17814,39.8,17%,49.07,44,44.6,48.1,87.4,58.2,2021
337,Temple University,36398,13.1,9%,49.03,39,25.3,81.3,33.3,39.2,2021
338,The University of Tennessee-Knoxville,26184,16.6,5%,49.0,33,24.2,81.3,43.7,46.7,2021
339,University of Texas at Dallas,23587,20.8,23%,48.97,25,27.7,81.1,39.6,59.8,2021
340,Tokyo Institute of Technology,9566,7.8,13%,48.93,52,54.2,34.7,71.8,41.1,2021
341,University of Trento,13180,20.1,7%,48.9,28,31.8,74.9,39.8,58.2,2021
342,Tulane University,11224,9.1,11%,48.87,43,24.1,78.2,35.8,43.2,2021
343,United Arab Emirates University,7270,8.9,18%,48.83,25,21.3,83.6,55.8,89.4,2021
344,University College Cork,17051,17.6,19%,48.8,24,23.5,82.9,44.8,82.5,2021
345,Washington State University,28482,18.4,7%,48.77,32,30.5,76.9,49.4,49.3,2021
346,Wuhan University,53956,15.2,7%,48.73,43,36.8,58.4,86.9,40.4,2021
347,Aix-Marseille University,68841,16.7,13%,48.7,41,25.4,66.3,37.0,60.1,2021
348,Babol Noshirvani University of Technology,5140,23.8,0%,48.67,19,20.3,100.0,38.3,18.7,2021
349,University of Bayreuth,9162,30.5,12%,48.64,36,38.0,56.2,62.7,59.1,2021
350,"Birkbeck, University of London",8150,17.0,38%,48.6,29,33.2,60.8,33.5,87.7,2021
351,Universiti Brunei Darussalam,3818,10.9,17%,48.57,24,18.6,80.1,35.1,87.4,2021
352,Brunel University London,11680,18.0,36%,48.54,29,26.2,67.1,36.0,96.0,2021
353,Catholic University of Portugal,11187,23.7,17%,48.51,19,13.4,95.8,35.3,57.5,2021
354,Central South University,53277,19.1,3%,48.48,33,37.1,66.2,96.7,24.3,2021
355,"City, University of London",14785,18.5,51%,48.44,27,28.1,69.8,34.4,95.1,2021
356,University of Crete,13649,24.5,5%,48.41,19,20.7,91.1,36.6,48.1,2021
357,Drexel University,20140,11.4,16%,48.38,36,22.3,73.0,43.0,50.3,2021
358,East China Normal University,27085,14.5,13%,48.35,37,33.3,56.5,54.7,61.5,2021
359,University of Fribourg,10888,31.7,18%,48.32,30,32.2,60.7,53.6,86.7,2021
360,Grenoble Alpes University,40486,17.1,14%,48.29,33,31.0,64.0,35.1,62.0,2021
361,Hanyang University,20019,15.3,21%,48.25,40,40.8,42.3,97.6,63.3,2021
362,Hasselt University,5503,30.9,13%,48.22,30,37.9,59.0,54.9,68.4,2021
363,Heriot-Watt University,9420,17.9,36%,48.19,29,25.0,66.8,44.4,94.0,2021
364,Hong Kong Baptist University,8224,15.4,51%,48.16,31,29.8,59.2,38.8,98.4,2021
365,IMT Atlantique,1628,8.6,43%,48.13,36,33.5,53.6,95.4,75.9,2021
366,Indian Institute of Technology Ropar,1765,10.9,0%,48.1,30,13.0,100.0,35.7,19.1,2021
367,University of Innsbruck,13492,22.8,42%,48.07,33,30.7,53.5,51.6,95.9,2021
368,University of Kansas,24467,9.9,9%,48.04,37,24.8,68.9,44.0,48.4,2021
369,Khalifa University,3164,9.7,19%,48.01,28,34.0,53.1,100.0,90.3,2021
370,University of KwaZulu-Natal,36731,28.8,4%,47.98,28,31.3,70.6,36.0,54.3,2021
371,Lappeenranta-Lahti University of Technology LUT,4099,29.2,16%,47.95,27,31.6,68.1,54.9,62.1,2021
372,University of Liège,20968,25.9,20%,47.92,28,37.3,60.3,98.1,71.1,2021
373,Loughborough University,14800,13.8,27%,47.88,34,35.4,57.6,37.7,83.3,2021
374,University of Manitoba,28786,28.9,18%,47.85,32,31.9,71.3,34.7,54.5,2021
375,University of Milan,45752,20.9,6%,47.82,33,29.0,72.8,37.5,43.1,2021
376,University of Milan-Bicocca,27098,29.4,6%,47.79,27,21.5,82.9,39.0,44.9,2021
377,Nagoya University,15589,9.4,11%,47.76,48,47.8,38.5,87.7,34.9,2021
378,Nankai University,29500,13.5,8%,47.73,37,23.5,78.3,43.2,31.2,2021
379,National Tsing Hua University,14758,17.9,11%,47.7,37,48.6,48.4,65.3,39.2,2021
380,Northumbria University,21980,17.2,18%,47.67,20,17.8,87.3,34.0,74.3,2021
381,NOVA University of Lisbon,19976,18.3,19%,47.64,25,28.2,76.6,45.5,61.2,2021
382,"University of Occupational and Environmental Health, Japan",1159,2.5,1%,47.62,27,10.2,100.0,40.0,19.3,2021
383,Örebro University,9434,16.9,6%,47.59,18,21.7,90.5,35.2,53.8,2021
384,Osaka University,22867,7.4,12%,47.56,52,50.6,34.0,64.0,38.6,2021
385,Politecnico di Milano,36828,25.4,18%,47.53,32,34.4,60.8,75.0,60.5,2021
386,University of Stuttgart,24554,44.0,20%,47.5,39,43.5,47.4,96.2,52.8,2021
387,Swedish University of Agricultural Sciences,3720,4.4,4%,47.47,30,27.9,74.2,89.5,48.1,2021
388,Swinburne University of Technology,15604,25.1,28%,47.44,25,28.2,70.4,41.6,81.1,2021
389,University of Tasmania,18328,22.8,33%,47.41,25,32.9,63.3,46.2,90.1,2021
390,University of Turku,12813,15.8,6%,47.38,27,30.8,75.6,35.8,54.0,2021
391,UiT The Arctic University of Norway,14276,10.4,11%,47.35,23,20.8,83.0,36.0,65.4,2021
392,Umeå University,17055,12.4,11%,47.32,23,28.7,79.3,35.2,63.5,2021
393,Université de Versailles Saint-Quentin-en-Yvelines,16699,21.2,16%,47.29,17,23.3,86.8,34.6,66.1,2021
394,Victoria University,15838,44.1,28%,47.27,25,28.1,70.5,43.6,86.6,2021
395,University of Victoria,21317,25.2,21%,47.24,24,31.7,65.1,44.4,87.8,2021
396,Wayne State University,22359,11.6,7%,47.21,34,18.4,81.9,48.1,37.4,2021
397,Aberystwyth University,6810,17.2,22%,47.18,24,23.8,62.0,38.6,79.0,2021
398,University of Alaska Fairbanks,3342,8.2,5%,47.15,29,24.1,67.3,41.3,55.7,2021
399,American University,12460,13.5,13%,47.12,40,17.6,69.9,38.7,34.6,2021
400,Aston University,11550,19.7,25%,47.09,22,25.6,66.2,36.1,92.4,2021
401,Aswan University,25114,40.9,2%,47.07,12,9.1,99.9,33.4,46.9,2021
402,Bangor University,9665,17.0,25%,47.04,22,24.0,65.3,34.2,82.3,2021
403,University of Bari Aldo Moro,29396,21.1,1%,47.01,17,19.5,87.3,35.8,33.1,2021
404,University of Bordeaux,54812,22.4,13%,46.98,31,22.3,68.6,37.0,59.9,2021
405,Bournemouth University,13715,16.9,18%,46.95,34,20.3,67.3,33.6,79.8,2021
406,University of Bremen,18843,32.3,13%,46.93,35,37.2,50.4,50.7,58.7,2021
407,University of Brescia,14479,25.1,7%,46.9,23,16.7,80.1,38.4,44.2,2021
408,University of Campinas,29082,15.6,3%,46.87,45,43.9,37.2,45.7,32.0,2021
409,Cankaya University,7492,25.2,1%,46.84,15,11.6,100.0,35.0,43.2,2021
410,University of Canterbury,14069,18.6,24%,46.82,22,26.8,68.9,37.4,93.1,2021
411,Centrale Nantes,1776,16.5,48%,46.79,33,31.4,41.1,79.4,84.3,2021
412,CEU Universities,17654,11.5,19%,46.76,17,8.9,94.3,37.2,48.3,2021
413,Charles University,47406,12.8,22%,46.73,33,26.5,56.3,33.8,62.9,2021
414,"China Medical University, Taiwan",7633,16.9,9%,46.71,27,34.8,54.5,96.6,36.3,2021
415,Clark University,3045,11.5,23%,46.68,24,22.2,73.5,33.3,57.8,2021
416,Colorado School of Mines,5898,17.2,11%,46.65,31,26.2,68.9,46.0,41.0,2021
417,"Colorado State University, Fort Collins",26178,16.1,6%,46.62,29,24.7,76.0,39.0,38.3,2021
418,University of Connecticut,27996,13.2,11%,46.6,35,28.8,59.0,36.7,53.0,2021
419,University of Denver,9397,12.6,8%,46.57,40,22.8,68.9,34.7,27.5,2021
420,University of Desarrollo,15213,18.6,3%,46.54,14,9.2,99.5,35.8,49.0,2021
421,Diego Portales University,17234,14.7,2%,46.52,15,10.5,96.4,33.4,50.8,2021
422,Durban University of Technology,23432,33.3,1%,46.49,17,9.4,99.9,37.5,38.8,2021
423,University of Eastern Finland,11742,18.8,6%,46.46,24,28.3,70.9,37.4,50.3,2021
424,Edith Cowan University,17756,28.8,27%,46.44,19,22.0,70.8,37.2,84.2,2021
425,Federal University of Toulouse Midi-Pyrénées,104479,16.5,14%,46.41,27,25.5,64.4,35.8,61.0,2021
426,University of Florence,36497,21.0,10%,46.38,34,25.8,65.7,42.5,46.4,2021
427,Florida International University,33974,23.7,8%,46.36,31,27.1,67.1,34.4,39.6,2021
428,Free University of Bozen-Bolzano,3891,11.9,12%,46.33,21,13.4,81.7,35.3,75.9,2021
429,University of Genoa,23405,19.3,9%,46.3,32,24.7,69.7,44.0,43.5,2021
430,University of Georgia,36169,16.6,7%,46.28,40,36.1,51.4,36.2,46.3,2021
431,Georgia State University,30633,15.3,6%,46.25,32,26.9,62.1,34.4,37.0,2021
432,"Goldsmiths, University of London",9015,15.7,36%,46.22,26,27.0,59.5,33.3,81.0,2021
433,Harbin Institute of Technology,31873,10.6,12%,46.2,39,37.7,46.9,99.4,37.8,2021
434,Hunan University,41210,20.2,2%,46.17,23,22.7,85.3,53.8,24.0,2021
435,University of Ibadan,38170,25.7,1%,46.15,21,12.2,88.5,34.0,30.9,2021
436,University of Iceland,8309,14.1,12%,46.12,19,31.6,71.9,65.2,63.1,2021
437,Indian Institute of Technology Indore,1309,9.2,0%,46.09,36,23.8,70.2,35.0,20.4,2021
438,Iowa State University,31814,18.1,12%,46.07,31,32.3,58.8,49.5,57.0,2021
439,Jordan University of Science and Technology,21087,11.9,16%,46.04,17,9.0,99.9,38.8,62.5,2021
440,Justus Liebig University Giessen,28039,44.5,10%,46.02,35,35.2,54.7,40.7,53.4,2021
441,University of Jyväskylä,10262,14.6,4%,45.99,26,30.6,62.6,34.8,51.5,2021
442,University of Kentucky,26839,13.3,4%,45.97,37,26.6,56.6,38.1,38.1,2021
443,King Saud University,38189,10.1,10%,45.94,25,26.2,63.5,86.6,80.3,2021
444,Koç University,5440,16.0,6%,45.91,30,37.4,49.4,63.6,49.5,2021
445,Kyushu University,18714,9.3,13%,45.89,45,42.3,33.8,79.0,40.7,2021
446,Linköping University,18628,11.2,11%,45.86,23,24.6,75.6,50.1,63.1,2021
447,Institut Agro,2120,10.9,16%,45.84,36,22.9,59.7,44.8,60.0,2021
448,Liverpool John Moores University,20200,16.9,15%,45.81,19,18.0,78.9,33.8,73.4,2021
449,Makerere University,30486,20.8,3%,45.79,18,24.7,68.7,100.0,54.7,2021
450,Mansoura University,140144,23.8,3%,45.76,18,10.1,91.9,38.2,46.4,2021
451,Maynooth University,10107,28.6,12%,45.74,20,28.8,66.4,36.4,77.6,2021
452,Middlesex University,15750,17.9,45%,45.71,20,18.3,74.2,33.6,89.2,2021
453,Missouri University of Science and Technology,7862,21.6,12%,45.69,25,25.5,66.8,54.6,65.9,2021
454,Mizzou - University of Missouri,26446,12.5,5%,45.66,35,25.7,64.2,34.8,41.5,2021
455,University of Modena and Reggio Emilia,18741,26.8,6%,45.64,32,22.1,72.1,41.6,39.9,2021
456,University of Naples Federico II,50375,19.7,2%,45.61,31,24.1,73.1,38.8,32.1,2021
457,National and Kapodistrian University of Athens,59348,28.3,10%,45.59,23,15.8,76.9,58.6,53.3,2021
458,National Yang-Ming University,4254,4.8,2%,45.56,39,19.1,75.1,37.6,22.8,2021
459,University of Nebraska-Lincoln,24677,16.6,12%,45.54,26,27.3,62.9,36.9,58.0,2021
460,University of Neuchâtel,4138,12.7,25%,45.51,25,29.3,53.3,36.1,92.1,2021
461,Norwegian University of Science and Technology,36050,15.5,8%,45.49,27,28.3,64.0,37.6,63.1,2021
462,Oklahoma State University,22047,15.4,7%,45.46,29,20.4,75.0,39.4,44.1,2021
463,Oregon State University,25824,16.6,11%,45.44,30,29.5,65.1,36.3,53.2,2021
464,University of Pavia,25589,44.0,8%,45.42,27,26.9,65.5,59.9,48.0,2021
465,University of Peradeniya,17301,11.5,1%,45.39,17,7.8,100.0,34.5,42.1,2021
466,University of the Philippines,41419,8.7,1%,45.37,24,16.0,86.7,39.5,33.4,2021
467,University of Pisa,32974,21.1,6%,45.34,26,26.2,72.5,40.1,41.9,2021
468,University of Plymouth,17480,17.6,15%,45.32,21,20.1,71.7,33.9,71.6,2021
469,Polytechnic University of Bari,6729,28.9,2%,45.29,16,20.4,86.7,36.9,34.0,2021
470,Pontifical Javeriana University,29281,15.3,1%,45.27,16,9.7,99.3,33.8,44.8,2021
471,University of Porto,32586,17.6,18%,45.25,26,27.9,66.1,38.4,57.9,2021
472,University of Rome II – Tor Vergata,25893,13.8,13%,45.22,43,19.5,65.4,38.6,56.1,2021
473,Royal Veterinary College,2190,11.0,23%,45.2,26,17.4,67.8,43.9,89.1,2021
474,University of St Gallen,7759,12.0,33%,45.18,29,19.1,67.6,43.6,95.1,2021
475,University of Salerno,25123,27.5,2%,45.15,19,20.7,93.6,36.6,35.5,2021
476,University of Sannio,2998,15.8,2%,45.13,23,16.1,82.7,50.6,30.0,2021
477,University of Saskatchewan,17973,18.4,21%,45.1,35,27.4,48.9,61.4,73.5,2021
478,Semmelweis University,10945,9.4,32%,45.08,26,13.6,79.3,35.1,75.8,2021
479,Sharif University of Technology,8742,20.1,2%,45.06,32,41.2,47.2,100.0,25.0,2021
480,Shenzhen University,35396,14.5,1%,45.03,23,24.8,74.7,54.1,37.6,2021
481,University of Siena,13232,17.6,9%,45.01,21,23.1,83.2,35.9,44.6,2021
482,University of South Carolina-Columbia,32445,16.4,6%,44.99,34,27.5,65.6,35.0,44.6,2021
483,South China University of Technology,40581,13.4,5%,44.96,25,32.4,69.0,87.8,32.4,2021
484,SRUC (Scotland’s Rural College),1440,9.3,11%,44.94,21,17.5,77.4,43.1,55.3,2021
485,University of Strathclyde,18785,18.5,27%,44.92,28,31.8,53.1,47.0,86.8,2021
486,Technion Israel Institute of Technology,14740,21.8,8%,44.89,37,31.1,55.6,36.1,67.1,2021
487,Tianjin University,37405,14.5,7%,44.87,33,40.1,43.7,99.1,32.2,2021
488,Tokyo Medical and Dental University (TMDU),3011,3.4,9%,44.85,46,26.6,53.4,65.9,28.2,2021
489,Tongji University,33740,12.0,14%,44.82,36,44.9,40.6,98.4,58.6,2021
490,University of Tsukuba,16633,13.4,20%,44.8,44,39.0,35.0,47.1,44.6,2021
491,TU Dortmund University,34681,109.1,10%,44.78,36,42.1,51.6,45.2,42.4,2021
492,The University of Tulsa,4209,11.2,14%,44.75,35,17.1,71.7,49.6,37.6,2021
493,University of Turin,55957,28.5,8%,44.73,22,27.1,75.0,41.6,44.5,2021
494,TU Wien,10433,19.3,30%,44.71,35,37.4,41.5,65.6,85.6,2021
495,University of Valencia,49822,14.4,12%,44.68,22,21.9,74.2,35.8,48.2,2021
496,Verona University,20140,27.2,5%,44.66,29,21.2,69.0,41.3,42.3,2021
497,University of the West of England,22045,15.5,21%,44.64,17,14.5,83.9,33.7,67.1,2021
498,Xi’an Jiaotong University,36551,12.5,7%,44.62,39,38.3,44.4,70.3,41.5,2021
499,York University,49353,37.7,25%,44.59,27,37.2,50.9,44.1,76.1,2021
500,Abdul Wali Khan University Mardan,9664,22.7,1%,44.57,13,9.2,85.5,33.4,45.8,2021
501,Amirkabir University of Technology,11672,22.1,2%,44.55,33,35.5,48.6,89.4,24.5,2021
502,University of L’Aquila,17322,39.5,4%,44.53,32,20.2,67.1,41.9,32.8,2021
503,Universidad Autónoma de Chile,24541,23.2,1%,44.5,13,9.1,84.9,33.4,50.8,2021
504,Bar-Ilan University,16587,17.5,5%,44.48,31,36.4,40.5,46.7,52.4,2021
505,Beihang University,30172,13.2,7%,44.46,32,34.6,41.9,99.0,31.7,2021
506,Beijing University of Chemical Technology,25739,24.7,4%,44.44,21,21.5,68.4,62.4,23.3,2021
507,Beijing Institute of Technology,31964,13.6,8%,44.41,32,36.6,40.0,99.9,26.8,2021
508,Bond University,3498,10.2,47%,44.39,23,19.8,56.4,35.0,88.3,2021
509,Carleton University,28350,30.2,21%,44.37,20,27.0,54.5,35.4,70.7,2021
510,University of Catania,26838,21.9,3%,44.35,29,18.5,72.7,35.2,31.5,2021
511,CentraleSupélec,4007,9.8,27%,44.33,32,20.9,45.8,62.2,80.8,2021
512,Charles Darwin University,6219,23.7,30%,44.3,22,25.9,49.9,46.2,79.0,2021
513,Claude Bernard University Lyon 1,27490,13.0,13%,44.28,26,24.4,55.8,38.4,57.5,2021
514,Complutense University of Madrid,61732,20.1,12%,44.26,28,30.7,48.5,35.2,44.5,2021
515,University of Costa Rica,34776,15.0,2%,44.24,17,8.3,83.9,33.3,48.3,2021
516,University of Côte d’Azur,32277,19.9,21%,44.21,24,19.0,67.2,34.1,76.5,2021
517,University of Cyprus,6815,22.2,11%,44.19,24,22.7,60.0,47.3,80.9,2021
518,Dublin City University,13423,22.8,14%,44.17,23,27.0,55.1,43.0,72.3,2021
519,University of Electronic Science and Technology of China,32932,15.3,3%,44.15,26,24.9,62.0,72.6,31.3,2021
520,Ferhat Abbas Sétif University 1,35899,24.3,1%,44.13,21,7.5,87.4,33.4,41.2,2021
521,University of Ferrara,17025,27.9,7%,44.11,21,21.7,70.8,38.9,45.2,2021
522,Fujita Health University,3065,3.1,0%,44.08,25,9.7,85.4,35.1,21.5,2021
523,Graz University of Technology,6297,9.6,21%,44.06,31,17.7,52.0,68.8,80.1,2021
524,University of Guelph,22384,28.4,9%,44.04,29,29.0,46.6,48.2,59.3,2021
525,Gwangju Institute of Science and Technology (GIST),1933,11.1,5%,44.02,40,40.4,38.5,54.8,37.2,2021
526,Hacettepe University,51530,22.6,3%,44.0,26,13.2,73.7,36.0,24.4,2021
527,Hofstra University,10042,13.5,9%,43.98,27,15.1,79.7,33.3,30.9,2021
528,Hokkaido University,18483,8.3,12%,43.95,45,41.5,29.4,64.6,41.9,2021
529,University of Houston,46052,26.0,9%,43.93,33,25.4,54.4,37.0,43.4,2021
530,University of Hull,13810,17.8,18%,43.91,24,23.5,59.0,35.1,76.2,2021
531,University of Insubria,8414,24.2,5%,43.89,20,19.7,74.9,35.7,40.8,2021
532,Iran University of Medical Sciences,8660,8.7,4%,43.87,41,11.4,60.4,44.9,22.2,2021
533,Iran University of Science and Technology,14067,32.3,1%,43.85,31,35.7,45.3,99.8,17.8,2021
534,Jagiellonian University,38054,10.5,9%,43.83,26,18.3,64.9,34.3,38.5,2021
535,University of Kashan,8245,26.7,4%,43.81,23,18.5,78.3,37.4,20.4,2021
536,Keele University,9115,14.7,17%,43.78,21,24.1,61.9,34.0,72.8,2021
537,King Fahd University of Petroleum and Minerals,6948,6.8,11%,43.76,26,15.8,66.4,62.4,77.6,2021
538,King Khalid University,39665,8.7,9%,43.74,23,7.3,71.2,33.4,80.9,2021
539,Lagos State University,23421,33.9,0%,43.72,13,7.5,93.7,33.4,31.7,2021
540,Leibniz University Hannover,28742,58.4,16%,43.7,37,32.1,44.6,50.3,51.3,2021
541,University of Limerick,14708,25.1,19%,43.68,21,26.5,52.2,36.4,80.6,2021
542,University of Lincoln,12905,14.8,12%,43.66,17,14.6,71.5,34.0,71.7,2021
543,University of Lisbon,49019,17.9,15%,43.64,25,31.1,53.6,39.4,57.7,2021
544,Louisiana State University,28221,20.0,6%,43.62,33,23.2,53.5,35.2,38.2,2021
545,Lviv Polytechnic National University,21840,10.4,1%,43.6,19,8.9,88.2,33.9,24.9,2021
546,Mashhad University of Medical Sciences,9592,10.5,3%,43.58,29,12.1,77.9,33.4,21.7,2021
547,Memorial University of Newfoundland,15253,13.9,20%,43.56,23,20.6,60.0,53.9,77.9,2021
548,University of Messina,15857,15.9,2%,43.53,27,19.6,66.1,34.9,29.7,2021
549,University of Montana,8559,16.2,2%,43.51,36,20.4,62.3,33.8,28.0,2021
550,Murdoch University,15009,31.4,42%,43.49,20,26.7,54.8,44.4,92.3,2021
551,National Cheng Kung University (NCKU),20659,15.5,13%,43.47,34,44.8,25.1,100.0,37.8,2021
552,National Chiao Tung University,12090,16.9,12%,43.45,37,47.1,24.1,92.9,38.8,2021
553,National Taiwan University of Science and Technology (Taiwan Tech),8528,19.2,17%,43.43,30,41.3,38.6,65.5,44.9,2021
554,University of Nebraska Medical Center,3675,2.6,8%,43.41,35,12.7,66.8,37.3,45.2,2021
555,New Jersey Institute of Technology,9284,14.8,27%,43.39,23,19.0,58.3,35.4,86.0,2021
556,Northern Arizona University,30486,27.6,5%,43.37,21,14.2,83.9,34.0,32.6,2021
557,North-West University,39056,28.4,4%,43.35,20,18.5,73.9,39.8,48.1,2021
558,Northwestern Polytechnical University,27813,13.2,4%,43.33,28,35.3,48.7,85.4,33.3,2021
559,Universidad Peruana Cayetano Heredia,6281,10.4,2%,43.31,18,12.2,80.8,33.9,47.5,2021
560,Polytechnic University of Turin,29006,31.3,15%,43.29,24,26.1,55.5,50.5,48.6,2021
561,Pontificia Universidad Católica de Chile,29071,15.1,7%,43.27,25,30.5,55.4,77.0,57.8,2021
562,University of Portsmouth,20870,15.4,26%,43.25,19,16.7,70.4,33.9,88.6,2021
563,Quaid-i-Azam University,15258,25.6,1%,43.23,18,18.0,79.2,33.4,45.5,2021
564,Renmin University of China,27134,13.4,6%,43.21,43,22.2,51.7,44.1,41.2,2021
565,Rensselaer Polytechnic Institute,7417,14.5,21%,43.19,29,25.9,56.0,55.8,56.6,2021
566,Sabancı University,3687,20.7,9%,43.17,26,36.9,46.1,89.8,53.6,2021
567,University of Sassari,14032,38.8,2%,43.15,32,28.8,54.3,39.2,37.9,2021
568,Sciences Po,12435,46.1,36%,43.13,29,24.8,46.0,37.0,78.4,2021
569,SOAS University of London,4985,11.6,53%,43.11,42,39.0,27.0,33.4,79.9,2021
570,"Soochow University, China",46357,16.4,7%,43.09,23,22.2,68.6,66.5,28.5,2021
571,Southeast University,33469,11.5,5%,43.07,31,36.7,47.1,98.7,37.6,2021
572,University of Southern Queensland,12117,25.6,18%,43.05,21,21.7,62.6,39.3,77.7,2021
573,Southwestern University of Finance and Economics,23766,16.8,3%,43.03,20,12.6,77.6,36.9,44.5,2021
574,Stevens Institute of Technology,6178,17.9,38%,43.01,22,19.4,62.3,38.3,70.6,2021
575,University of Strasbourg,47732,19.0,20%,42.99,28,21.3,59.5,39.9,72.4,2021
576,Suez Canal University,35165,11.1,1%,42.97,19,8.3,88.1,35.9,46.2,2021
577,Sumy State University,9288,10.0,14%,42.95,20,10.4,80.0,37.6,43.5,2021
578,SUNY Binghamton University,17959,22.5,13%,42.93,22,26.1,62.3,36.4,39.2,2021
579,University of Tehran,44960,21.2,2%,42.91,38,34.0,42.3,46.8,25.2,2021
580,Tehran University of Medical Sciences,11748,6.5,7%,42.89,47,18.5,50.9,61.5,24.0,2021
581,Teikyo University,23031,16.6,3%,42.87,16,11.0,92.3,34.8,20.0,2021
582,Télécom SudParis,960,11.3,34%,42.85,30,25.8,41.4,74.3,95.0,2021
583,The University of Texas at San Antonio,25892,25.1,4%,42.83,19,20.1,70.8,35.5,36.5,2021
584,University of Trieste,16217,24.7,9%,42.82,29,22.6,59.9,38.4,48.5,2021
585,Universiti Tunku Abdul Rahman (UTAR),17626,15.1,2%,42.8,16,13.7,80.9,38.1,31.4,2021
586,University of Tuscia,6672,20.6,2%,42.78,18,16.7,75.1,35.6,36.4,2021
587,University of Urbino Carlo Bo,14432,40.3,6%,42.76,16,14.5,86.3,36.3,49.3,2021
588,Victoria University of Wellington,17775,18.9,22%,42.74,23,31.5,45.7,60.7,89.3,2021
589,University of Waikato,10257,19.0,29%,42.72,23,28.5,52.3,43.5,93.4,2021
590,The University of the West Indies,23753,15.5,1%,42.7,18,10.4,81.1,36.0,55.7,2021
591,University of the West of Scotland,12500,22.7,22%,42.68,17,14.3,76.0,33.5,77.6,2021
592,Xiamen University,41546,14.8,5%,42.66,28,21.0,68.8,52.3,33.7,2021
593,Zhejiang Normal University,23939,10.8,6%,42.64,17,14.9,86.4,64.3,28.5,2021
594,Åbo Akademi University,5230,17.0,14%,42.62,22,30.0,43.4,36.9,67.1,2021
595,The University of Aizu,1190,11.6,7%,42.6,21,12.8,58.6,35.1,70.6,2021
596,Ajou University,9224,14.7,8%,42.58,27,32.4,35.0,71.7,33.5,2021
597,The University of Alabama,36027,22.4,4%,42.57,27,17.5,60.3,34.4,29.3,2021
598,University of Alabama in Huntsville,7672,18.0,7%,42.55,21,20.9,51.4,70.2,43.9,2021
599,Al-Balqa Applied University,31019,30.3,5%,42.53,13,9.9,65.1,41.5,49.4,2021
