rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
37.0,University of British Columbia,76.0,60.8,72.6,92.8,42.9,93.9,53566,18.6,0.30,2019
38.0,King’s College London,75.8,61.1,68.7,95.2,45.9,95.3,24295,12.1,0.42,2019
39.0,University of Texas at Austin,75.4,68.8,74.2,94.8,48.7,38.0,48561,17.1,0.10,2019
40.0,Karolinska Institute,74.9,56.1,72.1,96.2,68.6,77.5,7898,9.2,0.19,2019
41.0,The Hong Kong University of Science and Technology,74.5,56.8,67.6,93.9,65.8,98.0,10394,23.6,0.31,2019
42.0,Paris Sciences et Lettres – PSL Research University Paris,74.4,74.3,67.8,82.2,49.8,78.3,20722,11.3,0.26,2019
43.0,The University of Tokyo,74.1,84.0,87.2,61.3,67.2,35.9,25828,7.6,0.11,2019
44.0,University of Wisconsin-Madison,73.9,70.3,71.0,89.9,46.8,45.6,39193,10.5,0.12,2019
45.0,McGill University,73.7,64.1,69.4,86.3,42.3,89.4,31060,13.0,0.28,2019
46.0,Technical University of Munich,73.7,62.9,68.6,88.3,100.0,70.5,39726,50.6,0.24,2019
47.0,Universität Heidelberg,73.2,68.1,59.0,95.9,55.6,65.7,20953,16.6,0.17,2019
48.0,KU Leuven,72.6,56.9,70.4,88.9,99.9,70.1,44719,36.5,0.15,2019
49.0,Australian National University,72.4,55.5,70.6,87.3,49.1,95.0,16840,18.5,0.39,2019
50.0,University of Illinois at Urbana-Champaign,72.3,63.2,73.5,86.7,49.4,53.5,43908,17.9,0.24,2019
51.0,"Nanyang Technological University, Singapore",72.2,55.4,65.8,88.6,83.1,95.4,25738,16.7,0.28,2019
52.0,"University of California, Santa Barbara",71.5,50.9,65.0,98.8,83.4,67.0,23457,27.9,0.16,2019
53.0,Brown University,71.4,67.3,57.3,95.4,36.2,60.4,9082,10.7,0.21,2019
54.0,Chinese University of Hong Kong,71.4,59.3,64.9,84.5,54.1,98.6,17883,18.4,0.33,2019
55.0,Washington University in St Louis,70.9,63.1,56.6,99.1,39.5,56.5,13074,7.3,0.20,2019
56.0,University of North Carolina at Chapel Hill,70.0,62.2,61.4,96.8,42.4,36.8,34226,9.4,0.08,2019
57.0,University of Manchester,69.9,57.7,62.0,87.2,45.0,90.1,36530,14.5,0.39,2019
58.0,Delft University of Technology,69.2,58.1,71.4,70.0,99.6,91.6,17880,20.0,0.29,2019
59.0,"University of California, Davis",68.5,59.3,63.6,85.6,52.7,61.2,37847,13.5,0.13,2019
60.0,The University of Sydney,68.5,50.2,61.4,89.1,68.1,87.8,43333,20.5,0.35,2019
61.0,Wageningen University & Research,68.5,49.2,53.6,96.8,100.0,81.7,13214,20.9,0.29,2019
62.0,University of Amsterdam,67.9,50.1,61.9,92.3,42.9,74.0,23778,12.3,0.12,2019
63.0,Seoul National University,67.5,74.6,71.1,64.2,77.2,35.1,26066,12.3,0.12,2019
64.0,Purdue University West Lafayette,67.4,61.6,68.6,71.1,64.6,71.8,39409,17.0,0.23,2019
65.0,Kyoto University,67.3,75.9,77.5,55.0,95.6,31.1,22420,8.8,0.08,2019
66.0,University of Southern California,67.0,53.2,56.6,93.8,39.2,66.3,35510,11.6,0.25,2019
67.0,Humboldt University of Berlin,66.9,64.1,65.8,72.6,41.8,67.2,33000,59.0,0.17,2019
68.0,Leiden University,66.3,46.5,62.4,87.3,74.6,74.1,26321,18.0,0.13,2019
69.0,The University of Queensland,66.0,47.3,57.4,86.5,70.3,91.7,38187,34.4,0.31,2019
70.0,Erasmus University Rotterdam,65.8,40.6,55.7,97.2,56.8,84.5,22019,19.6,0.22,2019
71.0,University of Minnesota,65.3,56.8,58.7,85.6,79.4,39.4,60620,12.3,0.11,2019
72.0,Ohio State University (Main campus),65.3,56.7,54.9,87.1,52.9,58.3,53540,12.8,0.12,2019
73.0,Sorbonne University,65.1,63.2,53.1,80.6,39.0,67.3,42681,14.3,0.19,2019
74.0,Boston University,65.0,56.3,44.8,96.8,36.5,62.3,25095,8.4,0.27,2019
75.0,Utrecht University,65.0,43.8,61.2,90.7,62.9,63.1,31551,14.3,0.07,2019
76.0,University of Freiburg,64.7,50.5,53.1,85.8,100.0,71.6,22005,44.5,0.22,2019
77.0,McMaster University,64.4,44.0,48.2,94.3,93.5,80.5,24602,27.3,0.16,2019
78.0,University of Bristol,64.3,44.8,48.6,96.1,40.5,86.3,20570,13.2,0.27,2019
79.0,University of Groningen,64.1,42.5,54.4,90.7,79.7,77.5,26183,23.8,0.18,2019
80.0,University of Warwick,64.1,48.0,51.8,87.0,41.5,93.3,19650,13.3,0.41,2019
81.0,Penn State (Main campus),63.8,53.2,62.5,81.1,50.8,46.4,45704,15.0,0.15,2019
82.0,"University of Maryland, College Park",63.7,47.8,57.7,93.2,38.7,41.2,32099,16.2,0.10,2019
83.0,Sungkyunkwan University (SKKU),63.7,58.4,59.1,74.8,96.9,48.8,23359,19.5,0.14,2019
84.0,Emory University,63.6,56.0,39.7,98.4,43.6,56.4,12647,4.2,0.20,2019
85.0,Monash University,63.6,46.1,53.7,83.8,74.1,88.7,49728,34.6,0.35,2019
86.0,Rice University,63.5,50.9,40.4,97.9,44.6,75.1,6554,8.9,0.28,2019
87.0,RWTH Aachen University,63.3,56.7,60.7,71.3,98.8,56.2,44517,61.8,0.19,2019
88.0,Uppsala University,63.3,44.3,55.7,87.7,77.3,67.4,25061,16.9,0.14,2019
89.0,University of Tübingen,63.2,50.0,54.4,84.9,67.0,62.6,28743,39.2,0.14,2019
90.0,Charité - Universitätsmedizin Berlin,63.0,47.6,46.1,93.2,87.8,63.1,6943,17.5,0.19,2019
91.0,University of Montreal,63.0,47.8,50.2,84.6,74.3,85.0,37311,20.3,0.23,2019
92.0,University of Zurich,63.0,46.5,46.4,89.6,53.4,91.4,26340,14.7,0.20,2019
93.0,University of Science and Technology of China,62.9,62.3,54.7,77.1,89.2,32.2,16152,8.4,0.04,2019
94.0,University of Glasgow,62.8,41.2,48.3,93.6,40.1,92.3,24235,15.3,0.36,2019
95.0,Michigan State University,62.8,56.5,54.2,79.8,37.9,62.9,44951,17.0,0.17,2019
96.0,"University of California, Irvine",62.7,44.5,47.6,94.6,60.8,69.3,31089,16.7,0.24,2019
97.0,UNSW Sydney,62.7,45.0,54.1,82.3,52.4,92.6,41358,30.5,0.36,2019
98.0,Lund University,62.5,41.9,53.2,87.4,78.0,77.3,28454,11.8,0.17,2019
99.0,Dartmouth College,62.4,59.6,38.9,95.9,41.3,40.1,6172,6.7,0.15,2019
100.0,University of Helsinki,62.4,46.2,57.6,87.5,37.4,54.4,22418,16.6,0.06,2019
101.0,Zhejiang University,62.2,69.4,68.4,47.9,100.0,53.3,36031,10.9,0.18,2019
102.0,Korea Advanced Institute of Science and Technology (KAIST),61.8,61.7,59.3,67.8,99.9,35.7,9587,10.4,0.09,2019
103.0,University of Basel,61.5,43.1,39.4,90.1,99.4,96.1,12852,18.0,0.27,2019
104.0,Free University of Berlin,61.4,61.3,64.3,57.2,42.4,74.0,35032,56.4,0.21,2019
105.0,Fudan University,61.4,63.7,57.2,68.9,50.2,42.2,34393,12.2,0.11,2019
106.0,University of Sheffield,61.2,46.0,46.0,86.5,43.1,87.2,25575,14.9,0.35,2019
107.0,University of Virginia (Main campus),61.0,53.8,41.1,92.7,44.1,47.7,24295,9.4,0.12,2019
108.0,École Polytechnique,60.8,58.6,46.6,68.2,70.6,94.0,2908,5.6,0.36,2019
109.0,Georgetown University,60.7,56.0,36.0,93.2,64.6,46.9,15801,8.5,0.17,2019
110.0,University of Bern,60.3,45.1,41.7,85.5,83.1,86.5,10967,16.7,0.15,2019
111.0,University of Bonn,60.3,48.4,40.7,89.9,87.4,59.7,37708,70.2,0.13,2019
112.0,City University of Hong Kong,60.3,43.7,46.3,80.6,63.2,99.8,9928,11.2,0.41,2019
113.0,University of Pittsburgh-Pittsburgh campus,60.3,47.8,44.5,95.9,40.4,38.2,26517,5.9,0.11,2019
114.0,University of Colorado Boulder,59.9,45.0,43.2,96.5,39.2,46.4,31625,15.5,0.12,2019
115.0,Durham University,59.9,44.7,47.0,82.0,37.7,90.9,16565,14.8,0.30,2019
116.0,University of Birmingham,59.7,38.9,43.3,91.5,39.8,88.5,28355,15.1,0.28,2019
117.0,University of Copenhagen,59.7,44.2,39.4,90.8,45.8,83.2,32157,4.4,0.16,2019
118.0,University of Southampton,59.6,39.7,42.0,90.2,40.7,93.9,24080,13.9,0.36,2019
119.0,University of York,59.3,41.2,45.7,86.4,36.2,84.9,15195,14.8,0.25,2019
120.0,Trinity College Dublin,59.2,43.7,47.0,79.8,43.4,93.3,16293,21.6,0.28,2019
121.0,University of Oslo,59.1,39.8,44.2,91.2,41.8,73.3,20552,13.3,0.17,2019
122.0,Vanderbilt University,59.1,46.5,39.4,96.6,47.0,41.9,12038,3.1,0.14,2019
123.0,Aarhus University,59.0,37.0,51.4,84.2,63.0,75.3,26867,14.8,0.11,2019
124.0,Arizona State University (Tempe),59.0,42.7,47.4,88.7,38.6,58.6,46362,20.8,0.20,2019
125.0,University of Göttingen,59.0,48.8,48.9,81.2,36.1,59.7,30399,29.6,0.12,2019
126.0,University of Mannheim,59.0,42.7,51.3,82.5,62.5,60.0,10882,74.8,0.17,2019
127.0,Radboud University Nijmegen,59.0,35.2,49.8,88.8,43.0,76.6,19954,17.5,0.15,2019
128.0,Université Catholique de Louvain,58.9,38.1,51.4,82.1,55.1,79.7,25952,39.6,0.21,2019
129.0,Maastricht University,58.9,38.8,47.1,79.6,79.8,97.0,16250,15.8,0.52,2019
130.0,Queen Mary University of London,58.8,31.9,38.9,97.6,43.0,96.1,16435,14.0,0.44,2019
131.0,Technical University of Berlin,58.7,50.0,54.1,67.5,94.2,64.4,22472,64.4,0.22,2019
132.0,University of Alberta,58.5,47.4,48.2,73.0,59.2,86.6,31844,21.0,0.26,2019
133.0,Case Western Reserve University,58.5,49.2,36.2,93.2,40.8,51.5,10412,7.8,0.23,2019
134.0,Nanjing University,58.4,54.4,47.5,71.7,84.0,56.1,34580,15.6,0.09,2019
135.0,The University of Western Australia,58.4,33.5,44.5,88.8,55.0,93.1,18510,21.9,0.26,2019
136.0,University of Adelaide,58.3,32.8,41.2,92.5,61.6,90.9,21339,30.4,0.27,2019
137.0,University of Geneva,58.3,39.0,44.0,81.1,65.2,98.5,16530,15.2,0.39,2019
138.0,University of Hamburg,58.3,46.3,47.5,77.9,98.3,58.4,29584,58.2,0.12,2019
139.0,Karlsruhe Institute of Technology,58.3,46.8,47.4,75.7,92.5,67.1,26593,25.8,0.20,2019
140.0,Pompeu Fabra University,58.3,40.0,39.1,95.7,42.4,64.3,11523,21.3,0.13,2019
141.0,University of Exeter,57.8,34.3,39.7,93.2,36.3,90.3,20285,18.0,0.28,2019
142.0,Pohang University of Science and Technology (POSTECH),57.7,50.7,47.8,77.4,94.3,34.4,3238,10.7,0.04,2019
143.0,Ghent University,57.6,44.9,47.9,77.6,81.5,58.7,35835,35.2,0.10,2019
144.0,University of Vienna,57.6,53.3,47.6,64.7,35.4,94.4,33185,19.3,0.27,2019
145.0,Autonomous University of Barcelona,57.5,43.9,36.5,92.4,41.3,62.2,32223,12.8,0.16,2019
146.0,University of Cologne,57.3,43.5,41.8,83.7,77.9,61.3,37483,37.9,0.15,2019
147.0,Indiana University,57.3,49.4,45.6,78.6,52.8,52.6,65707,13.8,0.16,2019
148.0,Lancaster University,57.3,36.5,40.3,88.0,35.6,93.3,12200,12.8,0.39,2019
149.0,University of Nottingham,57.2,42.7,42.8,80.0,40.8,86.8,29430,14.6,0.30,2019
150.0,Ulm University,57.2,40.6,36.7,92.6,75.8,57.6,10719,28.0,0.13,2019
151.0,TU Dresden,57.0,46.0,47.7,74.8,94.5,55.3,33560,35.1,0.14,2019
152.0,Tufts University,56.8,48.8,32.0,91.2,40.5,55.9,10659,10.1,0.19,2019
153.0,University of Leeds,56.6,40.7,43.5,79.7,39.5,85.5,28675,14.2,0.28,2019
154.0,Sant’Anna School of Advanced Studies – Pisa,56.6,45.3,40.9,82.4,79.5,52.9,737,11.9,0.17,2019
155.0,Stockholm University,56.6,32.3,47.7,87.2,36.5,73.9,31500,23.0,0.08,2019
156.0,University of Cape Town,56.5,31.7,41.5,87.2,87.6,82.4,22137,12.1,0.18,2019
157.0,University of Florida,56.5,55.3,51.2,66.7,62.6,39.9,46555,17.5,0.10,2019
158.0,University of Aberdeen,56.3,30.5,34.7,94.7,46.5,95.0,12210,15.1,0.38,2019
159.0,University of Arizona,56.2,43.4,43.0,85.5,49.4,44.8,39264,13.3,0.09,2019
160.0,Hong Kong Polytechnic University,56.2,42.4,49.0,68.3,43.4,95.7,21977,27.8,0.25,2019
161.0,University of Würzburg,56.2,38.1,42.6,87.3,59.8,57.9,22264,30.3,0.10,2019
162.0,Scuola Normale Superiore di Pisa,56.0,57.7,37.6,75.7,35.2,51.0,539,6.7,0.09,2019
163.0,University of Sussex,56.0,33.0,37.3,90.0,35.7,92.7,13890,16.5,0.39,2019
164.0,University of Rochester,55.9,45.1,31.0,90.8,41.5,63.7,9681,4.2,0.29,2019
165.0,Technical University of Denmark,55.9,40.2,38.6,79.1,64.4,92.3,9116,6.5,0.25,2019
166.0,University of St Andrews,55.8,42.3,40.2,76.4,36.4,96.3,8965,12.7,0.47,2019
167.0,Vrije Universiteit Amsterdam,55.7,34.4,41.4,89.5,54.3,64.2,23919,17.8,0.08,2019
168.0,"University of California, Santa Cruz",55.6,33.5,36.0,99.1,39.5,53.2,17868,23.1,0.05,2019
169.0,Eindhoven University of Technology,55.6,44.6,46.6,66.4,99.6,77.4,8443,19.7,0.19,2019
170.0,University of Leicester,55.6,30.5,33.8,95.2,37.3,91.2,14710,14.0,0.36,2019
171.0,National Taiwan University (NTU),55.5,54.9,56.8,59.4,63.2,34.6,31783,11.5,0.08,2019
172.0,Newcastle University,55.4,32.9,39.6,86.6,41.6,88.2,21500,14.5,0.29,2019
173.0,Texas A&M University,55.4,51.6,54.6,61.1,47.5,53.4,58567,25.8,0.09,2019
174.0,University of Notre Dame,55.3,50.4,41.9,75.5,37.9,53.5,12035,13.7,0.12,2019
175.0,University of Erlangen-Nuremberg,55.2,41.5,43.5,78.6,86.9,52.4,38368,54.9,0.11,2019
176.0,University of Lausanne,54.9,32.5,44.1,77.5,67.3,92.7,11957,9.6,0.23,2019
177.0,University of Ottawa,54.9,39.1,39.3,81.6,43.2,77.0,35002,25.6,0.18,2019
178.0,Rutgers University – New Brunswick,54.9,45.4,44.5,77.4,39.8,50.4,44127,11.2,0.16,2019
179.0,University of Alabama at Birmingham,54.8,39.4,32.9,95.7,65.9,36.6,15744,15.3,0.06,2019
180.0,University of Bologna,54.7,51.2,32.6,82.7,43.9,49.2,66998,23.9,0.11,2019
181.0,Aalto University,54.5,40.5,37.7,79.6,49.6,78.4,12421,19.0,0.23,2019
182.0,George Washington University,54.5,49.9,30.6,85.0,34.5,53.5,22844,13.2,0.17,2019
183.0,University of Liverpool,54.5,32.2,35.9,87.5,39.4,91.5,21590,13.8,0.35,2019
184.0,University of Münster,54.4,40.7,43.2,81.2,51.6,47.8,42974,43.9,0.08,2019
185.0,"Northeastern University, US",54.4,37.0,26.5,96.3,37.2,74.0,19191,13.8,0.33,2019
186.0,University of Twente,54.4,40.8,47.0,64.5,81.6,89.3,7149,13.5,0.30,2019
187.0,Cardiff University,54.2,33.6,37.1,86.3,37.2,82.7,24245,12.8,0.26,2019
188.0,KTH Royal Institute of Technology,54.2,43.7,44.6,66.4,50.4,86.3,12486,15.4,0.18,2019
189.0,University of Konstanz,54.1,39.4,45.1,74.2,69.6,63.7,11288,52.3,0.12,2019
190.0,Shanghai Jiao Tong University,54.1,60.2,54.8,46.2,78.5,49.9,40711,11.0,0.09,2019
191.0,University of Duisburg-Essen,54.0,35.3,32.2,91.9,71.2,58.9,42931,54.7,0.18,2019
192.0,University of East Anglia,54.0,28.2,30.9,96.2,35.3,87.4,13985,13.6,0.29,2019
193.0,Western University,54.0,41.5,36.1,78.0,59.8,77.6,29732,22.9,0.17,2019
194.0,Aalborg University,53.9,30.7,37.7,88.9,47.1,73.9,16021,13.7,0.14,2019
195.0,Paris Diderot University – Paris 7,53.9,46.4,19.5,93.1,34.0,72.0,28918,15.0,0.20,2019
196.0,University of Technology Sydney,53.6,32.2,41.8,76.4,52.2,95.4,25637,43.4,0.36,2019
197.0,University of Bergen,53.3,30.7,30.6,94.0,36.5,77.9,13116,12.3,0.14,2019
198.0,Korea University,53.2,48.4,50.1,58.1,98.3,50.7,22705,15.6,0.21,2019
199.0,University of Calgary,53.1,34.6,34.4,84.1,55.7,76.6,27489,15.7,0.19,2019
200.0,University of Antwerp,54.34,35.1,38.0,75.2,74.5,67.9,15096,29.6,0.16,2019
201.0,University of Auckland,54.28,30.1,40.7,76.5,61.6,91.7,30041,18.4,0.30,2019
202.0,University of Barcelona,54.22,37.7,32.3,85.1,40.1,52.6,46002,11.9,0.10,2019
203.0,University of Bath,54.16,32.0,31.7,77.8,38.2,89.8,13200,16.6,0.33,2019
204.0,Bielefeld University,54.11,35.4,40.0,79.3,53.4,46.4,24255,64.3,0.08,2019
205.0,Brandeis University,54.05,28.5,23.6,99.9,34.6,52.4,5385,12.5,0.26,2019
206.0,University at Buffalo,54.0,40.7,34.6,73.1,43.3,63.8,25419,17.1,0.17,2019
207.0,"University of California, Riverside",53.94,29.5,31.6,92.0,41.0,65.6,20864,19.6,0.14,2019
208.0,Chalmers University of Technology,53.89,41.1,40.7,60.7,71.0,81.5,9257,12.4,0.17,2019
209.0,Copenhagen Business School,53.83,24.8,32.3,88.0,41.3,92.2,17003,30.6,0.25,2019
210.0,University of Dundee,53.78,23.7,30.5,94.1,46.8,80.3,10960,15.5,0.23,2019
211.0,École des Ponts ParisTech,53.72,40.1,25.6,76.8,59.8,82.7,1943,13.4,0.47,2019
212.0,École Normale Supérieure de Lyon,53.67,42.7,41.2,70.3,43.7,64.9,2207,8.2,0.13,2019
213.0,University of Fribourg,53.61,33.9,34.4,73.3,60.3,87.5,10850,45.6,0.18,2019
214.0,University of Gothenburg,53.56,25.8,39.8,92.0,39.4,62.9,18873,9.9,0.12,2019
215.0,University of Hawai’i at Mānoa,53.51,35.5,37.1,75.0,50.6,64.4,15750,11.0,0.11,2019
216.0,Hebrew University of Jerusalem,53.45,45.0,44.0,64.9,40.6,59.4,16492,11.5,0.05,2019
217.0,University of Hohenheim,53.4,33.3,29.2,86.0,56.8,54.5,9373,41.8,0.15,2019
218.0,University of Iowa,53.35,42.9,33.8,81.3,54.6,37.1,27897,12.3,0.13,2019
219.0,James Cook University,53.29,23.5,27.2,91.9,41.9,75.4,11882,22.3,0.12,2019
220.0,University of Kiel,53.24,30.9,27.0,92.8,34.0,54.1,25957,22.2,0.08,2019
221.0,King Abdulaziz University,53.19,27.8,16.3,99.0,77.2,92.9,33111,8.0,0.21,2019
222.0,Université Libre de Bruxelles,53.14,29.4,41.8,79.9,43.6,85.9,26936,35.9,0.35,2019
223.0,University of Luxembourg,53.09,29.5,30.6,87.7,42.8,99.7,4969,16.5,0.57,2019
224.0,Macquarie University,53.04,33.4,37.3,71.3,46.2,81.6,28729,43.8,0.26,2019
225.0,University of Massachusetts,52.99,36.6,28.7,89.5,50.0,58.4,59906,12.8,0.14,2019
226.0,Medical University of Graz,52.93,30.2,24.4,89.0,63.3,73.2,3368,10.7,0.23,2019
227.0,Medical University of Vienna,52.88,32.1,21.9,90.5,49.7,78.8,7086,7.9,0.29,2019
228.0,University of Miami,52.83,41.6,25.2,86.2,39.3,60.4,15923,5.9,0.16,2019
229.0,University of Otago,52.78,27.9,30.7,82.6,37.4,89.5,18283,20.1,0.20,2019
230.0,University of Padua,52.73,39.9,27.7,83.7,37.5,42.4,43289,20.9,0.04,2019
231.0,Paris-Sud University,52.68,36.5,33.7,87.6,34.3,64.5,29509,16.3,0.17,2019
232.0,University of Passau,52.63,31.4,35.9,89.1,44.3,57.0,10465,72.2,0.11,2019
233.0,University of Potsdam,52.58,37.2,39.2,74.3,43.1,55.3,19294,56.8,0.10,2019
234.0,Queen’s University Belfast,52.54,27.5,32.6,87.6,38.7,96.3,17655,16.9,0.35,2019
235.0,Queensland University of Technology,52.49,28.6,37.9,81.3,56.7,79.9,33931,35.3,0.16,2019
236.0,RCSI University of Medicine and Health Sciences,52.44,30.7,24.5,91.3,45.7,91.5,2202,19.1,0.68,2019
237.0,University of Reading,52.39,34.3,34.3,75.8,39.0,91.2,13395,14.3,0.33,2019
238.0,University of South Australia,52.34,30.5,37.1,68.1,79.7,92.9,17465,26.1,0.44,2019
239.0,University of Tampere,52.29,28.0,32.5,91.0,50.7,43.7,9484,21.8,0.05,2019
240.0,Tel Aviv University,52.25,43.3,52.0,64.4,43.5,51.2,22878,22.9,0.05,2019
241.0,Tilburg University,52.2,38.7,48.1,66.2,54.3,76.6,7666,21.2,0.14,2019
242.0,Ulsan National Institute of Science and Technology (UNIST),52.15,24.5,34.5,96.3,70.1,49.7,4255,13.5,0.08,2019
243.0,University College Dublin,52.1,30.7,36.6,76.4,40.6,91.3,22081,23.5,0.27,2019
244.0,University of Utah,52.06,36.5,33.7,88.9,40.7,33.4,30036,14.1,0.09,2019
245.0,Vita-Salute San Raffaele University,52.01,36.5,23.8,97.1,35.1,46.0,2745,7.3,0.05,2019
246.0,University of Waterloo,51.96,32.2,39.7,69.3,43.3,82.4,32395,23.7,0.18,2019
247.0,William & Mary,51.92,47.8,19.8,86.7,34.6,34.5,8098,11.8,0.09,2019
248.0,University of the Witwatersrand,51.87,27.7,40.8,81.0,100.0,74.2,28279,26.1,0.08,2019
249.0,University of Wollongong,51.82,30.3,33.5,75.7,52.8,90.9,18209,31.2,0.26,2019
250.0,Yonsei University (Seoul campus),51.78,50.8,51.1,50.6,97.2,56.9,17875,14.7,0.22,2019
251.0,Brighton and Sussex Medical School,51.73,21.0,19.0,100.0,34.0,74.2,795,11.4,0.15,2019
252.0,University of Canberra,51.69,20.0,27.7,95.0,37.4,68.0,10098,29.2,0.29,2019
253.0,University of Cincinnati – Uptown,51.64,37.2,31.0,82.6,40.5,39.8,28049,20.5,0.09,2019
254.0,Clark University,51.6,25.1,25.5,89.2,34.3,58.9,3136,11.9,0.25,2019
255.0,Colorado School of Mines,51.55,32.9,27.8,84.4,50.5,42.7,5556,16.7,0.12,2019
256.0,Dalhousie University,51.51,25.5,29.0,79.0,45.6,83.7,15150,14.7,0.21,2019
257.0,University of Delaware,51.46,28.5,37.4,77.4,91.5,46.2,20348,16.9,0.10,2019
258.0,University of Essex,51.42,31.8,31.7,68.3,34.8,96.6,11130,15.7,0.41,2019
259.0,Flinders University,51.37,25.7,29.6,78.7,37.6,86.7,15939,24.1,0.31,2019
260.0,Florida State University,51.33,38.4,40.0,70.9,39.5,43.0,38661,24.5,0.07,2019
261.0,Goethe University Frankfurt,51.28,34.0,29.6,76.5,43.8,59.1,45826,19.9,0.15,2019
262.0,Griffith University,51.24,24.5,31.3,79.9,42.8,82.9,31574,22.2,0.19,2019
263.0,University of Iceland,51.2,19.3,29.6,86.9,57.9,62.6,8276,14.1,0.11,2019
264.0,University of Illinois Chicago,51.15,44.6,30.8,71.4,42.7,55.3,25705,11.2,0.19,2019
265.0,Indian Institute of Science,51.11,56.7,51.4,41.7,50.7,20.2,4071,9.4,0.01,2019
266.0,Constructor University,51.07,40.7,33.0,62.4,60.0,83.1,1114,16.6,0.69,2019
267.0,Johannes Gutenberg University of Mainz,51.02,36.7,23.0,80.3,64.0,55.8,32359,28.0,0.11,2019
268.0,Université Laval,50.98,38.7,29.5,69.9,58.8,68.7,29588,16.9,0.13,2019
269.0,University of Marburg,50.94,36.1,25.7,81.6,38.8,50.9,25942,35.7,0.10,2019
270.0,University of Navarra,50.9,34.1,24.2,82.0,66.6,63.2,10717,14.7,0.20,2019
271.0,North Carolina State University,50.85,37.3,34.3,69.8,43.4,55.9,30190,12.8,0.14,2019
