rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
34.0,University of Melbourne,68.2,57.1,64.2,80.2,65.1,81.3,40128.0,23.7,0.35,2014
35.0,McGill University,68.1,61.5,68.1,74.5,40.8,77.8,31326.0,13.7,0.23,2014
36.0,Karolinska Institute,67.8,58.1,67.7,76.0,68.7,73.2,7774.0,11.5,0.22,2014
37.0,École Polytechnique Fédérale de Lausanne,67.7,52.9,48.3,95.9,49.2,98.2,9666.0,10.5,0.54,2014
38.0,King’s College London,67.6,56.2,56.8,87.6,38.3,86.0,21394.0,11.4,0.37,2014
39.0,University of Edinburgh,67.5,56.6,56.9,87.6,42.5,81.5,25774.0,14.1,0.36,2014
40.0,New York University,67.4,65.4,58.4,87.9,29.9,41.8,42056.0,6.8,0.19,2014
41.0,"University of California, San Diego",67.4,52.0,63.0,96.7,48.4,35.6,27233.0,6.5,0.11,2014
42.0,Washington University in St Louis,67.2,59.5,52.9,96.4,-,44.6,12528.0,5.7,0.17,2014
43.0,University of Hong Kong,65.3,61.6,69.9,61.5,56.9,80.3,19835.0,17.6,0.38,2014
44.0,Seoul National University,65.2,76.4,79.2,47.3,86,29.4,26389.0,13.9,0.1,2014
45.0,Peking University,65.0,72.3,58.1,62.8,99.9,60.6,40148.0,8.3,0.14,2014
46.0,University of Minnesota,64.9,61.4,62.7,81.2,-,31.7,46825.0,18.0,0.13,2014
47.0,University of North Carolina at Chapel Hill,64.5,57.6,55.3,90.2,39.1,35.0,26518.0,7.3,0.08,2014
48.0,Australian National University,64.4,51.8,65.1,71.2,44.8,91.4,14604.0,19.2,0.35,2014
49.0,Pennsylvania State University,64.2,55.3,65.9,79.4,60,33.7,44501.0,12.4,0.12,2014
50.0,Boston University,63.5,56.5,46.1,95.3,31.1,44.2,24789.0,8.6,0.17,2014
51.0,Tsinghua University,63.5,66.8,65.9,59.9,99.9,42.6,39763.0,13.7,0.1,2014
52.0,Brown University,63.2,55.4,52.0,91.3,33.5,37.7,8653.0,10.1,0.19,2014
53.0,Kyoto University,63.2,69.5,69.5,58.2,78.7,27.5,22809.0,5.6,0.07,2014
54.0,"University of California, Davis",63.2,55.5,56.4,81.2,51.3,53.7,35364.0,13.9,0.13,2014
55.0,LMU Munich,63.1,55.4,54.1,83.3,41.4,56.3,35691.0,15.5,0.13,2014
56.0,Korea Advanced Institute of Science and Technology (KAIST),62.9,65.6,60.0,67.0,100,34.3,9027.0,10.0,0.09,2014
57.0,Hong Kong University of Science and Technology,62.5,52.4,59.7,72.3,58.5,77.0,11385.0,23.8,0.36,2014
58.0,University of Manchester,62.3,54.5,52.2,77.3,40.8,80.9,34938.0,15.3,0.34,2014
59.0,Ohio State University,62.0,58.3,52.9,79.4,47.7,48.1,51462.0,13.4,0.12,2014
60.0,Pohang University of Science and Technology,61.7,54.2,49.0,85.7,100,33.8,3055.0,10.1,0.04,2014
61.0,KU Leuven,61.3,48.6,59.9,72.9,99.9,58.6,42503.0,41.9,0.18,2014
62.0,Purdue University,60.7,53.7,62.5,67.0,-,60.6,39256.0,18.1,0.22,2014
63.0,The University of Queensland,59.9,43.4,58.0,73.3,61,79.7,34718.0,32.7,0.27,2014
64.0,University of Göttingen,59.9,45.1,48.8,89.6,41.2,51.5,25581.0,25.6,0.12,2014
65.0,Rice University,59.8,44.1,35.5,99.9,35.2,67.7,6333.0,9.0,0.26,2014
66.0,École Normale Supérieure,59.8,54.6,37.1,87.0,44.7,67.1,2400.0,7.9,0.2,2014
67.0,Leiden University,59.4,41.9,53.2,84.2,49.8,58.5,21222.0,17.1,0.1,2014
68.0,Heidelberg University,59.2,57.8,44.8,76.0,42.1,61.3,28881.0,24.5,0.17,2014
69.0,Delft University of Technology,59.1,55.8,67.3,47.2,100,74.2,15920.0,19.4,0.25,2014
70.0,University of Southern California,59.0,58.7,43.2,81.2,34.6,43.4,36534.0,12.9,0.2,2014
71.0,École Polytechnique,59.0,46.3,40.5,82.3,74,86.1,2429.0,4.8,0.3,2014
72.0,University of Sydney,58.8,47.4,55.4,66.6,66.3,84.8,41868.0,20.2,0.28,2014
73.0,Erasmus University Rotterdam,58.1,37.8,53.3,81.2,56,66.6,20580.0,18.9,0.18,2014
74.0,University of Basel,57.7,39.1,41.0,81.4,98.5,91.1,12551.0,17.3,0.24,2014
75.0,Utrecht University,57.7,36.3,54.7,82.0,85.6,49.2,30779.0,15.4,0.07,2014
76.0,Nanyang Technological University,57.2,37.7,54.3,67.5,100,91.0,25028.0,16.2,0.33,2014
77.0,Wageningen University and Research Center,56.8,43.1,44.3,74.1,100,78.3,9248.0,17.0,0.21,2014
78.0,University of Pittsburgh,56.7,48.6,45.4,84.4,39.4,29.4,26485.0,5.8,0.1,2014
79.0,University of Bristol,56.3,39.6,41.2,84.9,38,75.0,17906.0,14.0,0.25,2014
80.0,Durham University,56.1,38.3,38.3,88.2,35.3,76.8,15489.0,15.7,0.24,2014
81.0,Emory University,56.1,50.4,31.6,90.8,43.2,42.4,12338.0,4.5,0.18,2014
82.0,Tufts University,56.1,46.7,32.1,93.9,39.1,43.4,10410.0,10.0,0.14,2014
83.0,Michigan State University,55.9,50.0,49.1,71.5,32,52.6,44750.0,15.7,0.15,2014
84.0,University of Amsterdam,55.9,38.3,54.1,75.0,50.2,58.3,24570.0,14.4,0.11,2014
85.0,Ghent University,55.5,41.0,48.9,74.9,94.6,49.5,32166.0,34.1,0.09,2014
86.0,Free University of Berlin,55.3,43.8,58.0,64.8,34.4,58.7,33062.0,39.3,0.2,2014
87.0,Technical University of Munich,55.2,48.2,35.2,80.7,50.1,63.1,35565.0,31.5,0.2,2014
88.0,Case Western Reserve University,55.0,51.0,38.6,82.8,-,35.4,9259.0,6.4,0.17,2014
89.0,Vanderbilt University,55.0,46.8,38.7,86.5,51,28.6,12161.0,3.6,0.1,2014
90.0,University of Notre Dame,54.7,41.2,34.7,91.8,31.2,47.5,11829.0,13.8,0.1,2014
91.0,Monash University,54.6,42.5,48.9,65.4,67,78.3,50882.0,40.5,0.36,2014
92.0,McMaster University,54.5,35.3,42.7,79.4,86.9,68.0,23823.0,19.3,0.15,2014
93.0,"University of California, Irvine",54.1,37.1,40.8,89.7,44.9,36.4,26614.0,16.1,0.16,2014
94.0,Humboldt University of Berlin,53.8,45.6,48.7,68.4,-,54.4,29987.0,52.5,0.16,2014
95.0,University of Rochester,53.6,42.8,29.9,89.7,41.4,50.7,9390.0,4.5,0.26,2014
96.0,Pierre and Marie Curie University,53.5,50.2,26.7,82.3,34.4,65.5,27862.0,8.7,0.18,2014
97.0,University of Colorado Boulder,53.4,34.2,33.3,97.3,-,40.5,29325.0,16.1,0.08,2014
98.0,Maastricht University,52.9,33.1,47.1,65.8,98.2,89.1,15626.0,18.9,0.48,2014
99.0,University of Groningen,52.9,36.0,48.6,71.1,87.6,53.0,24556.0,25.6,0.12,2014
100.0,University of Helsinki,52.6,35.5,46.5,77.8,30.7,51.3,23505.0,15.1,0.06,2014
101.0,University of York,52.6,31.7,33.2,89.4,33.3,73.6,,,,2014
102.0,"Royal Holloway, University of London",52.5,30.4,21.2,97.5,33.1,92.6,8747.0,15.9,0.37,2014
103.0,"Rutgers, the State University of New Jersey",52.4,43.4,50.1,70.4,35.4,31.4,37032.0,17.3,0.08,2014
104.0,Stockholm University,52.4,28.6,41.4,88.7,31.5,53.4,31715.0,23.7,0.08,2014
105.0,University of Arizona,52.4,39.4,44.4,74.6,82.3,38.0,36429.0,12.7,0.08,2014
106.0,Eindhoven University of Technology,52.3,37.3,47.9,63.6,100,68.7,8176.0,16.0,0.14,2014
107.0,University of Montreal,52.3,45.7,42.9,59.3,90.9,75.6,38264.0,20.3,0.25,2014
108.0,"University of Maryland, College Park",52.2,39.0,37.2,84.4,32.1,42.4,31331.0,8.4,0.09,2014
109.0,Chinese University of Hong Kong,52.0,45.5,54.7,52.4,46.4,66.9,17916.0,10.2,0.22,2014
110.0,University of Alberta,52.0,44.6,47.8,59.3,46.8,70.1,36299.0,21.6,0.23,2014
111.0,Uppsala University,51.9,38.9,49.7,66.4,40.5,57.8,25266.0,18.2,0.12,2014
112.0,University of Sheffield,51.8,40.6,38.1,72.4,42.7,71.6,23311.0,15.5,0.31,2014
113.0,University of Virginia,51.8,49.7,33.9,77.5,49.4,30.2,23845.0,10.2,0.12,2014
114.0,Paris-Sud University,51.7,35.9,32.1,86.3,28.8,62.0,27603.0,15.0,0.17,2014
115.0,Queen Mary University of London,51.7,31.0,29.2,87.0,37.7,88.0,14260.0,14.0,0.4,2014
116.0,University of New South Wales,51.7,38.8,50.1,58.0,52.6,83.5,38309.0,25.9,0.33,2014
117.0,KTH Royal Institute of Technology,51.6,45.0,41.6,55.6,100,86.2,12062.0,14.6,0.21,2014
118.0,Technical University of Denmark,51.6,38.9,26.9,78.7,98.7,77.4,9990.0,5.0,0.18,2014
119.0,University of Glasgow,51.6,34.5,36.6,79.2,40.8,73.7,22616.0,16.0,0.29,2014
120.0,University of St Andrews,51.6,36.9,32.2,77.3,40.3,88.8,8338.0,12.7,0.47,2014
121.0,University of Sussex,51.2,29.5,32.2,86.3,31.3,80.1,12001.0,17.4,0.35,2014
122.0,University of Zurich,51.2,38.0,29.8,78.1,39.2,85.5,26583.0,6.5,0.19,2014
123.0,Lund University,51.1,30.1,48.6,72.0,33.5,67.4,28251.0,11.5,0.15,2014
124.0,University of Geneva,51.0,31.4,33.9,77.2,38.3,96.7,15668.0,15.0,0.39,2014
125.0,Tokyo Institute of Technology,50.8,52.4,51.4,52.0,67.5,32.1,9586.0,7.3,0.13,2014
126.0,Dartmouth College,50.5,38.5,34.5,83.6,42.3,32.7,6178.0,6.6,0.16,2014
127.0,University of Cape Town,50.5,26.3,31.0,84.6,85.6,77.2,20040.0,12.1,0.18,2014
128.0,University of Florida,50.4,48.0,49.9,59.9,-,30.9,50095.0,18.7,0.09,2014
129.0,RWTH Aachen University,50.3,40.4,31.3,76.0,73.9,55.5,37917.0,27.6,0.16,2014
130.0,Trinity College Dublin,50.3,33.1,25.2,85.4,30.8,85.9,15521.0,18.0,0.25,2014
131.0,Radboud University Nijmegen,50.2,29.7,46.1,73.1,42.5,58.6,17713.0,13.0,0.1,2014
132.0,Indiana University,50.1,45.8,37.0,71.5,-,38.3,62468.0,13.6,0.13,2014
133.0,University of Lausanne,50.1,27.3,39.7,74.5,52.7,84.5,11964.0,13.1,0.22,2014
134.0,University of Massachusetts,50.1,40.7,38.9,74.6,52,33.1,56959.0,13.0,0.11,2014
135.0,Boston College,50.0,26.3,26.4,96.2,49.4,54.4,13216.0,17.4,0.19,2014
136.0,"University of California, Santa Cruz",49.9,25.9,29.1,99.9,-,39.4,17404.0,22.7,0.01,2014
137.0,Lancaster University,49.7,34.8,32.6,75.4,32.2,81.2,11512.0,14.9,0.33,2014
138.0,Aarhus University,49.6,30.7,46.4,65.8,67.5,67.2,23895.0,13.6,0.14,2014
139.0,Colorado School of Mines,49.5,22.7,27.2,97.1,74.8,47.3,5287.0,18.2,0.12,2014
140.0,University of Leeds,49.5,34.9,38.2,71.3,42.1,68.5,27703.0,14.7,0.21,2014
141.0,University of Warwick,49.4,39.8,42.4,58.7,34.6,82.9,18529.0,16.6,0.37,2014
142.0,National Taiwan University,49.2,47.1,58.3,47.8,47.1,27.3,31891.0,11.9,0.07,2014
143.0,University of Utah,49.1,39.4,36.1,76.6,61.3,25.5,25674.0,16.9,0.09,2014
144.0,Osaka University,49.0,52.5,47.6,50.4,71.2,27.6,23144.0,7.8,0.09,2014
145.0,VU University Amsterdam,49.0,33.1,38.8,74.1,59.8,49.2,23280.0,16.3,0.06,2014
146.0,Arizona State University,48.9,33.8,35.9,83.6,31.4,28.6,83236.0,29.9,0.09,2014
147.0,University of Southampton,48.9,33.2,31.4,75.4,38.6,79.1,20925.0,13.5,0.29,2014
148.0,"University of California, Riverside",48.7,25.9,25.8,91.8,37.6,62.2,20626.0,22.0,0.12,2014
149.0,University of Exeter,48.7,29.2,32.8,78.3,37.2,76.7,17755.0,18.8,0.28,2014
150.0,Tohoku University,48.5,51.8,48.1,47.3,85.9,29.3,17200.0,5.0,0.07,2014
151.0,University of Copenhagen,48.5,33.9,32.0,73.1,43,76.0,27545.0,4.1,0.19,2014
152.0,University of Freiburg,48.4,40.1,28.4,71.8,86.6,55.9,26467.0,31.2,0.16,2014
153.0,University of Birmingham,48.3,42.8,39.6,57.5,36.7,72.2,25295.0,16.4,0.23,2014
154.0,Karlsruhe Institute of Technology,48.0,39.0,33.6,64.8,83,61.9,25294.0,24.6,0.16,2014
155.0,Joseph Fourier University,47.8,39.1,27.6,75.6,36.1,57.1,16130.0,12.1,0.13,2014
156.0,École Normale Supérieure de Lyon,47.5,37.1,35.2,67.7,30,63.3,2218.0,8.0,0.14,2014
157.0,University of Bern,47.4,38.9,31.4,64.3,45.1,78.5,14708.0,22.5,0.14,2014
158.0,University of Nottingham,47.4,38.4,36.3,62.3,39.2,70.3,30144.0,15.0,0.27,2014
159.0,Texas A&M University,47.2,43.0,50.2,48.6,47.5,46.8,50657.0,21.4,0.09,2014
160.0,Georgetown University,47.0,51.9,25.6,62.3,71.9,43.6,15408.0,8.5,0.14,2014
161.0,University College Dublin,46.7,27.1,29.0,77.0,33.1,79.6,22193.0,24.5,0.23,2014
162.0,University of Iowa,46.7,44.2,31.6,70.4,-,29.3,27526.0,11.6,0.11,2014
163.0,University of Leicester,46.7,32.5,32.9,66.9,33.7,81.6,14541.0,13.4,0.35,2014
164.0,Brandeis University,46.6,28.8,24.3,86.5,36.8,50.6,5495.0,12.6,0.22,2014
165.0,Pompeu Fabra University,46.6,27.0,27.1,85.2,37.3,51.7,10901.0,18.3,0.13,2014
166.0,University of Antwerp,46.6,34.5,33.2,64.1,100,61.1,12346.0,30.3,0.16,2014
167.0,University of Auckland,46.6,26.7,33.5,67.0,74.5,88.0,29787.0,18.9,0.28,2014
168.0,University of Western Australia,46.4,34.6,34.7,58.0,63.3,88.6,20851.0,20.7,0.27,2014
169.0,University of Liverpool,46.3,31.1,31.2,70.3,37.7,75.0,18815.0,13.6,0.3,2014
170.0,University of Twente,46.2,32.7,43.8,54.3,81.8,65.5,6631.0,12.0,0.26,2014
171.0,University of Vienna,46.2,35.8,36.1,57.4,29.3,89.5,34651.0,20.5,0.25,2014
172.0,Université Catholique de Louvain,46.1,30.1,35.3,67.5,57.8,63.4,28856.0,42.0,0.19,2014
173.0,Yeshiva University,46.1,47.3,20.6,77.5,-,25.6,6753.0,5.5,0.07,2014
174.0,University of Delaware,46.0,27.0,35.5,73.6,98.1,37.1,19262.0,15.9,0.1,2014
175.0,University of East Anglia,46.0,27.2,24.0,81.7,29.5,72.3,14992.0,14.7,0.28,2014
176.0,University at Buffalo,45.9,40.2,39.3,56.2,39.4,55.4,25668.0,19.0,0.19,2014
177.0,Université Libre de Bruxelles,45.9,22.7,30.4,77.8,-,77.5,23819.0,26.1,0.32,2014
178.0,Paris Diderot University – Paris 7,45.8,24.0,19.1,90.2,29.1,67.0,27756.0,14.8,0.17,2014
179.0,Stony Brook University,45.8,32.5,22.9,80.3,32.3,57.8,21908.0,10.9,0.24,2014
180.0,Wake Forest University,45.7,36.1,21.8,85.1,38.8,23.7,7326.0,4.6,0.05,2014
181.0,Rensselaer Polytechnic Institute,45.6,30.7,35.5,71.5,65.6,35.6,6671.0,15.0,0.16,2014
182.0,University of Bonn,45.6,35.8,20.4,80.7,-,54.2,32474.0,70.4,0.13,2014
183.0,Iowa State University,45.5,35.6,32.4,71.5,28.2,38.8,29991.0,17.4,0.11,2014
184.0,Northeastern University,45.4,34.5,19.8,82.0,34.5,48.5,18539.0,15.1,0.26,2014
185.0,University of Miami,45.3,43.2,25.8,71.5,-,32.9,15286.0,5.7,0.14,2014
186.0,University of Oslo,45.3,32.4,33.0,65.4,32.5,70.3,27139.0,18.8,0.18,2014
187.0,University of Ottawa,45.3,36.5,34.8,60.6,41.6,62.4,36733.0,26.3,0.15,2014
188.0,University of Aberdeen,45.2,27.9,26.8,71.3,45.1,83.6,12938.0,15.8,0.33,2014
189.0,University of Texas at Dallas,45.2,25.5,28.6,81.2,44.4,46.8,16306.0,22.8,0.23,2014
190.0,Yonsei University,45.1,44.5,47.0,44.2,70.1,35.0,24774.0,11.6,0.14,2014
191.0,Hebrew University of Jerusalem,45.0,42.8,37.0,54.3,33.3,52.9,17612.0,10.7,0.05,2014
192.0,University of Illinois at Chicago,45.0,45.5,34.9,56.2,31.1,43.3,24313.0,9.2,0.17,2014
193.0,Mines ParisTech,44.9,41.6,22.5,62.7,99.1,58.7,1283.0,5.6,0.22,2014
194.0,George Washington University,44.8,45.6,26.3,65.9,30,36.0,20541.0,12.0,0.16,2014
195.0,University of Reading,44.8,36.0,34.1,58.7,34.4,70.6,12050.0,14.8,0.28,2014
196.0,University of Dundee,44.7,22.5,21.4,84.9,46.5,65.7,11628.0,15.3,0.25,2014
197.0,Florida Institute of Technology,44.6,15.9,14.5,99.0,44.7,61.5,4408.0,13.7,0.26,2014
198.0,Newcastle University,44.5,29.7,28.3,68.1,36.9,76.3,20174.0,15.2,0.29,2014
199.0,Boğaziçi University,44.3,20.5,22.8,88.2,45.9,49.8,11506.0,25.0,0.07,2014
200.0,Tel Aviv University,44.3,39.9,48.3,44.8,44.7,43.3,23977.0,24.4,0.04,2014
201.0,"Birkbeck, University of London",44.73,31.3,27.4,59.9,29,83.5,9454.0,17.2,0.38,2014
202.0,Cardiff University,44.67,28.0,30.9,64.6,34.4,70.6,23347.0,13.1,0.23,2014
203.0,City University of Hong Kong,44.6,30.9,33.5,60.2,55.7,65.9,10015.0,7.1,0.28,2014
204.0,Fudan University,44.54,41.6,31.9,54.1,46.7,37.9,32175.0,12.2,0.11,2014
205.0,Goethe University Frankfurt,44.47,28.9,20.4,80.7,39.8,56.4,31861.0,9.3,0.15,2014
206.0,Istanbul Technical University,44.41,26.2,19.2,82.3,68.2,35.7,34550.0,16.0,0.05,2014
207.0,Korea University,44.35,46.2,42.2,41.1,70.3,35.5,24043.0,15.8,0.14,2014
208.0,Laval University,44.28,37.7,29.1,59.3,68.5,54.0,27227.0,16.2,0.12,2014
209.0,Middle East Technical University,44.22,39.2,30.0,56.4,57,31.2,25779.0,22.2,0.07,2014
210.0,Nagoya University,44.16,37.4,32.1,55.1,80.6,28.0,15529.0,7.9,0.1,2014
211.0,"St George’s, University of London",44.09,20.5,22.9,84.1,30.6,57.3,2958.0,13.4,0.17,2014
212.0,Sungkyunkwan University (SKKU),44.03,37.6,38.8,45.8,98.6,33.7,24365.0,20.3,0.09,2014
213.0,Technion Israel Institute of Technology,43.97,35.1,37.2,48.9,36.2,59.7,13855.0,19.4,0.04,2014
214.0,Tokyo Metropolitan University,43.91,19.3,9.6,100.0,31,29.4,9303.0,9.9,0.04,2014
215.0,Ulm University,43.85,38.6,20.6,68.4,51.1,54.6,9187.0,11.2,0.1,2014
216.0,University of Adelaide,43.79,28.7,34.3,56.8,54.1,78.2,20771.0,30.1,0.26,2014
217.0,University of Bergen,43.72,30.8,28.2,66.6,34.7,62.9,11623.0,11.1,0.12,2014
218.0,University of Calgary,43.66,32.8,30.2,56.8,45.4,62.9,28341.0,16.5,0.17,2014
219.0,University of Gothenburg,43.6,23.4,35.8,64.1,38,47.1,26420.0,16.4,0.12,2014
220.0,University of Innsbruck,43.54,25.2,17.2,70.6,40.2,91.4,18209.0,16.9,0.39,2014
221.0,University of Science and Technology of China,43.48,38.7,26.1,69.6,69.4,25.8,14290.0,7.9,0.02,2014
222.0,University of Strasbourg,43.42,25.2,21.1,76.6,32,69.2,46208.0,17.8,0.21,2014
223.0,University of Trento,43.37,27.2,22.9,71.5,42.8,54.7,16841.0,43.2,0.08,2014
224.0,University of Tübingen,43.31,31.1,21.6,71.8,32.3,56.6,28327.0,38.9,0.12,2014
225.0,University of Victoria,43.25,18.1,28.5,75.5,30.1,67.0,17581.0,21.5,0.11,2014
226.0,William & Mary,43.19,37.2,18.5,73.6,31.9,26.0,7867.0,11.8,0.07,2014
227.0,Autonomous University of Barcelona,43.13,30.6,28.0,64.2,39.1,48.3,30538.0,12.3,0.1,2014
228.0,Bilkent University,43.07,24.4,26.0,69.2,46.6,43.7,,,,2014
229.0,Georgia Health Sciences University,43.02,47.2,12.1,63.5,-,30.8,,,,2014
230.0,Lomonosov Moscow State University,42.96,54.4,36.6,27.0,72.2,55.7,30822.0,7.7,0.2,2014
231.0,Panjab University,42.9,25.8,14.0,84.7,28.4,29.3,16691.0,23.9,0.01,2014
232.0,Queen’s University,42.84,36.2,29.5,51.6,63.5,59.8,20488.0,22.1,0.1,2014
233.0,Renmin University of China,42.79,35.5,13.4,69.6,40.4,48.4,24954.0,12.7,0.06,2014
234.0,Simon Fraser University,42.73,22.0,27.9,66.7,41.8,58.4,26640.0,28.3,0.19,2014
235.0,Technical University of Darmstadt,42.68,37.6,30.7,43.3,88,66.3,20300.0,53.6,0.18,2014
236.0,Tilburg University,42.62,32.0,45.7,39.0,55.5,57.6,7576.0,22.4,0.1,2014
237.0,Tulane University,42.56,43.0,20.6,61.1,-,29.0,11381.0,8.4,0.08,2014
238.0,University of Barcelona,42.51,24.5,24.7,74.9,30.3,45.0,47491.0,12.2,0.1,2014
239.0,University of Cincinnati,42.45,31.8,22.3,69.3,36.5,25.4,36108.0,15.7,0.06,2014
240.0,University of Erlangen-Nuremberg,42.4,32.7,16.5,71.8,47.5,49.6,36146.0,53.9,0.09,2014
241.0,University of Kiel,42.34,29.7,22.7,69.5,39.8,44.2,24444.0,23.8,0.08,2014
242.0,University of Konstanz,42.29,27.0,30.7,59.9,59.5,58.9,10930.0,59.1,0.12,2014
243.0,University of Milan-Bicocca,42.23,25.2,23.3,76.0,35.3,42.8,33370.0,72.5,0.05,2014
244.0,University of Münster,42.18,30.0,18.2,70.7,39.5,45.1,39838.0,46.1,0.08,2014
245.0,University of Otago,42.13,24.6,26.9,56.9,37.6,84.8,18600.0,20.3,0.21,2014
246.0,University of São Paulo,42.07,47.2,50.8,29.4,40.1,24.9,81402.0,14.6,0.04,2014
247.0,University of the Witwatersrand,42.02,22.4,29.3,55.8,99,68.2,23321.0,18.6,0.09,2014
248.0,University of Trieste,41.97,19.1,15.0,86.7,32.9,49.8,18135.0,25.8,0.09,2014
249.0,University of Turin,41.91,26.1,20.9,72.7,41.9,39.7,67552.0,66.0,0.06,2014
250.0,University of Waterloo,41.86,28.9,37.4,47.7,38.5,62.0,30726.0,24.2,0.14,2014
251.0,University of Western Ontario,41.81,37.3,33.7,45.1,52.3,62.7,27387.0,20.7,0.16,2014
252.0,University of Würzburg,41.76,27.1,16.0,77.0,30.4,47.4,26576.0,38.4,0.08,2014
253.0,Vienna University of Technology,41.7,39.2,30.8,40.9,66.6,72.4,26419.0,52.0,0.27,2014
254.0,Brunel University London,41.65,21.6,19.1,64.6,34.1,89.1,12613.0,17.6,0.38,2014
255.0,Dalhousie University,41.6,32.6,28.8,50.3,67.1,59.1,15064.0,14.4,0.18,2014
256.0,Hong Kong Polytechnic University,41.55,28.4,35.7,48.4,40.3,62.6,22064.0,25.9,0.26,2014
257.0,Medical University of Vienna,41.5,25.9,15.9,68.3,33.7,69.4,7426.0,2.9,0.28,2014
258.0,Montpellier University,41.45,23.4,24.7,67.7,33.4,54.2,36731.0,18.4,0.14,2014
259.0,Nanjing University,41.39,36.8,23.2,52.6,51.8,50.8,29743.0,13.3,0.1,2014
260.0,National Chiao Tung University,41.34,37.3,42.1,37.3,99.5,28.9,12646.0,16.6,0.05,2014
261.0,National Tsing Hua University,41.29,39.5,35.4,44.7,43.4,21.5,10221.0,13.5,0.05,2014
262.0,Norwegian University of Science and Technology,41.24,32.2,26.7,52.9,46.2,54.2,17381.0,13.9,0.09,2014
263.0,Queen’s University Belfast,41.19,26.9,22.8,53.8,48.5,87.5,17940.0,17.9,0.3,2014
264.0,Swedish University of Agricultural Sciences,41.14,29.0,23.9,59.3,99.8,45.2,3879.0,4.6,,2014
265.0,TU Dresden,41.09,28.7,15.0,71.8,38.4,49.5,35487.0,37.4,0.12,2014
