rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
52,"Nanyang Technological University, Singapore",70.5,49.5,63.0,90.7,94.0,95.9,25499,16.3,0.31,2018
53,"University of California, Santa Barbara",70.0,50.0,61.5,98.8,82.0,65.4,23054,28.1,0.14,2018
54,"University of California, Davis",69.5,60.9,64.5,86.0,53.4,63.7,37365,13.8,0.1,2018
55,University of Manchester,69.5,56.3,65.3,84.3,44.1,88.7,35320,14.6,0.38,2018
56,University of Minnesota,69.0,57.6,67.9,87.5,90.4,37.7,60949,17.4,0.11,2018
57,University of North Carolina at Chapel Hill,69.0,57.9,61.8,96.7,39.2,41.5,34684,9.7,0.08,2018
58,Chinese University of Hong Kong,68.5,57.0,64.4,80.6,56.8,86.6,18072,17.3,0.31,2018
59,University of Amsterdam,68.4,51.3,62.6,91.9,49.9,72.2,23495,12.3,0.12,2018
60,Purdue University West Lafayette,68.2,62.3,68.9,73.4,63.5,69.9,38770,17.4,0.23,2018
61,The University of Sydney,67.8,50.2,63.1,85.9,67.9,84.6,44553,21.6,0.32,2018
62,Humboldt University of Berlin,67.4,61.9,67.1,76.1,38.6,65.6,32172,56.5,0.17,2018
63,Delft University of Technology,67.3,53.4,72.0,68.5,99.8,88.5,17057,19.6,0.27,2018
64,Wageningen University & Research,67.2,46.6,53.6,95.2,100.0,80.6,12326,19.7,0.29,2018
65,The University of Queensland,67.0,47.6,59.4,87.8,76.2,88.8,38968,35.7,0.26,2018
66,University of Southern California,66.8,49.8,58.4,95.6,37.9,63.0,38380,12.8,0.23,2018
67,Leiden University,66.0,44.6,63.2,87.8,78.8,70.5,24825,18.2,0.12,2018
68,Utrecht University,65.8,45.5,63.1,89.9,72.6,59.6,31522,15.2,0.07,2018
69,"University of Maryland, College Park",65.7,49.6,63.0,93.5,38.4,39.0,31772,16.5,0.1,2018
70,Boston University,65.4,57.1,45.9,97.2,34.0,60.0,24833,8.6,0.25,2018
71,Ohio State University (Main campus),65.4,55.5,56.2,88.0,52.0,56.4,53190,12.7,0.13,2018
72,Erasmus University Rotterdam,65.2,38.9,57.2,96.7,51.7,80.6,22047,20.1,0.2,2018
73,Paris Sciences et Lettres – PSL Research University Paris,65.2,57.0,52.0,85.0,48.2,76.7,19978,10.1,0.25,2018
74,Kyoto University,64.9,71.8,78.6,50.9,93.8,28.8,22481,8.7,0.08,2018
75,Seoul National University,64.9,69.3,71.2,60.6,79.8,34.1,26470,12.6,0.11,2018
76,University of Bristol,64.8,45.7,51.2,94.7,39.3,84.8,19995,13.7,0.27,2018
77,Penn State (Main campus),64.6,53.6,64.8,81.6,50.0,44.3,45411,15.2,0.14,2018
78,McMaster University,63.4,45.6,48.8,89.9,89.8,78.1,23693,24.7,0.15,2018
79,RWTH Aachen University,63.3,53.4,62.4,72.8,99.7,56.4,43721,57.7,0.18,2018
80,University of Glasgow,63.2,43.4,48.9,92.6,38.6,90.4,23390,15.4,0.36,2018
81,Monash University,63.2,47.4,55.4,80.9,71.5,83.8,46846,33.7,0.28,2018
82,University of Freiburg,62.9,47.1,54.3,83.1,100.0,67.2,20871,40.3,0.19,2018
83,University of Groningen,62.8,40.7,54.8,89.0,77.2,74.4,26197,24.1,0.17,2018
84,Michigan State University,62.8,55.1,53.3,82.6,35.7,61.2,44556,17.0,0.17,2018
85,UNSW Sydney,62.5,40.9,57.5,82.8,49.8,91.4,40133,26.7,0.34,2018
86,Rice University,62.2,45.1,41.9,98.7,42.4,72.7,6441,9.0,0.28,2018
87,Uppsala University,62.2,42.9,56.1,84.6,79.5,68.8,25174,17.3,0.11,2018
88,Free University of Berlin,62.1,58.7,66.5,60.6,39.8,71.8,34114,57.0,0.21,2018
89,Dartmouth College,62.0,58.5,41.9,93.4,37.9,39.1,6100,6.6,0.15,2018
90,University of Helsinki,61.7,45.7,56.6,86.9,35.5,53.3,22532,16.2,0.06,2018
91,University of Warwick,61.6,46.6,52.0,80.4,41.0,91.9,18425,13.0,0.39,2018
92,Technical University of Berlin,61.5,49.0,58.0,74.2,97.8,62.4,22390,64.3,0.2,2018
93,Lund University,61.3,40.8,52.6,85.9,70.9,76.1,28663,12.1,0.16,2018
94,University of Tübingen,61.2,45.7,55.4,83.0,55.4,60.8,27844,38.5,0.13,2018
95,University of Basel,60.9,39.8,39.9,91.0,99.9,95.9,12729,17.7,0.27,2018
96,Korea Advanced Institute of Science and Technology (KAIST),60.9,56.3,59.2,70.4,100.0,35.6,9464,10.6,0.09,2018
97,Durham University,60.8,44.8,47.9,84.6,36.8,89.0,16310,14.9,0.29,2018
98,Emory University,60.7,47.1,40.4,98.1,42.3,53.3,12649,4.4,0.19,2018
99,"University of California, Irvine",60.6,43.4,44.9,93.6,43.9,65.2,30419,17.0,0.21,2018
100,University of Bonn,60.5,47.3,41.6,91.3,83.5,58.4,35619,77.9,0.13,2018
101,University of Colorado Boulder,60.5,44.8,45.8,97.4,37.5,42.4,30780,16.3,0.1,2018
102,University of Pittsburgh-Pittsburgh campus,60.5,45.7,48.7,94.9,39.9,36.8,26367,5.9,0.1,2018
103,Maastricht University,60.4,40.2,49.7,79.9,87.6,96.7,16727,18.0,0.5,2018
104,University of Sheffield,60.1,42.9,45.7,86.8,43.7,85.4,24580,14.9,0.36,2018
105,University of Bern,60.0,42.7,43.6,85.4,81.0,85.7,10449,16.5,0.15,2018
106,Vanderbilt University,60.0,47.7,41.4,96.9,52.8,38.9,12011,3.3,0.13,2018
107,Ghent University,59.8,44.4,56.2,77.6,84.3,56.8,35909,35.9,0.1,2018
108,University of Montreal,59.6,44.5,48.9,79.0,65.3,83.2,41017,21.9,0.22,2018
109,Aarhus University,59.4,37.3,53.6,82.7,67.6,75.3,25167,14.3,0.12,2018
110,University of Copenhagen,59.4,44.0,39.7,90.6,44.6,79.3,30395,4.1,0.14,2018
111,Sungkyunkwan University (SKKU),59.3,54.1,55.1,69.5,93.7,44.7,24055,19.6,0.12,2018
112,The University of Western Australia,59.3,33.5,46.1,90.6,54.5,91.9,18787,21.8,0.25,2018
113,University of Göttingen,59.2,47.1,50.3,82.4,33.7,58.6,28554,27.9,0.12,2018
114,University of Virginia (Main campus),59.2,52.4,40.7,89.3,40.6,46.5,24055,9.7,0.12,2018
115,École Polytechnique,59.1,54.4,38.2,75.1,70.8,93.4,2799,5.1,0.36,2018
116,Fudan University,58.9,59.5,57.5,65.1,53.0,38.7,32859,12.1,0.1,2018
117,Indiana University,58.7,50.5,46.5,81.9,51.5,50.5,66835,14.1,0.15,2018
118,Trinity College Dublin,58.7,45.3,44.8,79.0,41.2,92.1,16157,22.8,0.27,2018
119,University of Alberta,58.6,47.2,51.2,70.5,63.4,84.8,32435,21.6,0.26,2018
120,City University of Hong Kong,58.6,40.8,48.6,79.4,65.9,84.4,9240,11.2,0.35,2018
121,Queen Mary University of London,58.5,32.8,38.2,96.7,39.1,95.5,15405,13.3,0.45,2018
122,Radboud University Nijmegen,58.4,33.9,50.4,89.4,44.8,68.8,19358,19.1,0.12,2018
123,Georgetown University,58.3,51.8,37.2,87.5,66.3,49.6,15956,8.6,0.17,2018
124,Pierre and Marie Curie University,58.3,49.5,39.8,85.7,31.8,66.6,25117,12.3,0.2,2018
125,University of Mannheim,58.2,41.8,53.0,80.5,57.8,55.9,10995,74.5,0.16,2018
126,Arizona State University (Tempe),58.1,41.5,48.3,87.1,35.7,55.2,44475,20.1,0.19,2018
127,Charité - Universitätsmedizin Berlin,58.1,43.3,39.2,88.6,87.5,60.7,6792,16.2,0.18,2018
128,University of Southampton,58.1,37.9,43.7,86.0,38.5,92.0,21670,12.5,0.33,2018
129,Université Catholique de Louvain,58.0,38.9,52.2,78.6,54.0,76.7,24451,37.8,0.19,2018
130,University of Exeter,57.8,34.5,39.3,93.7,34.6,88.8,19160,17.5,0.28,2018
131,University of Geneva,57.8,35.8,43.6,82.9,68.7,98.2,16085,15.1,0.4,2018
132,University of Science and Technology of China,57.7,52.7,49.1,76.9,81.7,27.9,16032,8.2,0.03,2018
133,Karlsruhe Institute of Technology,57.6,44.6,47.7,75.7,97.9,62.9,25824,26.3,0.18,2018
134,University of Adelaide,57.5,35.9,43.1,85.3,67.3,86.6,21241,34.3,0.26,2018
135,Stockholm University,57.5,33.1,48.4,89.1,34.5,72.7,33156,24.9,0.08,2018
136,University of Zurich,57.4,42.0,36.0,87.0,43.2,90.8,26363,5.9,0.2,2018
137,Pohang University of Science and Technology (POSTECH),57.3,47.9,49.8,76.4,99.8,34.3,3046,10.4,0.04,2018
138,University of York,57.3,40.5,44.9,81.6,34.1,85.3,14960,15.0,0.27,2018
139,University of Leeds,57.1,42.2,46.7,77.8,38.8,82.1,27995,14.7,0.26,2018
140,Pompeu Fabra University,56.9,34.7,38.9,97.1,40.0,62.3,11172,20.8,0.12,2018
141,University of Birmingham,56.8,36.5,38.3,89.7,37.2,86.3,27060,15.0,0.27,2018
142,Eindhoven University of Technology,56.8,41.3,49.0,72.3,100.0,73.9,7637,18.6,0.17,2018
143,University of Florida,56.6,52.8,51.2,68.4,80.7,37.9,46346,17.5,0.09,2018
144,University of St Andrews,56.6,42.9,42.5,76.6,33.6,95.5,9005,13.1,0.48,2018
145,University of Cologne,56.4,39.8,42.7,84.8,76.8,57.1,45087,50.9,0.1,2018
146,University of Oslo,56.3,36.0,42.8,86.8,41.9,73.4,27730,18.6,0.19,2018
147,Autonomous University of Barcelona,56.2,43.3,36.1,89.5,42.1,60.1,32309,12.9,0.16,2018
148,University of Nottingham,56.2,40.5,41.9,80.5,38.5,84.4,29175,14.0,0.3,2018
149,University of Sussex,56.2,34.1,38.1,89.5,33.3,91.5,12385,15.4,0.38,2018
150,Lancaster University,55.9,37.0,40.5,83.2,33.7,91.1,11635,13.1,0.38,2018
151,University of Notre Dame,55.9,49.8,37.9,83.0,35.3,50.7,11912,13.4,0.11,2018
152,University of Lausanne,55.7,30.4,47.4,78.5,78.4,90.8,13065,13.6,0.25,2018
153,University of Rochester,55.6,41.7,34.2,90.2,39.5,63.7,9636,4.3,0.29,2018
154,Technical University of Denmark,55.6,35.9,39.5,81.6,63.8,91.6,8548,6.0,0.24,2018
155,Sant’Anna School of Advanced Studies – Pisa,55.5,41.6,36.0,88.0,87.8,48.3,690,11.7,0.14,2018
156,TU Dresden,55.5,42.8,46.9,74.2,95.0,52.6,34514,35.9,0.13,2018
157,Ulm University,55.5,37.1,37.4,90.0,77.3,56.5,10657,28.4,0.13,2018
158,Case Western Reserve University,55.2,44.4,34.9,90.1,36.7,46.1,10130,7.1,0.19,2018
159,University of Leicester,55.0,32.2,34.5,91.4,35.2,89.9,14635,14.1,0.38,2018
160,Texas A&M University,55.0,50.4,56.3,60.2,41.2,52.0,56245,23.6,0.09,2018
161,University of Arizona,54.9,44.3,38.7,85.4,46.1,43.3,38334,13.0,0.09,2018
162,"University of California, Santa Cruz",54.8,31.5,35.0,99.9,38.2,51.6,17866,23.0,0.04,2018
163,Cardiff University,54.8,35.8,39.3,84.5,35.5,80.6,24185,13.5,0.26,2018
164,University of Erlangen-Nuremberg,54.8,39.8,44.0,77.6,95.9,53.0,38730,58.5,0.12,2018
165,University of Vienna,54.7,42.6,47.6,66.0,33.2,93.4,35375,20.8,0.26,2018
166,Vrije Universiteit Amsterdam,54.7,32.5,40.7,89.1,56.3,60.7,24554,18.1,0.07,2018
167,University of Würzburg,54.7,35.8,42.8,86.5,46.1,53.7,22537,33.9,0.09,2018
168,University of Alabama at Birmingham,54.6,39.7,32.8,95.1,67.6,34.6,15703,15.2,0.06,2018
169,Nanjing University,54.5,49.6,47.0,64.9,77.8,54.4,33456,14.2,0.1,2018
170,Tufts University,54.5,44.1,33.4,88.1,36.7,52.7,10463,9.3,0.16,2018
171,University of Cape Town,54.4,30.5,36.2,87.0,88.5,81.1,20775,11.7,0.18,2018
172,Rutgers University – New Brunswick,54.3,43.0,45.3,79.7,36.9,39.2,43439,11.1,0.1,2018
173,KTH Royal Institute of Technology,54.2,42.3,46.3,67.0,50.9,83.7,12951,16.0,0.17,2018
174,University of Münster,54.2,40.3,42.1,81.2,60.8,47.7,42287,42.6,0.07,2018
175,Université Libre de Bruxelles,54.0,32.4,42.2,80.4,48.4,83.2,25343,43.4,0.35,2018
176,Newcastle University,54.0,33.4,40.8,80.6,41.6,86.7,20950,15.6,0.3,2018
177,University of Liverpool,53.9,32.7,34.7,86.8,37.1,89.9,19815,11.7,0.35,2018
178,Zhejiang University,53.9,57.0,63.7,45.1,89.4,25.2,50051,14.1,0.06,2018
179,University of Luxembourg,53.8,26.8,32.4,91.9,39.6,99.8,4969,14.6,0.57,2018
180,University of Twente,53.8,35.5,47.0,68.5,83.6,85.3,6697,12.8,0.27,2018
181,Paris-Sud University,53.7,40.4,33.1,86.8,32.3,63.5,27221,14.5,0.16,2018
182,École Normale Supérieure de Lyon,53.6,40.1,37.8,80.9,37.9,67.3,2221,8.5,0.13,2018
183,Hong Kong Polytechnic University,53.6,39.1,48.1,67.7,45.8,79.9,21773,26.9,0.25,2018
184,Scuola Normale Superiore di Pisa,53.4,53.7,33.3,75.4,37.7,49.4,515,5.2,0.07,2018
185,University of Aberdeen,53.3,30.3,33.6,87.1,41.9,93.3,12055,13.9,0.36,2018
186,University of Miami,53.1,42.5,24.4,90.3,37.2,67.1,15860,5.9,0.16,2018
187,University of Dundee,52.9,26.3,32.0,94.5,43.4,79.8,10895,14.9,0.24,2018
188,University of East Anglia,52.8,29.9,31.6,90.5,32.2,85.6,13520,13.6,0.3,2018
189,Shanghai Jiao Tong University,52.8,53.5,62.5,44.1,88.9,33.4,37288,12.4,0.06,2018
190,Aalto University,52.7,37.8,35.8,79.5,52.5,72.5,12744,20.2,0.2,2018
191,University of Massachusetts,52.6,36.3,32.2,88.8,51.0,54.8,59230,13.3,0.14,2018
192,University of Auckland,52.5,32.5,40.7,73.8,67.3,90.6,30348,18.8,0.29,2018
193,"Northeastern University, US",52.4,35.6,26.8,91.7,35.4,70.1,18780,14.0,0.32,2018
194,Tilburg University,52.1,38.4,50.1,61.3,59.0,75.8,7738,22.5,0.13,2018
195,Paris-Sorbonne University – Paris 4,52.0,44.6,34.3,77.1,32.1,57.9,22042,30.2,0.15,2018
196,"Royal Holloway, University of London",51.9,33.9,27.9,85.0,35.0,93.0,8930,15.4,0.4,2018
197,"University of California, Riverside",51.7,30.0,30.9,92.3,37.4,63.9,20740,20.7,0.14,2018
198,University of Gothenburg,51.7,26.7,39.2,87.5,38.9,62.5,18378,10.0,0.13,2018
199,National Taiwan University (NTU),51.7,50.4,54.7,53.4,65.0,33.4,31758,11.5,0.08,2018
200,Aalborg University,53.35,28.2,36.2,84.2,46.5,70.7,15512,13.6,0.13,2018
201,University of Antwerp,53.29,34.6,40.1,73.3,75.9,66.3,16056,35.2,0.16,2018
202,University of Barcelona,53.24,32.4,32.5,83.2,34.0,50.6,47458,12.4,0.1,2018
203,University of Bergen,53.18,29.2,30.6,90.0,35.2,75.3,12554,12.0,0.13,2018
204,University of Bologna,53.12,43.6,30.1,80.0,39.1,47.4,62296,22.2,0.1,2018
205,Brandeis University,53.07,28.9,24.3,99.7,33.7,49.8,5620,12.9,0.25,2018
206,University of Calgary,53.01,34.6,35.8,77.2,53.5,73.6,27084,15.7,0.19,2018
207,Chalmers University of Technology,52.96,35.1,39.6,62.3,70.2,78.3,9112,11.4,0.16,2018
208,University of Cincinnati – Uptown,52.9,36.9,30.3,82.0,41.0,35.6,28035,20.7,0.09,2018
209,Copenhagen Business School,52.85,24.2,36.6,80.8,40.4,91.2,19079,44.3,0.23,2018
210,University of Delaware,52.79,27.8,37.5,79.5,91.0,45.4,20125,16.8,0.1,2018
211,University of Duisburg-Essen,52.74,32.8,29.9,88.8,73.8,52.7,41916,53.8,0.13,2018
212,Florida State University,52.69,41.3,42.0,73.3,37.2,47.3,38386,26.3,0.07,2018
213,University of Fribourg,52.63,34.2,35.0,65.5,58.5,86.9,10769,45.4,0.18,2018
214,George Washington University,52.58,44.8,30.4,77.2,32.6,50.3,22015,12.9,0.16,2018
215,University of Hamburg,52.53,43.5,42.0,65.0,67.7,58.0,38182,48.4,0.12,2018
216,University of Hawai’i at Mānoa,52.47,37.3,37.1,76.2,49.9,65.9,16256,11.0,0.13,2018
217,Hebrew University of Jerusalem,52.42,39.9,41.7,71.8,36.3,58.2,17454,11.2,0.05,2018
218,University of Iceland,52.37,19.5,29.0,93.4,57.3,63.0,8693,15.3,0.1,2018
219,University of Iowa,52.32,42.0,34.0,78.2,60.6,35.4,27310,12.4,0.13,2018
220,James Cook University,52.27,23.4,27.7,89.1,42.9,73.9,11867,22.5,0.12,2018
221,University of Kiel,52.21,31.5,28.1,94.4,9.1,52.4,25392,23.4,0.08,2018
222,King Abdulaziz University,52.16,25.6,15.3,97.3,77.8,92.0,31554,8.1,0.21,2018
223,University of Konstanz,52.11,39.1,44.5,65.2,69.9,61.8,11381,48.2,0.12,2018
224,Korea University,52.06,44.7,47.7,49.0,97.7,49.0,23037,15.6,0.19,2018
225,University of Galway,52.01,26.8,30.1,80.5,42.5,80.3,13898,26.6,0.18,2018
226,Osaka University,51.96,53.7,57.6,38.7,81.3,33.5,23256,9.5,0.1,2018
227,University of Otago,51.91,31.2,30.7,82.2,45.1,88.6,18157,19.9,0.2,2018
228,University of Ottawa,51.86,37.6,37.5,69.1,40.2,73.6,35177,25.6,0.17,2018
229,Paris Diderot University – Paris 7,51.81,30.2,25.8,89.7,32.6,67.7,27992,14.9,0.17,2018
230,University of Passau,51.76,30.2,23.6,92.7,40.8,49.0,11804,74.8,0.09,2018
231,University of Potsdam,51.71,35.6,41.4,74.3,42.2,55.0,20066,59.1,0.1,2018
232,Queen’s University Belfast,51.66,28.3,32.3,83.1,35.7,94.6,17945,16.6,0.32,2018
233,Queensland University of Technology,51.61,30.7,40.3,73.0,63.2,79.1,35211,37.0,0.17,2018
234,RCSI University of Medicine and Health Sciences,51.56,31.9,21.8,92.8,40.7,88.6,2136,17.6,0.64,2018
235,University of Reading,51.51,34.6,34.9,73.9,36.9,88.8,12875,14.6,0.33,2018
236,Ruhr University Bochum,51.47,36.6,42.9,62.3,73.2,52.3,43004,61.1,0.13,2018
237,"St George’s, University of London",51.42,21.4,23.4,100.0,35.3,69.9,3175,14.8,0.17,2018
238,University of South Australia,51.37,31.5,36.3,63.3,81.6,91.8,17575,25.8,0.41,2018
239,University of Stuttgart,51.32,41.1,48.8,60.0,68.8,52.6,26059,53.2,0.18,2018
240,University of Tampere,51.28,25.8,32.4,88.2,51.5,41.6,9360,22.2,0.03,2018
241,Technical University of Darmstadt,51.23,39.2,43.7,57.2,95.9,54.3,17776,44.5,0.16,2018
242,University of Technology Sydney,51.18,29.7,40.5,71.7,51.0,94.2,25256,43.6,0.37,2018
243,Tel Aviv University,51.13,41.5,52.1,59.4,42.7,49.5,22973,23.1,0.04,2018
244,University of Texas at Dallas,51.09,25.7,29.4,89.8,41.5,57.7,22967,25.4,0.25,2018
245,Tohoku University,51.04,49.6,50.6,46.5,68.3,34.7,17494,5.5,0.1,2018
246,Ulsan National Institute of Science and Technology (UNIST),50.99,22.9,30.7,95.9,66.0,47.9,4046,14.3,0.07,2018
247,University College Dublin,50.95,29.2,37.5,74.0,38.1,89.3,21605,23.0,0.26,2018
248,University of Utah,50.9,37.2,34.1,88.5,46.1,33.0,30040,14.5,0.1,2018
249,Vita-Salute San Raffaele University,50.86,34.0,23.1,96.3,32.8,45.7,2598,7.1,0.05,2018
250,University of Waterloo,50.81,35.7,41.7,69.8,42.6,80.0,32000,26.1,0.17,2018
251,Western University,50.77,41.8,36.1,68.8,55.7,75.2,28996,22.0,0.17,2018
252,Yonsei University (Seoul campus),50.72,48.6,50.2,46.1,99.2,54.6,18038,14.7,0.21,2018
253,Aix-Marseille University,50.68,40.2,22.4,70.0,34.4,60.7,66623,16.8,0.12,2018
254,University of Bath,50.63,33.9,31.7,67.3,36.0,88.3,12515,16.3,0.32,2018
255,University of Bayreuth,50.59,34.4,34.1,67.8,62.7,54.7,12917,37.9,0.08,2018
256,Bielefeld University,50.54,36.9,42.0,58.6,54.5,46.3,23683,66.8,0.08,2018
257,University of Bremen,50.5,36.4,36.5,63.2,45.7,52.1,19040,34.2,0.11,2018
258,University at Buffalo,50.45,38.8,28.5,69.8,44.7,62.5,25247,17.7,0.18,2018
259,Clark University,50.41,23.7,23.7,93.4,32.6,60.0,3316,11.7,0.26,2018
260,University of Colorado Denver/Anschutz Medical Campus,50.36,30.2,18.0,95.1,42.0,29.0,15491,5.0,0.08,2018
261,Colorado School of Mines,50.32,33.6,26.8,81.7,55.5,41.3,5557,17.6,0.11,2018
262,Dalhousie University,50.28,26.6,28.3,74.3,41.5,82.4,15201,14.9,0.2,2018
263,École des Ponts ParisTech,50.23,38.1,16.9,74.9,63.3,79.4,1749,12.3,0.41,2018
264,University of Essex,50.19,33.4,32.0,62.8,32.5,95.8,10985,16.5,0.43,2018
265,Goethe University Frankfurt,50.15,32.5,27.8,73.4,38.6,60.7,45387,13.3,0.15,2018
266,Griffith University,50.1,23.4,29.8,77.7,40.7,82.0,31772,22.3,0.19,2018
267,University of Hohenheim,50.06,34.9,28.8,70.0,50.3,51.7,9557,42.9,0.13,2018
268,University of Illinois Chicago,50.02,42.1,31.6,68.2,42.1,56.2,25450,11.4,0.19,2018
269,Indian Institute of Science,49.98,53.8,48.6,44.4,49.5,19.5,3550,8.4,0.01,2018
270,University of Innsbruck,49.94,27.5,18.5,77.8,37.5,96.7,14530,13.1,0.39,2018
271,Johannes Gutenberg University of Mainz,49.89,36.4,23.6,79.8,57.5,55.2,34219,32.1,0.1,2018
272,Université Laval,49.85,37.7,28.7,70.3,54.7,66.8,29322,16.9,0.13,2018
273,Macquarie University,49.81,31.3,34.4,70.0,41.0,77.0,27955,31.0,0.22,2018
274,University of Marburg,49.77,35.7,27.7,75.0,36.6,49.9,26062,37.4,0.09,2018
275,Medical University of Vienna,49.73,31.2,13.5,90.2,36.6,84.1,7209,2.7,0.28,2018
276,University of Newcastle,49.68,28.0,26.9,73.0,62.9,79.9,22921,22.0,0.17,2018
277,North Carolina State University,49.64,35.6,34.5,68.4,42.5,52.8,30254,13.1,0.13,2018
278,Norwegian University of Science and Technology,49.6,30.7,34.6,68.3,42.0,64.9,21571,16.9,0.11,2018
279,University of Oregon,49.56,31.1,30.1,84.7,32.0,37.0,23728,18.6,0.14,2018
280,Oregon Health and Science University,49.52,32.2,15.1,99.0,44.5,24.4,2895,1.0,0.02,2018
281,University of Oulu,49.48,30.2,30.0,79.1,43.2,53.1,10287,23.7,0.06,2018
