rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
48,École Polytechnique Fédérale de Lausanne,66.5,60.61,61.94,83.8,38,100,9666.0,10.5,0.54,2011
49,"University of California, Irvine",66.0,60.34,61.64,91.6,-,66.3,26614.0,16.1,0.16,2011
50,University of Science and Technology of China,66.0,60.07,61.34,92.7,30.3,-,14290.0,7.9,0.02,2011
51,Vanderbilt University,65.9,59.81,61.05,78.1,84.2,22.1,12161.0,3.6,0.1,2011
52,University of Minnesota,65.6,59.56,60.77,76.4,-,23,46825.0,18.0,0.13,2011
53,Tufts University,65.2,59.31,60.49,83.9,-,28.3,10410.0,10.0,0.14,2011
54,"University of California, Davis",65.0,59.06,60.22,68.8,48,60.5,35364.0,13.9,0.13,2011
55,Brown University,64.9,58.82,59.95,77.7,-,60.5,8653.0,10.1,0.19,2011
56,University of Massachusetts,64.7,58.58,59.69,67.9,53.9,22.6,56959.0,13.0,0.11,2011
57,Kyoto University,64.6,58.35,59.43,46.3,67.1,18.4,22809.0,5.6,0.07,2011
58,Tsinghua University,64.2,58.12,59.18,52.7,97.8,43,39763.0,13.7,0.1,2011
59,Boston University,64.0,57.9,58.93,91.4,29.6,38.1,24789.0,8.6,0.17,2011
60,New York University,63.9,57.67,58.69,82.9,-,31.8,42056.0,6.8,0.19,2011
61,Emory University,63.0,57.46,58.45,77.8,-,52.3,12338.0,4.5,0.18,2011
62,LMU Munich,63.0,57.24,58.21,76.4,40.4,43.1,35691.0,15.5,0.13,2011
63,University of Notre Dame,62.8,57.03,57.98,89.1,-,35.6,11829.0,13.8,0.1,2011
64,University of Pittsburgh,62.7,56.83,57.75,78.3,37.9,25.2,26485.0,5.8,0.1,2011
65,Case Western Reserve University,62.2,56.62,57.52,66.0,-,56.5,9259.0,6.4,0.17,2011
66,Ohio State University,62.1,56.42,57.3,67.2,-,64,51462.0,13.4,0.12,2011
67,University of Colorado Boulder,61.6,56.22,57.08,83.4,-,31.7,29325.0,16.1,0.08,2011
68,University of Bristol,61.4,56.03,56.86,80.9,36.2,67.2,17906.0,14.0,0.25,2011
69,"University of California, Santa Cruz",61.4,55.84,56.65,99.6,-,16.7,17404.0,22.7,0.01,2011
70,Yeshiva University,61.4,55.65,56.44,74.4,-,53.3,6753.0,5.5,0.07,2011
71,University of Sydney,61.2,55.46,56.24,64.3,90.8,89.6,41868.0,20.2,0.28,2011
72,University of Virginia,61.1,55.28,56.03,68.6,-,42.2,23845.0,10.2,0.12,2011
73,University of Adelaide,60.7,55.09,55.83,90.5,52.7,87.5,20771.0,30.1,0.26,2011
74,University of Southern California,60.7,54.92,55.63,71.9,-,31.2,36534.0,12.9,0.2,2011
75,William & Mary,60.4,54.74,55.44,95.6,-,20.9,7867.0,11.8,0.07,2011
76,Trinity College Dublin,60.3,54.56,55.25,84.4,31.6,84.2,15521.0,18.0,0.25,2011
77,King’s College London,59.7,54.39,55.06,72.1,44.1,85.9,21394.0,11.4,0.37,2011
78,Stony Brook University,59.6,54.22,54.87,85.8,-,52.2,21908.0,10.9,0.24,2011
79,Korea Advanced Institute of Science and Technology (KAIST),59.5,54.06,54.68,45.5,100,36.7,9027.0,10.0,0.09,2011
80,University of Sussex,59.5,53.89,54.5,91.6,29.1,72.8,12001.0,17.4,0.35,2011
81,The University of Queensland,59.1,53.73,54.32,69.0,57.1,74.2,34718.0,32.7,0.27,2011
82,University of York,59.1,53.57,54.14,81.9,36.2,66.6,nan,nan,nan,2011
83,Heidelberg University,59.0,53.41,53.96,70.3,39.1,63.4,28881.0,24.5,0.17,2011
84,University of Utah,59.0,53.25,53.79,72.0,-,22.5,25674.0,16.9,0.09,2011
85,Durham University,58.9,53.09,53.62,91.0,33.9,65.7,15489.0,15.7,0.24,2011
86,London School of Economics and Political Science,58.3,52.94,53.45,51.6,38.4,99.5,nan,nan,nan,2011
87,University of Manchester,58.0,52.79,53.28,59.2,39,79.1,34938.0,15.3,0.34,2011
88,"Royal Holloway, University of London",57.9,52.64,53.11,93.2,30.5,92.9,8747.0,15.9,0.37,2011
89,Lund University,57.8,52.49,52.95,67.6,33.2,56.8,28251.0,11.5,0.15,2011
90,University of Southampton,57.7,52.34,52.78,72.9,37.7,69,20925.0,13.5,0.29,2011
91,University of Zurich,57.7,52.2,52.62,65.0,43.8,87.9,26583.0,6.5,0.19,2011
92,Wake Forest University,57.7,52.05,52.46,79.2,-,24.4,7326.0,4.6,0.05,2011
93,McMaster University,57.6,51.91,52.31,68.5,-,-,23823.0,19.3,0.15,2011
94,University College Dublin,57.5,51.77,52.15,86.3,-,87,22193.0,24.5,0.23,2011
95,George Washington University,57.3,51.63,52.0,70.2,-,39.6,20541.0,12.0,0.16,2011
96,University of Arizona,57.3,51.49,51.84,70.1,84.2,21.9,36429.0,12.7,0.08,2011
97,University of Basel,57.3,51.36,51.69,78.3,45.8,91.3,12551.0,17.3,0.24,2011
98,"University of Maryland, College Park",57.2,51.22,51.54,79.2,-,35.4,31331.0,8.4,0.09,2011
99,Dartmouth College,57.1,51.09,51.4,79.7,-,31,6178.0,6.6,0.16,2011
100,École Normale Supérieure de Lyon,57.0,50.96,51.25,88.8,26.1,37.6,2218.0,8.0,0.14,2011
101,Technical University of Munich,56.9,50.82,51.11,71.2,-,85.3,35565.0,31.5,0.2,2011
102,University of Helsinki,56.6,50.69,50.96,75.4,30.2,24.2,23505.0,15.1,0.06,2011
103,University of St Andrews,56.5,50.57,50.82,72.9,32.6,85.7,8338.0,12.7,0.47,2011
104,Rensselaer Polytechnic Institute,56.4,50.44,50.68,64.9,-,48,6671.0,15.0,0.16,2011
105,"Rutgers, the State University of New Jersey",56.3,50.31,50.54,55.7,-,26.8,37032.0,17.3,0.08,2011
106,Purdue University,56.2,50.19,50.4,43.9,-,62.6,39256.0,18.1,0.22,2011
107,National Tsing Hua University,56.1,50.07,50.27,66.9,50.2,34.1,10221.0,13.5,0.05,2011
108,University of Cape Town,56.1,49.94,50.13,82.8,-,83.3,20040.0,12.1,0.18,2011
109,Pennsylvania State University,56.0,49.82,50.0,77.6,44,19.9,44501.0,12.4,0.12,2011
110,Seoul National University,56.0,49.7,49.86,54.6,43,44.9,26389.0,13.9,0.1,2011
111,Hong Kong Baptist University,55.6,49.58,49.73,97.6,26.7,71.8,10441.0,11.0,0.25,2011
112,Bilkent University,55.4,49.46,49.6,95.7,32.4,47.7,nan,nan,nan,2011
113,Tokyo Institute of Technology,55.4,49.35,49.47,45.5,60.5,24.8,9586.0,7.3,0.13,2011
114,Eindhoven University of Technology,55.3,49.23,49.34,56.9,99.8,44.9,8176.0,16.0,0.14,2011
115,National Taiwan University,55.2,49.12,49.22,61.6,35.7,29.2,31891.0,11.9,0.07,2011
116,University of Hawai’i at Mānoa,55.2,49.0,49.09,81.0,-,34.2,nan,nan,nan,2011
117,"University of California, Riverside",55.1,48.89,48.96,78.3,30.5,63,20626.0,22.0,0.12,2011
118,University of Geneva,55.0,48.78,48.84,63.1,32.7,95.7,15668.0,15.0,0.39,2011
119,KU Leuven,54.8,48.67,48.72,45.2,97.7,29.6,42503.0,41.9,0.18,2011
120,Nanjing University,54.6,48.56,48.6,66.0,43.4,50.2,29743.0,13.3,0.1,2011
121,Queen Mary University of London,54.6,48.45,48.47,73.5,38.9,91,14260.0,14.0,0.4,2011
122,Michigan State University,54.5,48.34,48.36,63.7,-,30.4,44750.0,15.7,0.15,2011
123,Technical University of Denmark,54.5,48.23,48.24,64.6,95.5,64,9990.0,5.0,0.18,2011
124,Ghent University,54.4,48.13,48.12,52.8,97.1,24.7,32166.0,34.1,0.09,2011
125,Lancaster University,54.4,48.02,48.0,74.9,28.8,73.8,11512.0,14.9,0.33,2011
126,Leiden University,54.4,47.92,47.89,59.3,100,40,21222.0,17.1,0.1,2011
127,University of Alberta,54.3,47.81,47.77,49.7,44.5,71.6,36299.0,21.6,0.23,2011
128,University of Glasgow,54.2,47.71,47.66,65.1,61,55.1,22616.0,16.0,0.29,2011
129,Stockholm University,54.0,47.61,47.54,75.9,31.7,-,31715.0,23.7,0.08,2011
130,Osaka University,53.4,47.5,47.43,40.0,73.4,20.1,23144.0,7.8,0.09,2011
131,University of Victoria,53.4,47.4,47.32,79.1,27.4,-,17581.0,21.5,0.11,2011
132,Tohoku University,53.3,47.3,47.21,41.2,82.3,20.1,17200.0,5.0,0.07,2011
133,University of Freiburg,53.3,47.2,47.1,64.3,79.8,46.2,26467.0,31.2,0.16,2011
134,University of Iowa,53.3,47.11,46.99,54.8,-,31.7,27526.0,11.6,0.11,2011
135,University of Bergen,52.7,47.01,46.88,73.1,41.5,66.6,11623.0,11.1,0.12,2011
136,University of Lausanne,52.6,46.91,46.77,59.1,42.5,84.1,11964.0,13.1,0.22,2011
137,University of Sheffield,52.5,46.81,46.67,58.4,40.3,62.7,23311.0,15.5,0.31,2011
138,University of Montreal,52.4,46.72,46.56,51.9,-,-,38264.0,20.3,0.25,2011
139,VU University Amsterdam,52.3,46.62,46.46,58.5,81.4,30.6,23280.0,16.3,0.06,2011
140,Pierre and Marie Curie University,52.2,46.53,46.35,71.5,26.4,30.7,27862.0,8.7,0.18,2011
141,University of Dundee,52.2,46.44,46.25,79.3,49.3,54.4,11628.0,15.3,0.25,2011
142,University of Barcelona,52.1,46.34,46.15,91.9,30,22.3,47491.0,12.2,0.1,2011
143,Utrecht University,52.0,46.25,46.04,58.8,55.3,52.6,30779.0,15.4,0.07,2011
144,Wageningen University and Research Center,51.9,46.16,45.94,53.0,-,24.3,9248.0,17.0,0.21,2011
145,University of Auckland,51.8,46.07,45.84,71.8,61.1,94.3,29787.0,18.9,0.28,2011
146,University of Birmingham,51.8,45.98,45.74,52.1,34.8,73.8,25295.0,16.4,0.23,2011
147,Alexandria University,51.6,45.89,45.64,99.8,36,19.3,127431.0,23.3,0.01,2011
148,Uppsala University,51.6,45.8,45.54,40.7,39.5,77.9,25266.0,18.2,0.12,2011
149,Hong Kong Polytechnic University,51.4,45.71,45.44,62.4,57.2,82.9,22064.0,25.9,0.26,2011
150,University of Aberdeen,51.4,45.62,45.35,64.6,47,86.1,12938.0,15.8,0.33,2011
151,Delft University of Technology,51.3,45.53,45.25,29.0,99.4,47.4,15920.0,19.4,0.25,2011
152,"Birkbeck, University of London",51.2,45.45,45.15,70.6,27.4,88.5,9454.0,17.2,0.38,2011
153,Newcastle University,51.2,45.36,45.06,63.6,31.1,80.5,20174.0,15.2,0.29,2011
154,University of New South Wales,51.2,45.28,44.96,51.2,60,70.7,38309.0,25.9,0.33,2011
155,Pompeu Fabra University,51.1,45.19,44.87,84.7,40,44.1,10901.0,18.3,0.13,2011
156,Indiana University,51.0,45.11,44.78,63.2,-,37.7,62468.0,13.6,0.13,2011
157,Iowa State University,51.0,45.02,44.68,58.2,49.6,23.2,29991.0,17.4,0.11,2011
158,Georgia Health Sciences University,50.7,44.94,44.59,48.9,50.1,16.3,nan,nan,nan,2011
159,Erasmus University Rotterdam,50.4,44.86,44.5,65.5,-,58.6,20580.0,18.9,0.18,2011
160,University of Delaware,50.4,44.77,44.41,61.3,100,16.8,19262.0,15.9,0.1,2011
161,Arizona State University,50.3,44.69,44.32,66.9,-,24.1,83236.0,29.9,0.09,2011
162,Boston College,50.3,44.61,44.23,78.0,-,31.6,13216.0,17.4,0.19,2011
163,National Sun Yat-Sen University,50.2,44.53,44.14,58.9,37.5,21.3,9336.0,19.6,0.04,2011
164,Georgetown University,50.1,44.45,44.05,45.0,-,24.7,15408.0,8.5,0.14,2011
165,University of Amsterdam,50.0,44.37,43.96,60.2,38.8,38.2,24570.0,14.4,0.11,2011
166,University of Liverpool,50.0,44.29,43.87,59.6,40.6,59.8,18815.0,13.6,0.3,2011
167,Aarhus University,49.9,44.21,43.78,57.3,61.5,33.4,23895.0,13.6,0.14,2011
168,University of Leeds,49.8,44.13,43.7,55.6,38.3,50,27703.0,14.7,0.21,2011
169,University of Würzburg,49.8,44.05,43.61,60.4,-,40.3,26576.0,38.4,0.08,2011
170,University of Groningen,49.7,43.98,43.52,54.1,34.2,35.5,24556.0,25.6,0.12,2011
171,Sun Yat-sen University,49.6,43.9,43.44,70.2,41.2,29.3,51351.0,16.6,0.08,2011
172,Goethe University Frankfurt,49.4,43.82,43.35,69.5,41.6,56.1,31861.0,9.3,0.15,2011
173,Bielefeld University,49.3,43.75,43.27,70.4,-,-,21428.0,67.8,0.08,2011
174,Nanyang Technological University,49.0,43.67,43.19,45.0,40,96.3,25028.0,16.2,0.33,2011
175,University of East Anglia,49.0,43.59,43.1,62.8,29.7,62.8,14992.0,14.7,0.28,2011
176,University of Nottingham,49.0,43.52,43.02,52.5,38.4,74.8,30144.0,15.0,0.27,2011
177,University of Copenhagen,48.8,43.44,42.94,58.3,26.1,45.8,27545.0,4.1,0.19,2011
178,Humboldt University of Berlin,48.5,43.37,42.86,52.0,27.8,46.1,29987.0,52.5,0.16,2011
179,Monash University,48.5,43.3,42.77,60.5,40.8,87.1,50882.0,40.5,0.36,2011
180,University of Bonn,48.5,43.22,42.69,65.3,29.4,46.8,32474.0,70.4,0.13,2011
181,National Chiao Tung University,48.3,43.15,42.61,32.9,98.7,57.9,12646.0,16.6,0.05,2011
182,RWTH Aachen University,48.2,43.08,42.53,48.9,56.6,63.8,37917.0,27.6,0.16,2011
183,Middle East Technical University,47.7,43.01,42.45,66.4,43.9,27.2,25779.0,22.2,0.07,2011
184,University of Exeter,47.6,42.93,42.37,57.9,32.2,62.8,17755.0,18.8,0.28,2011
185,University of Twente,47.5,42.86,42.29,42.0,49.8,62.4,6631.0,12.0,0.26,2011
186,University of Konstanz,47.3,42.79,42.22,51.3,-,93.6,10930.0,59.1,0.12,2011
187,Karlsruhe Institute of Technology,47.2,42.72,42.14,60.7,40,47.3,25294.0,24.6,0.16,2011
188,University of Innsbruck,47.2,42.65,42.06,60.2,35,99.5,18209.0,16.9,0.39,2011
189,University of Tübingen,47.0,42.58,41.98,57.3,32.3,57.8,28327.0,38.9,0.12,2011
190,Drexel University,46.9,42.51,41.91,58.2,27.4,60.6,20713.0,10.8,0.18,2011
191,University of Cincinnati,46.9,42.44,41.83,61.5,32.5,18.9,36108.0,15.7,0.06,2011
192,Yonsei University,46.9,42.38,41.75,52.2,40.4,28,24774.0,11.6,0.14,2011
193,Dalhousie University,46.8,42.31,41.68,48.8,-,44.9,15064.0,14.4,0.18,2011
194,KTH Royal Institute of Technology,46.8,42.24,41.6,29.2,100,64.2,12062.0,14.6,0.21,2011
195,University of Vienna,46.7,42.17,41.53,45.6,27,63.2,34651.0,20.5,0.25,2011
196,Kent State University,46.5,42.1,41.45,76.8,26.3,15.9,23122.0,19.0,0.08,2011
197,University of Illinois at Chicago,46.4,42.04,41.38,34.7,-,51.8,24313.0,9.2,0.17,2011
198,Zhejiang University,46.4,41.97,41.31,44.3,70.3,29.6,47508.0,15.9,0.05,2011
199,Simon Fraser University,46.2,41.9,41.23,60.2,37.9,51.9,26640.0,28.3,0.19,2011
200,Swedish University of Agricultural Sciences,46.2,41.84,41.16,41.7,99.9,-,3879.0,4.6,nan,2011
