rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
154.0,VU University Amsterdam,52.5,40.49,40.13,90.7,60.1,54.9,23280.0,16.3,0.06,2016
155.0,KTH Royal Institute of Technology,52.4,40.4,40.01,63.9,78.1,84.4,12062.0,14.6,0.21,2016
156.0,University of Cologne,52.3,40.32,39.89,75.0,68.5,53.1,43280.0,43.4,0.11,2016
157.0,University of Liverpool,52.2,40.23,39.77,85.9,36.6,85.4,18815.0,13.6,0.3,2016
158.0,TU Dresden,52.1,40.14,39.66,66.1,99.7,47.7,35487.0,37.4,0.12,2016
159.0,University of Rochester,52.1,40.06,39.54,89.0,37,55.8,9390.0,4.5,0.26,2016
160.0,Trinity College Dublin,52.0,39.97,39.42,75.8,28,90.5,15521.0,18.0,0.25,2016
161.0,Lomonosov Moscow State University,51.9,39.89,39.31,8.6,95.7,57.8,30822.0,7.7,0.2,2016
162.0,University of Miami,51.9,39.8,39.2,90.1,35.5,64.0,15286.0,5.7,0.14,2016
163.0,University of Arizona,51.7,39.72,39.08,79.5,32.4,38.6,36429.0,12.7,0.08,2016
164.0,Pompeu Fabra University,51.2,39.63,38.97,90.7,37.2,63.3,10901.0,18.3,0.13,2016
165.0,University of Reading,51.2,39.55,38.86,69.9,34.2,85.1,12050.0,14.8,0.28,2016
166.0,Yeshiva University,51.2,39.47,38.75,92.8,-,28.5,6753.0,5.5,0.07,2016
167.0,"University of California, Riverside",51.1,39.39,38.64,91.2,42.5,59.5,20626.0,22.0,0.12,2016
168.0,University of Leicester,51.1,39.3,38.53,86.0,31.7,86.6,14541.0,13.4,0.35,2016
169.0,National Taiwan University,51.1,39.22,38.42,47.3,49.6,27.7,31891.0,11.9,0.07,2016
170.0,Technical University of Denmark,51.1,39.14,38.31,77.8,50,85.1,9990.0,5.0,0.18,2016
171.0,Université Catholique de Louvain,51.1,39.06,38.2,68.4,51,74.2,28856.0,42.0,0.19,2016
172.0,University of Aberdeen,51.0,38.98,38.1,82.6,43.1,91.4,12938.0,15.8,0.33,2016
173.0,University of Auckland,51.0,38.9,37.99,69.8,78,90.5,29787.0,18.9,0.28,2016
174.0,University of Barcelona,50.9,38.83,37.88,78.9,31.1,49.2,47491.0,12.2,0.1,2016
175.0,University of Konstanz,50.8,38.75,37.78,61.9,92.4,58.3,10930.0,59.1,0.12,2016
176.0,Eindhoven University of Technology,50.6,38.67,37.67,70.7,57.3,71.3,8176.0,16.0,0.14,2016
177.0,University College Dublin,50.6,38.59,37.57,70.8,33.5,86.3,22193.0,24.5,0.23,2016
178.0,Hebrew University of Jerusalem,50.5,38.52,37.47,64.6,31.9,55.6,17612.0,10.7,0.05,2016
179.0,University of Waterloo,50.3,38.44,37.36,66.5,39.5,74.4,30726.0,24.2,0.14,2016
180.0,University of Gothenburg,50.2,38.36,37.26,81.8,30.3,58.3,26420.0,16.4,0.12,2016
181.0,Scuola Superiore Sant’Anna,50.2,38.29,37.16,84.5,71.2,45.2,769.0,8.5,0.17,2016
182.0,University of Bergen,50.1,38.21,37.06,82.4,36.2,70.0,11623.0,11.1,0.12,2016
183.0,Cardiff University,50.1,38.14,36.96,82.0,34.6,78.1,23347.0,13.1,0.23,2016
184.0,University of Utah,50.1,38.06,36.86,83.7,57.4,30.1,25674.0,16.9,0.09,2016
185.0,Brandeis University,49.9,37.99,36.76,97.3,38.6,47.0,5495.0,12.6,0.22,2016
186.0,University of Dundee,49.9,37.92,36.66,90.2,49.5,78.5,11628.0,15.3,0.25,2016
187.0,University of Würzburg,49.9,37.84,36.56,79.1,47.9,50.9,26576.0,38.4,0.08,2016
188.0,Paris-Sud University,49.8,37.77,36.46,79.8,28.8,64.2,27603.0,15.0,0.17,2016
189.0,Arizona State University,49.7,37.7,36.36,84.6,32,31.9,83236.0,29.9,0.09,2016
190.0,University of Antwerp,49.6,37.63,36.27,71.7,60.3,64.8,12346.0,30.3,0.16,2016
191.0,Boston College,49.6,37.55,36.17,83.3,46.8,60.0,13216.0,17.4,0.19,2016
192.0,Ulm University,49.5,37.48,36.07,86.4,58.4,58.2,9187.0,11.2,0.1,2016
193.0,University of Luxembourg,49.4,37.41,35.98,84.8,38.1,99.8,5144.0,15.9,0.52,2016
194.0,Texas A&M University,49.4,37.34,35.88,47.1,46.4,47.8,50657.0,21.4,0.09,2016
195.0,Charité - Universitätsmedizin Berlin,49.3,37.27,35.79,83.8,68.4,61.1,6853.0,6.6,0.16,2016
196.0,Newcastle University,49.2,37.2,35.7,81.5,34.7,84.3,20174.0,15.2,0.29,2016
197.0,"St George’s, University of London",49.2,37.13,35.6,100.0,37.7,69.5,2958.0,13.4,0.17,2016
198.0,University of Trento,49.1,37.06,35.51,87.7,47.1,55.9,16841.0,43.2,0.08,2016
199.0,Paris Diderot University – Paris 7,48.9,36.99,35.42,91.0,29,64.9,27756.0,14.8,0.17,2016
200.0,Queen’s University Belfast,48.8,36.93,35.32,68.9,35.7,93.4,17940.0,17.9,0.3,2016
201.0,Aalborg University,50.35,36.86,35.23,73.8,43.7,71.0,17422.0,15.9,0.15,2016
202.0,"Birkbeck, University of London",50.28,36.79,35.14,66.3,28.5,89.9,9454.0,17.2,0.38,2016
203.0,University of Bologna,50.22,36.72,35.05,73.0,34.5,39.9,85532.0,22.9,0.07,2016
204.0,University at Buffalo,50.16,36.66,34.96,62.0,43.8,60.6,25668.0,19.0,0.19,2016
205.0,University of Calgary,50.1,36.59,34.87,67.8,52,70.1,28341.0,16.5,0.17,2016
206.0,Chalmers University of Technology,50.04,36.52,34.78,52.2,79.5,77.6,8605.0,11.6,0.15,2016
207.0,City University of Hong Kong,49.98,36.46,34.69,76.8,50.1,81.6,10015.0,7.1,0.28,2016
208.0,Copenhagen Business School,49.92,36.39,34.6,79.4,35.3,88.5,18293.0,42.7,0.19,2016
209.0,Dalhousie University,49.86,36.33,34.52,65.2,50.3,78.3,15064.0,14.4,0.18,2016
210.0,University of Duisburg-Essen,49.81,36.26,34.43,81.3,82.3,48.5,36051.0,46.6,0.11,2016
211.0,École Normale Supérieure de Lyon,49.75,36.2,34.34,69.0,31.7,65.6,2218.0,8.0,0.14,2016
212.0,Florida State University,49.69,36.13,34.25,64.7,32,41.6,41226.0,31.8,0.07,2016
213.0,University of Fribourg,49.63,36.07,34.17,64.1,60.8,87.4,10416.0,46.9,0.19,2016
214.0,Fudan University,49.57,36.0,34.08,61.1,28,38.6,32175.0,12.2,0.11,2016
215.0,George Washington University,49.52,35.94,34.0,65.7,29.5,48.1,20541.0,12.0,0.16,2016
216.0,Goethe University Frankfurt,49.46,35.88,33.91,79.3,38.1,60.2,31861.0,9.3,0.15,2016
217.0,University of Hawai’i at Mānoa,49.4,35.81,33.83,67.7,44.7,63.4,nan,nan,nan,2016
218.0,Hong Kong Polytechnic University,49.34,35.75,33.74,63.3,45.1,79.0,22064.0,25.9,0.26,2016
219.0,University of Illinois at Chicago,49.29,35.69,33.66,63.2,38,58.1,24313.0,9.2,0.17,2016
220.0,Indiana University,49.23,35.63,33.57,74.8,-,41.2,62468.0,13.6,0.13,2016
221.0,University of Iowa,49.18,35.56,33.49,73.5,54.1,32.3,27526.0,11.6,0.11,2016
222.0,Johannes Gutenberg University of Mainz,49.12,35.5,33.41,72.6,70.7,53.3,35609.0,32.6,0.1,2016
223.0,Joseph Fourier University,49.07,35.44,33.32,83.2,31.6,58.6,16130.0,12.1,0.13,2016
224.0,University of Kiel,49.01,35.38,33.24,89.5,-,49.4,24444.0,23.8,0.08,2016
225.0,Laval University,48.95,35.32,33.16,62.2,57.5,63.8,27227.0,16.2,0.12,2016
226.0,Medical University of Vienna,48.9,35.26,33.08,89.1,33.9,81.7,7426.0,2.9,0.28,2016
227.0,Northeastern University,48.85,35.2,33.0,84.0,32.9,58.7,18539.0,15.1,0.26,2016
228.0,Oregon Health and Science University,48.79,35.14,32.92,96.0,44.6,21.4,2838.0,1.1,0.03,2016
229.0,University of Otago,48.74,35.08,32.84,74.9,31.5,89.9,18600.0,20.3,0.21,2016
230.0,University of Ottawa,48.68,35.02,32.76,61.5,41.5,69.9,36733.0,26.3,0.15,2016
231.0,Paris Descartes University,48.63,34.96,32.68,83.3,29,49.1,34691.0,26.9,0.15,2016
232.0,Peter the Great St Petersburg Polytechnic University,48.58,34.9,32.6,97.4,42.5,29.6,17155.0,7.2,0.08,2016
233.0,Polytechnic University of Milan,48.52,34.84,32.52,76.3,66.3,48.8,30025.0,22.2,0.12,2016
234.0,Royal Veterinary College,48.47,34.78,32.44,74.9,45.5,81.7,1819.0,10.9,0.18,2016
235.0,Rush University,48.42,34.73,32.36,88.9,45.4,21.8,1855.0,2.1,0.05,2016
236.0,Sapienza University of Rome,48.37,34.67,32.28,61.5,32.6,34.7,120986.0,32.3,0.07,2016
237.0,University of Science and Technology of China,48.31,34.61,32.21,67.2,80.3,21.4,14290.0,7.9,0.02,2016
238.0,University of South Florida,48.26,34.55,32.13,73.4,99.8,45.1,31424.0,21.5,0.1,2016
239.0,Stony Brook University,48.21,34.5,32.05,83.0,33.4,53.2,21908.0,10.9,0.24,2016
240.0,University of Stuttgart,48.16,34.44,31.97,55.7,99.8,52.7,24099.0,45.4,0.2,2016
241.0,Swedish University of Agricultural Sciences,48.11,34.38,31.9,68.1,99.9,40.1,3879.0,4.6,nan,2016
242.0,Technical University of Darmstadt,48.06,34.33,31.82,51.1,99.1,54.4,20300.0,53.6,0.18,2016
243.0,University of Technology Sydney,48.01,34.27,31.75,66.9,42.3,90.1,24519.0,44.1,0.31,2016
244.0,Tel Aviv University,47.96,34.21,31.67,49.2,42.9,47.5,23977.0,24.4,0.04,2016
245.0,University of Texas at Dallas,47.9,34.16,31.6,86.8,41.8,52.3,16306.0,22.8,0.23,2016
246.0,Tilburg University,47.85,34.1,31.52,51.5,57.4,71.6,7576.0,22.4,0.1,2016
247.0,Tohoku University,47.8,34.05,31.45,49.4,74.7,29.3,17200.0,5.0,0.07,2016
248.0,Tokyo Institute of Technology,47.75,33.99,31.37,42.2,70.9,31.9,9586.0,7.3,0.13,2016
249.0,University of Victoria,47.7,33.94,31.3,79.0,36.6,70.2,17581.0,21.5,0.11,2016
250.0,Wake Forest University,47.66,33.88,31.22,94.8,42.5,24.2,7326.0,4.6,0.05,2016
251.0,University of Western Ontario,47.61,33.83,31.15,59.0,59.7,73.6,27387.0,20.7,0.16,2016
252.0,William & Mary,47.56,33.77,31.08,85.0,29.1,26.6,7867.0,11.8,0.07,2016
253.0,University of the Witwatersrand,47.51,33.72,31.01,76.0,99.7,68.4,23321.0,18.6,0.09,2016
254.0,Aalto University,47.46,33.67,30.93,62.1,61.6,65.4,16099.0,24.2,0.17,2016
255.0,Aix-Marseille University,47.41,33.61,30.86,64.9,33.1,63.0,71749.0,45.5,0.13,2016
256.0,University of Bath,47.36,33.56,30.79,56.7,36.3,84.8,12830.0,18.8,0.3,2016
257.0,Bayreuth University,47.31,33.51,30.72,60.1,56.4,52.6,12520.0,35.5,0.08,2016
258.0,Bielefeld University,47.27,33.45,30.65,49.9,60.9,45.4,21428.0,67.8,0.08,2016
259.0,University of Bordeaux,47.22,33.4,30.57,71.7,30.6,54.6,51239.0,19.4,0.12,2016
260.0,Charles Darwin University,47.17,33.35,30.5,85.9,43.2,63.7,5570.0,25.4,0.15,2016
261.0,Colorado School of Mines,47.12,33.29,30.43,71.8,83.7,35.5,5287.0,18.2,0.12,2016
262.0,Colorado State University,47.08,33.24,30.36,59.3,41,34.5,26769.0,19.0,0.05,2016
263.0,University of Delaware,47.03,33.19,30.29,70.0,98.7,41.6,19262.0,15.9,0.1,2016
264.0,Flinders University,46.98,33.14,30.22,69.5,41.7,64.7,15655.0,22.6,0.15,2016
