rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
162,TU Dresden,32309,0.34,0.14,56.9,46.5,48.5,73.0,94.1,55.8,2020,0.6,0.5,0.49,0.73,0.94,0.56,0.04,0.07,0.17
163,University of Würzburg,24082,0.37,0.1,56.8,38.7,42.4,87.5,65.6,61.5,2020,0.6,0.42,0.43,0.88,0.66,0.62,0.03,0.07,0.12
164,Trinity College Dublin,16853,0.22,0.3,56.4,41.7,43.9,75.4,41.2,94.4,2020,0.59,0.45,0.44,0.75,0.41,0.95,0.02,0.04,0.36
165,University of Liverpool,23057,0.14,0.33,56.3,35.2,37.5,88.8,38.8,92.2,2020,0.59,0.38,0.38,0.89,0.39,0.92,0.03,0.03,0.4
166,Bielefeld University,24875,0.78,0.08,56.1,36.1,42.7,91.1,59.4,48.6,2020,0.59,0.39,0.43,0.91,0.59,0.49,0.03,0.16,0.1
167,University of Leicester,14645,0.14,0.32,56.1,30.1,34.8,96.2,38.1,90.7,2020,0.59,0.32,0.35,0.96,0.38,0.91,0.02,0.03,0.39
168,University of Aberdeen,12399,0.16,0.39,56.0,30.4,33.3,95.2,45.8,95.7,2020,0.59,0.33,0.33,0.95,0.46,0.96,0.01,0.03,0.47
169,University of Bologna,65819,0.24,0.12,56.0,51.5,34.8,83.8,45.1,50.7,2020,0.59,0.55,0.35,0.84,0.45,0.51,0.08,0.05,0.14
170,"Rutgers, the State University of New Jersey",44801,0.11,0.17,56.0,47.8,48.5,73.9,41.1,51.5,2020,0.59,0.52,0.49,0.74,0.41,0.52,0.05,0.02,0.2
171,Hong Kong Polytechnic University,20388,0.23,0.25,55.9,41.0,46.6,71.8,42.3,94.1,2020,0.59,0.44,0.47,0.72,0.42,0.94,0.02,0.05,0.3
172,University of Alabama at Birmingham,16927,0.17,0.06,55.7,39.2,33.6,97.3,74.8,37.4,2020,0.58,0.42,0.34,0.97,0.75,0.38,0.02,0.03,0.07
173,Northeastern University,19575,0.14,0.35,55.6,38.0,27.9,97.5,38.0,75.0,2020,0.58,0.41,0.28,0.98,0.38,0.75,0.02,0.03,0.42
174,University of Rochester,9824,0.04,0.31,55.6,43.4,30.3,91.4,40.9,67.2,2020,0.58,0.47,0.3,0.91,0.41,0.67,0.01,0.01,0.37
175,University of Florida,46642,0.17,0.1,55.4,54.0,53.8,61.9,57.9,40.0,2020,0.58,0.58,0.54,0.62,0.58,0.4,0.06,0.03,0.12
176,Karlsruhe Institute of Technology,27255,0.26,0.22,55.4,45.4,47.8,66.5,91.3,69.1,2020,0.58,0.49,0.48,0.66,0.91,0.69,0.03,0.05,0.27
177,Stockholm University,27185,0.2,0.14,55.4,30.0,46.4,85.0,36.6,81.3,2020,0.58,0.32,0.47,0.85,0.37,0.82,0.03,0.04,0.17
178,Texas A&M University,60818,0.25,0.08,55.3,49.3,54.8,62.8,45.3,54.3,2020,0.58,0.53,0.55,0.63,0.45,0.54,0.07,0.05,0.1
179,University of Auckland,32821,0.22,0.32,55.2,31.4,43.9,80.2,62.4,94.0,2020,0.58,0.34,0.44,0.8,0.62,0.94,0.04,0.04,0.39
180,"University of California, Santa Cruz",18783,0.23,0.1,55.2,33.1,34.9,97.7,39.1,60.6,2020,0.58,0.36,0.35,0.98,0.39,0.61,0.02,0.05,0.12
181,Korea University,22965,0.16,0.22,55.2,48.4,50.2,64.5,93.9,52.0,2020,0.58,0.52,0.5,0.64,0.94,0.52,0.03,0.03,0.27
182,Queensland University of Technology,34871,0.38,0.16,55.2,31.9,40.3,86.4,62.4,81.4,2020,0.58,0.34,0.4,0.86,0.62,0.82,0.04,0.08,0.19
183,University of Erlangen-Nuremberg,38111,0.57,0.12,54.9,41.1,45.8,75.2,89.6,52.9,2020,0.58,0.44,0.46,0.75,0.9,0.53,0.05,0.12,0.14
184,Aalto University,12195,0.19,0.26,54.8,41.8,39.4,76.7,48.3,82.3,2020,0.57,0.45,0.4,0.77,0.48,0.83,0.01,0.04,0.31
185,Technical University of Denmark,9265,0.07,0.25,54.8,39.4,40.2,73.8,71.6,92.8,2020,0.57,0.42,0.4,0.74,0.72,0.93,0.01,0.01,0.3
186,Eindhoven University of Technology,8917,0.21,0.19,54.7,44.6,48.8,61.0,99.8,78.3,2020,0.57,0.48,0.49,0.61,1.0,0.79,0.01,0.04,0.23
187,University of Gothenburg,19677,0.1,0.13,54.7,27.5,41.5,93.5,40.1,65.7,2020,0.57,0.3,0.42,0.94,0.4,0.66,0.02,0.02,0.16
188,Télécom Paris,923,0.06,0.39,54.6,42.6,38.3,74.4,76.6,81.7,2020,0.57,0.46,0.38,0.74,0.77,0.82,0.0,0.01,0.47
189,Lomonosov Moscow State University,29235,0.07,0.29,54.3,78.2,63.0,15.6,90.7,66.6,2020,0.57,0.84,0.63,0.16,0.91,0.67,0.04,0.01,0.35
190,University of Münster,43835,0.43,0.08,54.3,41.0,42.5,81.3,47.5,48.7,2020,0.57,0.44,0.43,0.81,0.48,0.49,0.05,0.09,0.1
191,Tel Aviv University,22414,0.22,0.07,54.3,41.3,51.3,71.2,41.8,54.7,2020,0.57,0.45,0.52,0.71,0.42,0.55,0.03,0.04,0.08
192,University of East Anglia,15195,0.14,0.28,54.2,28.3,30.1,97.2,35.7,87.7,2020,0.57,0.3,0.3,0.97,0.36,0.88,0.02,0.03,0.34
193,University of Canberra,10823,0.36,0.32,54.1,25.2,31.1,99.2,38.6,86.9,2020,0.57,0.27,0.31,0.99,0.39,0.87,0.01,0.07,0.39
194,University of Duisburg-Essen,42698,0.53,0.19,54.0,34.4,32.8,91.8,71.6,60.0,2020,0.57,0.37,0.33,0.92,0.72,0.6,0.05,0.11,0.23
195,University of Technology Sydney,26385,0.43,0.34,54.0,33.5,42.9,75.3,50.3,96.1,2020,0.57,0.36,0.43,0.75,0.5,0.96,0.03,0.09,0.41
196,University of the Witwatersrand,28521,0.26,0.08,54.0,31.2,43.2,78.8,100.0,73.7,2020,0.57,0.34,0.43,0.79,1.0,0.74,0.03,0.05,0.1
197,Yonsei University (Seoul campus),17744,0.15,0.22,53.9,51.2,52.6,53.0,98.9,58.4,2020,0.56,0.55,0.53,0.53,0.99,0.59,0.02,0.03,0.27
198,University of Antwerp,15166,0.29,0.17,53.8,35.6,44.5,75.8,72.2,69.6,2020,0.56,0.38,0.45,0.76,0.72,0.7,0.02,0.06,0.2
199,Cardiff University,25501,0.14,0.27,54.71,32.5,35.5,87.1,37.8,85.1,2020,0.57,0.35,0.36,0.87,0.38,0.85,0.03,0.03,0.33
200,George Washington University,23488,0.13,0.18,54.65,48.6,32.4,81.5,35.0,55.5,2020,0.57,0.52,0.33,0.82,0.35,0.56,0.03,0.03,0.22
201,University of Lausanne,12197,0.1,0.24,54.6,33.1,44.2,73.3,67.8,92.7,2020,0.57,0.36,0.44,0.73,0.68,0.93,0.01,0.02,0.29
202,University of St Andrews,9213,0.13,0.46,54.54,42.2,41.8,67.8,37.6,96.6,2020,0.57,0.45,0.42,0.68,0.38,0.97,0.01,0.03,0.55
203,Aalborg University,16340,0.14,0.15,54.49,28.5,39.1,87.1,48.0,75.1,2020,0.57,0.31,0.39,0.87,0.48,0.75,0.02,0.03,0.18
204,University of Barcelona,46214,0.12,0.1,54.43,37.3,32.5,87.6,41.2,54.7,2020,0.57,0.4,0.33,0.88,0.41,0.55,0.06,0.02,0.12
205,University of Bergen,14007,0.13,0.14,54.37,29.5,29.4,94.1,37.1,78.3,2020,0.57,0.32,0.3,0.94,0.37,0.79,0.02,0.03,0.17
206,Brandeis University,5375,0.12,0.27,54.32,28.5,22.9,100.0,35.6,53.4,2020,0.57,0.31,0.23,1.0,0.36,0.54,0.01,0.02,0.33
207,University of Calgary,28560,0.16,0.19,54.26,33.9,34.2,84.7,48.1,77.2,2020,0.57,0.37,0.34,0.85,0.48,0.77,0.03,0.03,0.23
208,Copenhagen Business School,16317,0.31,0.25,54.21,25.3,32.4,83.7,43.6,92.2,2020,0.57,0.27,0.33,0.84,0.44,0.92,0.02,0.06,0.3
209,University of Dundee,12122,0.18,0.22,54.16,24.8,31.2,90.5,46.5,80.4,2020,0.57,0.27,0.31,0.9,0.46,0.81,0.01,0.04,0.27
210,École Normale Supérieure de Lyon,2362,0.09,0.13,54.1,45.2,43.5,63.9,47.0,70.7,2020,0.57,0.49,0.44,0.64,0.47,0.71,0.0,0.02,0.16
211,Griffith University,34120,0.24,0.17,54.05,25.5,32.7,86.0,42.0,81.8,2020,0.57,0.27,0.33,0.86,0.42,0.82,0.04,0.05,0.2
212,University of Hawai’i at Mānoa,15054,0.11,0.1,54.0,36.3,38.9,73.8,51.5,65.5,2020,0.57,0.39,0.39,0.74,0.52,0.66,0.02,0.02,0.12
213,Hebrew University of Jerusalem,16137,0.12,0.05,53.94,48.2,45.1,62.3,41.4,60.3,2020,0.57,0.52,0.45,0.62,0.41,0.6,0.02,0.02,0.06
214,University of Hohenheim,9234,0.38,0.15,53.89,34.4,31.0,92.0,50.0,55.7,2020,0.56,0.37,0.31,0.92,0.5,0.56,0.01,0.08,0.18
215,Howard University,8449,0.08,0.08,53.84,42.8,15.3,99.0,34.4,34.0,2020,0.56,0.46,0.15,0.99,0.34,0.34,0.01,0.02,0.1
216,University of Iowa,28945,0.12,0.12,53.78,43.1,29.5,82.3,54.0,46.5,2020,0.56,0.46,0.3,0.82,0.54,0.47,0.03,0.02,0.14
217,James Cook University,11491,0.21,0.11,53.73,23.3,28.4,93.3,45.9,75.7,2020,0.56,0.25,0.29,0.93,0.46,0.76,0.01,0.04,0.13
218,King Abdulaziz University,32853,0.08,0.21,53.68,29.5,16.5,96.4,78.9,93.1,2020,0.56,0.32,0.17,0.96,0.79,0.93,0.04,0.02,0.25
219,University of Konstanz,11387,0.56,0.13,53.63,38.8,44.2,66.4,72.1,65.6,2020,0.56,0.42,0.44,0.66,0.72,0.66,0.01,0.11,0.16
220,KTH Royal Institute of Technology,12659,0.16,0.2,53.58,40.5,42.7,62.3,50.5,89.0,2020,0.56,0.44,0.43,0.62,0.5,0.89,0.02,0.03,0.24
221,Université Libre de Bruxelles,27194,0.36,0.34,53.53,30.2,41.5,73.6,42.7,87.0,2020,0.56,0.33,0.42,0.74,0.43,0.87,0.03,0.07,0.41
222,University of Luxembourg,4654,0.19,0.49,53.47,37.9,36.5,75.8,45.2,99.7,2020,0.56,0.41,0.37,0.76,0.45,1.0,0.01,0.04,0.59
223,Macquarie University,30234,0.69,0.29,53.42,37.8,42.6,71.8,53.1,83.9,2020,0.56,0.41,0.43,0.72,0.53,0.84,0.04,0.14,0.35
224,University of Massachusetts,61204,0.13,0.15,53.37,38.5,31.1,87.0,49.9,61.7,2020,0.56,0.41,0.31,0.87,0.5,0.62,0.07,0.03,0.18
225,Medical University of Graz,3352,0.11,0.24,53.32,30.9,25.1,91.7,62.1,74.2,2020,0.56,0.33,0.25,0.92,0.62,0.74,0.0,0.02,0.29
226,Medical University of Vienna,7142,0.08,0.3,53.27,33.4,23.5,90.3,53.0,78.8,2020,0.56,0.36,0.24,0.9,0.53,0.79,0.01,0.02,0.36
227,University of Miami,15971,0.06,0.16,53.22,44.0,25.2,83.2,41.3,59.1,2020,0.56,0.47,0.25,0.83,0.41,0.59,0.02,0.01,0.19
228,Moscow Institute of Physics and Technology,5716,0.11,0.15,53.17,53.3,45.6,47.2,99.9,58.7,2020,0.56,0.57,0.46,0.47,1.0,0.59,0.01,0.02,0.18
229,Newcastle University,22691,0.14,0.27,53.12,31.5,36.2,85.5,41.7,87.8,2020,0.56,0.34,0.36,0.86,0.42,0.88,0.03,0.03,0.33
230,University of Otago,18196,0.2,0.21,53.07,30.2,32.1,84.7,37.0,89.8,2020,0.56,0.33,0.32,0.85,0.37,0.9,0.02,0.04,0.25
231,University of Padua,45169,0.21,0.04,53.03,42.5,30.9,80.2,38.4,45.1,2020,0.56,0.46,0.31,0.8,0.38,0.45,0.05,0.04,0.05
232,Paris-Sud University,28726,0.15,0.17,52.98,33.7,32.3,85.9,35.1,65.3,2020,0.56,0.36,0.32,0.86,0.35,0.65,0.03,0.03,0.2
233,Queen’s University Belfast,17747,0.17,0.36,52.93,31.2,35.5,83.7,38.7,96.4,2020,0.55,0.34,0.36,0.84,0.39,0.97,0.02,0.03,0.43
234,University of Reading,14107,0.15,0.31,52.88,32.1,35.2,76.9,40.3,91.9,2020,0.55,0.35,0.35,0.77,0.4,0.92,0.02,0.03,0.37
235,Royal College of Surgeons in Ireland (RCSI),2265,0.21,0.65,52.83,30.1,26.9,90.0,47.5,93.7,2020,0.55,0.32,0.27,0.9,0.48,0.94,0.0,0.04,0.78
236,"St George’s, University of London",3226,0.15,0.21,52.78,24.0,22.0,98.2,36.9,79.6,2020,0.55,0.26,0.22,0.98,0.37,0.8,0.0,0.03,0.25
237,University of South Florida (Tampa),33885,0.19,0.14,52.74,30.5,34.2,87.3,89.0,54.7,2020,0.55,0.33,0.34,0.87,0.89,0.55,0.04,0.04,0.17
238,Tilburg University,8033,0.21,0.15,52.69,36.8,48.8,62.1,55.9,78.2,2020,0.55,0.4,0.49,0.62,0.56,0.78,0.01,0.04,0.18
239,University of Twente,7584,0.14,0.32,52.64,35.2,46.8,55.6,85.0,90.8,2020,0.55,0.38,0.47,0.56,0.85,0.91,0.01,0.03,0.39
240,Ulsan National Institute of Science and Technology (UNIST),4127,0.14,0.08,52.59,27.8,38.6,91.3,80.5,51.9,2020,0.55,0.3,0.39,0.91,0.8,0.52,0.0,0.03,0.1
241,University College Dublin,22541,0.23,0.29,52.55,30.8,36.5,73.6,43.9,92.5,2020,0.55,0.33,0.37,0.74,0.44,0.93,0.03,0.05,0.35
242,University of Utah,30365,0.14,0.08,52.5,39.0,34.7,86.4,48.3,33.0,2020,0.55,0.42,0.35,0.86,0.48,0.33,0.04,0.03,0.1
243,Virginia Polytechnic Institute and State University,32838,0.18,0.14,52.45,37.5,42.3,70.9,47.5,54.0,2020,0.55,0.4,0.42,0.71,0.48,0.54,0.04,0.04,0.17
244,Vita-Salute San Raffaele University,2610,0.11,0.03,52.41,38.7,22.4,97.6,35.9,43.1,2020,0.55,0.42,0.22,0.98,0.36,0.43,0.0,0.02,0.04
245,Vrije Universiteit Brussel,11371,0.28,0.22,52.36,37.4,42.3,62.7,87.0,75.4,2020,0.55,0.4,0.42,0.63,0.87,0.76,0.01,0.06,0.27
246,Wake Forest University,7675,0.04,0.09,52.32,42.8,18.8,94.1,43.6,31.2,2020,0.55,0.46,0.19,0.94,0.44,0.31,0.01,0.01,0.11
247,University of Waterloo,33519,0.24,0.2,52.27,35.0,42.1,66.3,45.1,84.1,2020,0.55,0.38,0.42,0.66,0.45,0.84,0.04,0.05,0.24
248,Western University,29865,0.23,0.18,52.22,40.2,35.7,76.4,59.1,80.0,2020,0.55,0.43,0.36,0.76,0.59,0.8,0.04,0.05,0.22
249,William & Mary,8235,0.11,0.09,52.18,47.5,21.1,87.4,35.3,37.3,2020,0.55,0.51,0.21,0.87,0.35,0.37,0.01,0.02,0.11
250,University of Wollongong,18642,0.32,0.29,52.13,29.9,35.0,75.5,55.7,93.4,2020,0.55,0.32,0.35,0.76,0.56,0.94,0.02,0.06,0.35
251,Alfaisal University,2566,0.1,0.34,52.09,19.6,21.2,95.0,50.4,98.1,2020,0.55,0.21,0.21,0.95,0.5,0.98,0.0,0.02,0.41
252,Auckland University of Technology,18035,0.17,0.47,52.04,19.7,18.4,98.0,36.7,95.8,2020,0.55,0.21,0.18,0.98,0.37,0.96,0.02,0.03,0.57
253,Autonomous University of Madrid,29576,0.13,0.14,52.0,40.1,28.7,74.5,38.6,51.5,2020,0.55,0.43,0.29,0.74,0.39,0.52,0.04,0.03,0.17
254,University of Bath,13825,0.16,0.32,51.95,28.6,31.1,75.7,37.5,90.3,2020,0.54,0.31,0.31,0.76,0.38,0.91,0.02,0.03,0.39
255,Brighton and Sussex Medical School,879,0.11,0.15,51.91,15.9,19.9,100.0,34.4,77.7,2020,0.54,0.17,0.2,1.0,0.34,0.78,0.0,0.02,0.18
256,University at Buffalo,25849,0.17,0.17,51.87,37.2,32.7,73.8,42.1,64.7,2020,0.54,0.4,0.33,0.74,0.42,0.65,0.03,0.03,0.2
257,"University of California, Riverside",22272,0.18,0.14,51.82,31.2,30.3,85.9,39.4,64.7,2020,0.54,0.34,0.3,0.86,0.39,0.65,0.03,0.04,0.17
258,Chalmers University of Technology,9209,0.13,0.17,51.78,36.1,42.1,60.0,74.1,82.9,2020,0.54,0.39,0.42,0.6,0.74,0.83,0.01,0.03,0.2
259,University of Cincinnati,28434,0.2,0.09,51.73,35.5,30.8,83.9,39.4,40.9,2020,0.54,0.38,0.31,0.84,0.39,0.41,0.03,0.04,0.11
260,Curtin University,29214,0.2,0.31,51.69,23.4,30.4,83.2,44.8,94.2,2020,0.54,0.25,0.31,0.83,0.45,0.94,0.04,0.04,0.37
261,Dalhousie University,15196,0.15,0.23,51.65,27.7,29.6,79.5,44.4,85.4,2020,0.54,0.3,0.3,0.8,0.44,0.86,0.02,0.03,0.28
262,University of Delaware,20566,0.17,0.1,51.6,28.5,38.2,71.5,90.6,47.2,2020,0.54,0.31,0.38,0.72,0.91,0.47,0.02,0.03,0.12
263,École des Ponts ParisTech,2005,0.11,0.44,51.56,39.9,24.5,73.1,57.5,82.3,2020,0.54,0.43,0.25,0.73,0.57,0.83,0.0,0.02,0.53
264,University of Essex,11923,0.16,0.39,51.52,31.6,34.3,68.6,35.0,96.5,2020,0.54,0.34,0.34,0.69,0.35,0.97,0.01,0.03,0.47
265,Flinders University,16844,0.26,0.34,51.48,22.5,29.9,84.4,37.7,88.0,2020,0.54,0.24,0.3,0.84,0.38,0.88,0.02,0.05,0.41
266,Florida State University,38520,0.24,0.07,51.43,38.0,40.1,69.2,39.4,43.5,2020,0.54,0.41,0.4,0.69,0.39,0.44,0.05,0.05,0.08
267,George Mason University,29377,0.18,0.1,51.39,29.9,26.3,89.5,35.8,46.2,2020,0.54,0.32,0.26,0.9,0.36,0.46,0.04,0.04,0.12
268,Heriot-Watt University,9189,0.17,0.35,51.35,28.4,26.7,75.2,42.0,94.0,2020,0.54,0.31,0.27,0.75,0.42,0.94,0.01,0.03,0.42
269,Higher School of Economics,22111,0.13,0.09,51.31,35.9,37.3,78.1,56.5,42.0,2020,0.54,0.39,0.37,0.78,0.56,0.42,0.03,0.03,0.11
270,University of Illinois at Chicago,27031,0.12,0.2,51.26,45.0,33.4,69.7,43.2,54.9,2020,0.54,0.48,0.34,0.7,0.43,0.55,0.03,0.02,0.24
271,University of Kiel,26412,0.22,0.08,51.22,30.6,27.5,86.8,34.4,54.9,2020,0.54,0.33,0.28,0.87,0.34,0.55,0.03,0.04,0.1
272,La Trobe University,22292,0.34,0.29,51.18,27.1,33.1,73.3,51.3,83.8,2020,0.54,0.29,0.33,0.73,0.51,0.84,0.03,0.07,0.35
273,Laval University,29250,0.17,0.13,51.14,40.1,31.8,67.6,59.6,69.2,2020,0.54,0.43,0.32,0.68,0.6,0.69,0.04,0.03,0.16
274,Macau University of Science and Technology,9924,0.24,0.79,51.1,27.1,22.4,83.0,34.8,99.6,2020,0.54,0.29,0.22,0.83,0.35,1.0,0.01,0.05,0.95
275,Medical University of Innsbruck,2966,0.04,0.44,51.06,30.5,14.2,89.1,51.5,93.9,2020,0.54,0.33,0.14,0.89,0.52,0.94,0.0,0.01,0.53
276,"National University of Ireland, Galway",13911,0.27,0.17,51.02,27.1,29.9,76.3,42.4,79.8,2020,0.53,0.29,0.3,0.76,0.42,0.8,0.02,0.05,0.2
277,University of Navarra,10833,0.13,0.22,50.97,30.4,27.9,80.3,85.5,65.1,2020,0.53,0.33,0.28,0.8,0.86,0.65,0.01,0.03,0.27
278,University of Oregon,22143,0.11,0.12,50.93,34.0,29.3,83.7,34.7,37.0,2020,0.53,0.37,0.29,0.84,0.35,0.37,0.03,0.02,0.14
279,Oregon Health and Science University,2895,0.01,0.03,50.89,35.7,16.7,99.7,47.6,26.6,2020,0.53,0.38,0.17,1.0,0.48,0.27,0.0,0.0,0.04
280,University of Oulu,10086,0.3,0.06,50.85,30.3,34.4,76.4,43.0,54.3,2020,0.53,0.33,0.35,0.76,0.43,0.54,0.01,0.06,0.07
281,University of Passau,11387,0.87,0.12,50.81,32.8,39.3,75.5,47.5,59.1,2020,0.53,0.35,0.39,0.76,0.48,0.59,0.01,0.18,0.14
282,University of Potsdam,20063,0.54,0.11,50.77,36.8,40.8,65.2,56.2,57.4,2020,0.53,0.4,0.41,0.65,0.56,0.58,0.02,0.11,0.13
283,Queen’s University,23306,0.25,0.13,50.73,41.5,37.8,62.6,65.7,66.3,2020,0.53,0.45,0.38,0.63,0.66,0.66,0.03,0.05,0.16
284,"Royal Holloway, University of London",9503,0.15,0.36,50.69,30.6,30.2,73.4,37.1,92.8,2020,0.53,0.33,0.3,0.73,0.37,0.93,0.01,0.03,0.43
285,Ruhr University Bochum,43015,0.61,0.14,50.65,39.7,45.0,57.9,54.5,55.0,2020,0.53,0.43,0.45,0.58,0.55,0.55,0.05,0.12,0.17
286,University of São Paulo,83214,0.16,0.04,50.61,56.4,54.0,40.6,39.9,33.9,2020,0.53,0.61,0.54,0.41,0.4,0.34,0.1,0.03,0.05
287,Sapienza University of Rome,71318,0.21,0.06,50.57,40.4,40.0,69.8,43.6,40.5,2020,0.53,0.44,0.4,0.7,0.44,0.41,0.09,0.04,0.07
288,Simon Fraser University,26521,0.27,0.3,50.54,24.1,35.5,75.3,47.0,91.1,2020,0.53,0.26,0.36,0.75,0.47,0.91,0.03,0.05,0.36
289,University of South Australia,20268,0.31,0.25,50.5,31.5,39.4,65.8,82.5,89.3,2020,0.53,0.34,0.4,0.66,0.82,0.9,0.02,0.06,0.3
290,University of Southern Denmark,21281,0.12,0.17,50.46,21.4,28.1,85.1,69.7,80.9,2020,0.53,0.23,0.28,0.85,0.7,0.81,0.03,0.02,0.2
291,Stellenbosch University,24308,0.26,0.08,50.42,29.5,34.6,74.4,59.1,54.8,2020,0.53,0.32,0.35,0.74,0.59,0.55,0.03,0.05,0.1
292,University of Stuttgart,26004,0.46,0.2,50.38,41.8,45.4,52.4,61.1,53.1,2020,0.53,0.45,0.46,0.52,0.61,0.53,0.03,0.09,0.24
293,Sun Yat-sen University,53603,0.17,0.09,50.34,43.6,35.8,63.5,56.4,34.9,2020,0.53,0.47,0.36,0.64,0.56,0.35,0.06,0.03,0.11
294,University of Surrey,13125,0.16,0.37,50.3,30.2,34.3,71.9,46.8,93.7,2020,0.53,0.33,0.34,0.72,0.47,0.94,0.02,0.03,0.45
295,Swansea University,16445,0.17,0.23,50.26,21.3,24.1,93.3,36.8,83.2,2020,0.53,0.23,0.24,0.93,0.37,0.83,0.02,0.03,0.28
296,Syracuse University,20236,0.16,0.2,50.23,35.1,29.6,78.1,35.3,48.7,2020,0.53,0.38,0.3,0.78,0.35,0.49,0.02,0.03,0.24
297,Tampere University,15149,0.22,0.06,50.19,26.4,34.7,81.8,52.6,49.3,2020,0.53,0.28,0.35,0.82,0.53,0.49,0.02,0.04,0.07
298,Technical University of Darmstadt,18166,0.41,0.17,50.15,42.4,44.2,50.4,89.5,57.2,2020,0.53,0.46,0.44,0.5,0.9,0.57,0.02,0.08,0.2
299,Tohoku University,17735,0.08,0.12,50.11,52.7,54.4,39.8,86.4,38.1,2020,0.53,0.57,0.55,0.4,0.86,0.38,0.02,0.02,0.14
300,Tokyo Institute of Technology,9752,0.08,0.13,50.07,51.2,51.8,37.4,69.3,40.5,2020,0.52,0.55,0.52,0.37,0.69,0.41,0.01,0.02,0.16
301,Western Sydney University,32259,0.36,0.17,50.04,23.5,29.1,82.8,40.4,83.7,2020,0.52,0.25,0.29,0.83,0.4,0.84,0.04,0.07,0.2
302,Aix-Marseille University,67857,0.17,0.12,50.0,41.3,25.3,67.1,36.8,60.5,2020,0.52,0.45,0.25,0.67,0.37,0.61,0.08,0.03,0.14
303,Anglia Ruskin University,18022,0.23,0.3,49.96,17.9,14.4,99.9,35.1,83.7,2020,0.52,0.19,0.14,1.0,0.35,0.84,0.02,0.05,0.36
304,Beijing Normal University,23524,0.15,0.11,49.92,46.5,39.6,48.6,57.1,42.9,2020,0.52,0.5,0.4,0.49,0.57,0.43,0.03,0.03,0.13
305,Boston College,12904,0.16,0.11,49.89,36.7,33.7,69.2,34.4,42.3,2020,0.52,0.4,0.34,0.69,0.34,0.42,0.02,0.03,0.13
306,University of Canterbury,13089,0.18,0.24,49.85,24.3,27.2,72.7,38.5,93.1,2020,0.52,0.26,0.27,0.73,0.38,0.93,0.02,0.04,0.29
307,Colorado School of Mines,5768,0.17,0.11,49.81,30.1,25.1,79.6,46.6,42.1,2020,0.52,0.32,0.25,0.8,0.47,0.42,0.01,0.03,0.13
308,Cyprus University of Technology,3228,0.17,0.08,49.78,17.2,16.3,98.0,35.3,72.0,2020,0.52,0.19,0.16,0.98,0.35,0.72,0.0,0.03,0.1
309,Deakin University,39305,0.29,0.22,49.74,23.8,29.6,73.5,40.6,85.2,2020,0.52,0.26,0.3,0.74,0.41,0.85,0.05,0.06,0.27
310,University of Fribourg,10887,0.32,0.18,49.7,31.8,32.4,64.7,54.1,87.3,2020,0.52,0.34,0.33,0.65,0.54,0.88,0.01,0.06,0.22
311,Goethe University Frankfurt,47141,0.2,0.15,49.67,31.7,29.5,75.6,43.2,59.9,2020,0.52,0.34,0.3,0.76,0.43,0.6,0.06,0.04,0.18
312,Grenoble Alpes University,41411,0.18,0.13,49.63,34.0,30.4,69.7,36.0,59.9,2020,0.52,0.37,0.31,0.7,0.36,0.6,0.05,0.04,0.16
313,Huazhong University of Science and Technology,56379,0.17,0.05,49.6,41.0,39.1,59.8,90.4,25.8,2020,0.52,0.44,0.39,0.6,0.9,0.26,0.07,0.03,0.06
314,Indian Institute of Science,4128,0.1,0.01,49.56,58.6,55.3,32.4,57.1,20.2,2020,0.52,0.63,0.56,0.32,0.57,0.2,0.0,0.02,0.01
315,Indian Institute of Technology Ropar,1119,0.08,0.0,49.52,28.1,12.8,100.0,36.2,18.0,2020,0.52,0.3,0.13,1.0,0.36,0.18,0.0,0.02,0.0
316,Jacobs University,1142,0.16,0.76,49.49,40.6,33.2,50.7,55.1,88.7,2020,0.52,0.44,0.33,0.51,0.55,0.89,0.0,0.03,0.92
317,Johannes Gutenberg University of Mainz,31919,0.27,0.11,49.45,35.2,22.6,77.4,68.9,56.7,2020,0.52,0.38,0.23,0.77,0.69,0.57,0.04,0.05,0.13
318,University of Klagenfurt,3639,0.11,0.22,49.42,25.3,16.5,86.5,37.2,87.3,2020,0.52,0.27,0.17,0.86,0.37,0.88,0.0,0.02,0.27
319,Kyung Hee University,22102,0.17,0.22,49.38,33.8,40.5,56.4,84.9,62.6,2020,0.52,0.36,0.41,0.56,0.85,0.63,0.03,0.03,0.27
320,University of Liège,20888,0.27,0.21,49.35,27.6,38.2,60.5,95.9,70.6,2020,0.52,0.3,0.38,0.6,0.96,0.71,0.03,0.05,0.25
321,University of Macau,9340,0.14,0.37,49.31,32.3,32.6,61.9,41.0,98.5,2020,0.52,0.35,0.33,0.62,0.41,0.99,0.01,0.03,0.45
322,University of Malaya,15140,0.08,0.2,49.27,41.6,30.5,56.6,48.1,81.6,2020,0.52,0.45,0.31,0.57,0.48,0.82,0.02,0.02,0.24
323,University of Marburg,25541,0.35,0.12,49.24,33.8,29.1,73.4,39.1,53.6,2020,0.52,0.36,0.29,0.73,0.39,0.54,0.03,0.07,0.14
