rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
503,Universidad Autónoma de Chile,27027,0.24,0.01,44.26,13.4,9.8,96.7,34.8,51.7,2022,0.46,0.14,0.1,0.97,0.35,0.52,0.06,0.12,0.01
504,University of Bari Aldo Moro,29565,0.21,0.01,44.24,18.1,20.5,81.2,35.9,33.2,2022,0.46,0.19,0.21,0.81,0.36,0.33,0.07,0.1,0.01
505,Beihang University,30837,0.13,0.07,44.21,33.0,38.2,43.5,97.5,32.5,2022,0.46,0.35,0.38,0.44,0.98,0.33,0.07,0.06,0.08
506,Beijing University of Chemical Technology,25497,0.21,0.04,44.19,21.9,22.5,71.9,58.4,23.1,2022,0.46,0.23,0.23,0.72,0.58,0.23,0.06,0.1,0.04
507,Birmingham City University,21705,0.17,0.24,44.17,17.1,10.8,81.2,34.9,66.9,2022,0.46,0.18,0.11,0.81,0.35,0.67,0.05,0.08,0.26
508,Bond University,3386,0.1,0.46,44.15,21.6,20.5,62.4,36.4,89.1,2022,0.46,0.23,0.21,0.62,0.36,0.89,0.01,0.05,0.51
509,Bucharest University of Economic Studies,22287,0.16,0.04,44.12,17.9,11.4,93.1,35.8,22.6,2022,0.46,0.19,0.11,0.93,0.36,0.23,0.05,0.08,0.04
510,University of Camerino (Unicam),8052,0.27,0.1,44.1,21.8,15.6,73.5,46.1,48.9,2022,0.46,0.23,0.16,0.74,0.46,0.49,0.02,0.13,0.11
511,University of Canterbury,14606,0.18,0.25,44.08,24.5,26.5,55.0,38.8,93.5,2022,0.46,0.26,0.27,0.55,0.39,0.94,0.03,0.09,0.27
512,Capital Medical University,13823,0.05,0.05,44.06,30.6,17.9,77.3,35.2,23.8,2022,0.46,0.32,0.18,0.77,0.35,0.24,0.03,0.02,0.05
513,Centrale Nantes,1777,0.16,0.49,44.04,33.0,29.7,40.7,76.9,85.5,2022,0.46,0.35,0.3,0.41,0.77,0.86,0.0,0.08,0.54
514,CEU Universities,18259,0.12,0.2,44.01,18.3,9.2,92.7,38.5,50.0,2022,0.46,0.19,0.09,0.93,0.38,0.5,0.04,0.06,0.22
515,Charles Darwin University,6665,0.31,0.28,43.99,23.0,30.0,55.9,46.8,79.4,2022,0.46,0.24,0.3,0.56,0.47,0.79,0.02,0.15,0.31
516,Charles University,47182,0.13,0.22,43.97,33.0,28.3,52.0,35.2,63.8,2022,0.46,0.35,0.28,0.52,0.35,0.64,0.11,0.06,0.24
517,Clark University,3020,0.11,0.22,43.95,23.2,20.9,68.5,34.8,57.1,2022,0.46,0.25,0.21,0.68,0.35,0.57,0.01,0.05,0.24
518,Complutense University of Madrid,66338,0.22,0.12,43.92,30.0,31.5,53.3,38.1,43.9,2022,0.46,0.32,0.32,0.53,0.38,0.44,0.15,0.11,0.13
519,University of Costa Rica,35071,0.15,0.02,43.9,18.3,8.9,91.0,34.8,48.2,2022,0.46,0.19,0.09,0.91,0.35,0.48,0.08,0.07,0.02
520,Cyprus University of Technology,3153,0.17,0.13,43.88,21.9,17.6,70.0,37.0,78.4,2022,0.46,0.23,0.18,0.7,0.37,0.78,0.01,0.08,0.14
521,University of Desarrollo,15787,0.19,0.04,43.86,14.9,10.1,89.4,38.0,50.4,2022,0.46,0.16,0.1,0.89,0.38,0.5,0.04,0.09,0.04
522,Diego Portales University,17649,0.16,0.02,43.84,15.6,11.0,86.2,34.8,51.4,2022,0.46,0.17,0.11,0.86,0.35,0.51,0.04,0.08,0.02
523,Dublin City University,13315,0.24,0.12,43.81,23.1,32.7,54.9,41.0,70.7,2022,0.46,0.24,0.33,0.55,0.41,0.71,0.03,0.12,0.13
524,University of Eastern Finland,11688,0.18,0.06,43.79,24.0,28.1,65.0,38.8,50.5,2022,0.46,0.25,0.28,0.65,0.39,0.51,0.03,0.09,0.07
525,Eastern Mediterranean University,16073,0.28,0.78,43.77,21.9,12.6,68.8,39.6,89.2,2022,0.46,0.23,0.13,0.69,0.4,0.89,0.04,0.14,0.86
526,Edinburgh Napier University,10810,0.18,0.32,43.75,17.5,15.7,72.3,35.2,85.1,2022,0.46,0.19,0.16,0.72,0.35,0.85,0.03,0.09,0.35
527,University of Electronic Science and Technology of China,35342,0.16,0.04,43.73,27.4,27.7,64.0,76.0,35.8,2022,0.46,0.29,0.28,0.64,0.76,0.36,0.08,0.08,0.04
528,Federal University of Toulouse Midi-Pyrénées,105857,0.2,0.14,43.71,26.4,25.7,63.8,36.9,63.3,2022,0.46,0.28,0.26,0.64,0.37,0.63,0.25,0.1,0.15
529,Ferhat Abbas Sétif University 1,34622,0.22,0.01,43.68,19.5,8.1,93.8,34.8,40.8,2022,0.46,0.21,0.08,0.94,0.35,0.41,0.08,0.11,0.01
530,Florida International University,34729,0.23,0.09,43.66,32.1,27.8,62.4,35.6,40.3,2022,0.46,0.34,0.28,0.62,0.36,0.4,0.08,0.11,0.1
531,University of Guelph,22571,0.27,0.1,43.64,29.0,31.3,48.7,48.4,60.6,2022,0.46,0.31,0.31,0.49,0.48,0.61,0.05,0.13,0.11
532,Gwangju Institute of Science and Technology (GIST),1884,0.1,0.07,43.62,41.4,39.9,33.2,75.9,39.9,2022,0.46,0.44,0.4,0.33,0.76,0.4,0.0,0.05,0.08
533,Harbin Institute of Technology,30575,0.1,0.08,43.6,40.8,37.2,44.4,44.2,33.0,2022,0.46,0.43,0.37,0.44,0.44,0.33,0.07,0.05,0.09
534,Heriot-Watt University,9495,0.18,0.36,43.58,27.7,27.7,53.2,45.0,94.2,2022,0.46,0.29,0.28,0.53,0.45,0.94,0.02,0.09,0.4
535,Hokkaido University,18085,0.08,0.11,43.55,44.2,38.5,31.3,66.3,41.0,2022,0.46,0.47,0.39,0.31,0.66,0.41,0.04,0.04,0.12
536,University of International Business and Economics,15985,0.18,0.17,43.53,27.1,17.5,66.9,36.7,59.3,2022,0.45,0.29,0.18,0.67,0.37,0.59,0.04,0.09,0.19
537,Iran University of Medical Sciences,8344,0.08,0.04,43.51,46.2,15.7,60.8,40.8,24.1,2022,0.45,0.49,0.16,0.61,0.41,0.24,0.02,0.04,0.04
538,"Islamic Azad University, Najafabad Branch (IAUN)",21181,0.54,0.01,43.49,16.3,11.5,98.3,37.1,22.4,2022,0.45,0.17,0.12,0.98,0.37,0.22,0.05,0.26,0.01
539,Jagiellonian University,36354,0.1,0.11,43.47,30.4,23.8,66.5,35.7,40.6,2022,0.45,0.32,0.24,0.66,0.36,0.41,0.08,0.05,0.12
540,Kafrelsheikh University,57421,0.24,0.02,43.45,14.3,8.0,93.1,37.5,47.6,2022,0.45,0.15,0.08,0.93,0.38,0.48,0.13,0.12,0.02
541,Keele University,9120,0.15,0.17,43.43,21.8,24.2,64.2,35.7,71.5,2022,0.45,0.23,0.24,0.64,0.36,0.72,0.02,0.07,0.19
542,University of Kentucky,26483,0.12,0.04,43.41,36.8,27.5,56.7,39.2,38.8,2022,0.45,0.39,0.28,0.57,0.39,0.39,0.06,0.06,0.04
543,Koç University,5521,0.15,0.07,43.38,30.2,36.1,50.5,70.6,51.0,2022,0.45,0.32,0.36,0.5,0.71,0.51,0.01,0.07,0.08
544,Kyushu University,18608,0.08,0.14,43.36,43.2,37.5,34.0,77.4,42.4,2022,0.45,0.46,0.38,0.34,0.77,0.42,0.04,0.04,0.15
545,University of Lagos,32732,0.2,0.0,43.34,16.1,10.2,90.3,35.9,32.1,2022,0.45,0.17,0.1,0.9,0.36,0.32,0.08,0.1,0.0
546,University of Lille,69090,0.29,0.15,43.32,31.1,22.1,61.9,41.6,63.3,2022,0.45,0.33,0.22,0.62,0.42,0.63,0.16,0.14,0.16
547,Lincoln University,2633,0.15,0.47,43.3,26.6,22.5,51.6,53.3,96.0,2022,0.45,0.28,0.23,0.52,0.53,0.96,0.01,0.07,0.52
548,University of Lincoln,13925,0.15,0.12,43.28,17.2,16.0,79.9,35.5,73.3,2022,0.45,0.18,0.16,0.8,0.36,0.73,0.03,0.07,0.13
549,University of Lisbon,49198,0.18,0.18,43.26,24.8,32.6,56.2,42.0,60.6,2022,0.45,0.26,0.33,0.56,0.42,0.61,0.11,0.09,0.2
550,Mansoura University,154957,0.24,0.03,43.24,18.5,11.0,88.5,38.8,47.0,2022,0.45,0.2,0.11,0.88,0.39,0.47,0.36,0.12,0.03
551,Maynooth University,10712,0.28,0.12,43.22,22.2,27.6,61.5,37.7,79.0,2022,0.45,0.23,0.28,0.62,0.38,0.79,0.02,0.14,0.13
552,University of Messina,15479,0.25,0.03,43.2,29.1,23.3,68.1,36.6,31.4,2022,0.45,0.31,0.23,0.68,0.37,0.31,0.04,0.12,0.03
553,Mizzou - University of Missouri,25147,0.12,0.05,43.18,36.3,26.0,56.3,39.4,43.9,2022,0.45,0.38,0.26,0.56,0.39,0.44,0.06,0.06,0.05
554,University of Mohaghegh Ardabili,10633,0.27,0.0,43.16,20.8,10.9,87.6,35.6,22.8,2022,0.45,0.22,0.11,0.88,0.36,0.23,0.02,0.13,0.0
555,University of Montana,7962,0.15,0.02,43.13,35.1,20.6,64.0,35.6,28.6,2022,0.45,0.37,0.21,0.64,0.36,0.29,0.02,0.07,0.02
556,Murdoch University,17261,0.37,0.41,43.11,20.9,27.2,58.5,46.2,92.6,2022,0.45,0.22,0.27,0.58,0.46,0.93,0.04,0.18,0.45
557,University of Nairobi,52678,0.34,0.02,43.09,14.1,8.0,96.7,34.8,47.1,2022,0.45,0.15,0.08,0.97,0.35,0.47,0.12,0.17,0.02
558,University of Nebraska Medical Center,3146,0.02,0.07,43.07,35.3,12.3,71.5,38.7,44.1,2022,0.45,0.37,0.12,0.72,0.39,0.44,0.01,0.01,0.08
559,New Jersey Institute of Technology,9447,0.14,0.26,43.05,21.4,19.8,61.8,38.5,85.5,2022,0.45,0.23,0.2,0.62,0.38,0.86,0.02,0.07,0.29
560,Northern Arizona University,30512,0.27,0.05,43.03,22.0,15.1,86.3,35.4,35.1,2022,0.45,0.23,0.15,0.86,0.35,0.35,0.07,0.13,0.05
561,North-West University,40262,0.25,0.03,43.01,22.6,19.1,75.5,39.1,49.0,2022,0.45,0.24,0.19,0.76,0.39,0.49,0.09,0.12,0.03
562,Northwestern Polytechnical University,31033,0.13,0.03,42.99,28.7,34.5,49.6,81.5,37.4,2022,0.45,0.3,0.35,0.5,0.82,0.37,0.07,0.06,0.03
563,Nottingham Trent University,27220,0.15,0.2,42.97,20.3,14.9,77.0,35.5,78.2,2022,0.45,0.21,0.15,0.77,0.36,0.78,0.06,0.07,0.22
564,Oklahoma State University,21626,0.15,0.06,42.95,29.6,20.3,67.5,38.1,45.6,2022,0.45,0.31,0.2,0.68,0.38,0.46,0.05,0.07,0.07
565,University of Perugia,25301,0.25,0.07,42.93,21.4,17.9,77.2,43.1,48.3,2022,0.45,0.23,0.18,0.77,0.43,0.48,0.06,0.12,0.08
566,Polytechnic University of Bari,9639,0.42,0.01,42.91,17.3,22.2,79.2,55.5,34.6,2022,0.45,0.18,0.22,0.79,0.56,0.35,0.02,0.21,0.01
567,Pontifical Javeriana University,28885,0.15,0.01,42.89,16.5,10.9,88.2,35.1,44.0,2022,0.45,0.17,0.11,0.88,0.35,0.44,0.07,0.07,0.01
568,University of Portsmouth,21690,0.16,0.27,42.87,20.0,17.8,70.6,35.6,90.0,2022,0.45,0.21,0.18,0.71,0.36,0.9,0.05,0.08,0.3
569,Quaid-i-Azam University,9785,0.16,0.01,42.85,26.7,16.4,73.6,36.1,46.4,2022,0.45,0.28,0.16,0.74,0.36,0.46,0.02,0.08,0.01
570,Rensselaer Polytechnic Institute,7800,0.16,0.2,42.83,30.2,27.9,52.2,52.0,57.4,2022,0.45,0.32,0.28,0.52,0.52,0.57,0.02,0.08,0.22
571,Riga Stradiņš University,8083,0.18,0.29,42.81,15.7,9.8,82.1,38.9,73.9,2022,0.45,0.17,0.1,0.82,0.39,0.74,0.02,0.09,0.32
572,Sabancı University,3700,0.21,0.09,42.79,26.3,37.1,42.8,99.1,57.5,2022,0.45,0.28,0.37,0.43,0.99,0.58,0.01,0.1,0.1
573,Saint Louis University,10742,0.07,0.07,42.77,37.8,16.0,61.5,37.3,33.8,2022,0.45,0.4,0.16,0.62,0.37,0.34,0.03,0.03,0.08
574,University of Sannio,2896,0.15,0.02,42.75,18.7,17.4,81.1,54.1,29.5,2022,0.45,0.2,0.17,0.81,0.54,0.3,0.01,0.07,0.02
575,University of Saskatchewan,17896,0.18,0.21,42.73,35.3,29.9,45.5,75.8,73.7,2022,0.45,0.37,0.3,0.46,0.76,0.74,0.04,0.09,0.23
576,University of Sassari,14500,0.36,0.02,42.71,28.4,26.8,65.8,37.9,38.1,2022,0.45,0.3,0.27,0.66,0.38,0.38,0.03,0.18,0.02
577,Southeast University,35213,0.12,0.05,42.69,30.2,35.4,46.8,95.8,37.9,2022,0.45,0.32,0.36,0.47,0.96,0.38,0.08,0.06,0.05
578,Southwestern University of Finance and Economics,23302,0.17,0.03,42.67,20.5,13.3,87.0,37.8,41.8,2022,0.45,0.22,0.13,0.87,0.38,0.42,0.05,0.08,0.03
579,University of Strasbourg,49511,0.2,0.2,42.65,26.7,21.2,60.3,42.0,72.5,2022,0.45,0.28,0.21,0.6,0.42,0.73,0.12,0.1,0.22
580,Suez Canal University,36423,0.11,0.01,42.63,19.0,8.2,90.4,37.2,46.8,2022,0.45,0.2,0.08,0.9,0.37,0.47,0.09,0.05,0.01
581,Sumy State University,8472,0.1,0.2,42.61,21.0,11.5,79.9,40.7,53.1,2022,0.45,0.22,0.12,0.8,0.41,0.53,0.02,0.05,0.22
582,Universiti Teknologi Petronas,5412,0.14,0.16,42.59,29.2,31.6,41.8,73.7,73.8,2022,0.45,0.31,0.32,0.42,0.74,0.74,0.01,0.07,0.18
583,Thapar Institute of Engineering and Technology,8934,0.16,0.01,42.57,23.0,11.3,85.0,35.1,21.5,2022,0.44,0.24,0.11,0.85,0.35,0.22,0.02,0.08,0.01
584,Tokyo Medical and Dental University (TMDU),3027,0.04,0.1,42.55,45.4,28.4,41.3,70.9,29.3,2022,0.44,0.48,0.29,0.41,0.71,0.29,0.01,0.02,0.11
585,University of Trieste,16432,0.25,0.08,42.53,30.1,24.2,66.2,36.9,47.8,2022,0.44,0.32,0.24,0.66,0.37,0.48,0.04,0.12,0.09
586,University of Tsukuba,15853,0.13,0.17,42.51,43.6,38.3,37.9,48.1,42.5,2022,0.44,0.46,0.38,0.38,0.48,0.43,0.04,0.06,0.19
587,University of Tuscia,6989,0.2,0.03,42.49,18.2,17.8,85.2,38.8,37.2,2022,0.44,0.19,0.18,0.85,0.39,0.37,0.02,0.1,0.03
588,University of Urbino Carlo Bo,14956,0.41,0.06,42.47,16.0,16.3,78.7,41.3,50.4,2022,0.44,0.17,0.16,0.79,0.41,0.5,0.03,0.2,0.07
589,Urmia University of Medical Sciences,2706,0.07,0.02,42.45,34.4,10.4,77.5,43.4,17.6,2022,0.44,0.36,0.1,0.78,0.43,0.18,0.01,0.03,0.02
590,Victoria University of Wellington,17933,0.19,0.22,42.43,25.5,32.1,51.9,52.5,88.8,2022,0.44,0.27,0.32,0.52,0.52,0.89,0.04,0.09,0.24
591,University of the West of Scotland,13015,0.23,0.24,42.42,18.4,14.5,74.5,35.4,79.2,2022,0.44,0.19,0.15,0.74,0.35,0.79,0.03,0.11,0.26
592,Zhejiang Normal University,23861,0.1,0.1,42.4,17.7,14.2,85.0,62.5,32.8,2022,0.44,0.19,0.14,0.85,0.62,0.33,0.06,0.05,0.11
593,Abdul Wali Khan University Mardan,10669,0.21,0.0,42.38,14.6,10.4,80.9,34.8,45.9,2022,0.44,0.15,0.1,0.81,0.35,0.46,0.02,0.1,0.0
594,Åbo Akademi University,5309,0.18,0.14,42.36,23.4,30.5,42.5,37.9,66.8,2022,0.44,0.25,0.31,0.42,0.38,0.67,0.01,0.09,0.15
595,Ahvaz Jundishapur University of Medical Sciences (AJUMS),8259,0.12,0.01,42.34,33.1,10.1,62.9,35.5,16.1,2022,0.44,0.35,0.1,0.63,0.36,0.16,0.02,0.06,0.01
596,The University of Aizu,1197,0.12,0.07,42.32,21.7,13.0,52.3,35.9,72.8,2022,0.44,0.23,0.13,0.52,0.36,0.73,0.0,0.06,0.08
597,Ajou University,9073,0.17,0.11,42.3,28.1,36.2,39.3,77.8,38.1,2022,0.44,0.3,0.36,0.39,0.78,0.38,0.02,0.08,0.12
598,The University of Alabama,35800,0.22,0.04,42.28,27.0,18.8,59.0,36.3,30.1,2022,0.44,0.29,0.19,0.59,0.36,0.3,0.08,0.11,0.04
599,University of Alabama in Huntsville,8258,0.18,0.06,42.26,23.2,20.4,53.9,72.0,42.3,2022,0.44,0.25,0.2,0.54,0.72,0.42,0.02,0.09,0.07
600,University of Alcalá,17995,0.12,0.23,42.24,20.6,14.5,53.8,40.5,63.1,2022,0.44,0.22,0.15,0.54,0.4,0.63,0.04,0.06,0.25
601,Aristotle University of Thessaloniki,49057,0.3,0.05,42.22,18.6,17.6,63.8,42.7,41.5,2022,0.44,0.2,0.18,0.64,0.43,0.42,0.11,0.15,0.05
602,University of Arkansas,25527,0.2,0.05,42.2,28.5,27.6,45.1,38.1,30.1,2022,0.44,0.3,0.28,0.45,0.38,0.3,0.06,0.1,0.05
603,Auburn University,27469,0.19,0.1,42.19,31.1,22.7,47.5,41.8,48.1,2022,0.44,0.33,0.23,0.48,0.42,0.48,0.06,0.09,0.11
604,Azarbaijan Shahid Madani University,7121,0.26,0.0,42.17,16.7,13.0,76.8,36.7,23.4,2022,0.44,0.18,0.13,0.77,0.37,0.23,0.02,0.13,0.0
605,University of the Balearic Islands,17449,0.18,0.03,42.15,16.8,15.4,62.1,34.9,45.4,2022,0.44,0.18,0.15,0.62,0.35,0.45,0.04,0.09,0.03
606,Banaras Hindu University,13900,0.09,0.03,42.13,35.4,18.2,58.4,34.9,18.9,2022,0.44,0.37,0.18,0.58,0.35,0.19,0.03,0.04,0.03
607,Bar-Ilan University,16498,0.16,0.05,42.11,30.6,33.3,39.4,46.9,51.7,2022,0.44,0.32,0.33,0.39,0.47,0.52,0.04,0.08,0.05
608,Beijing Institute of Technology,33771,0.14,0.06,42.09,31.6,32.8,43.2,99.9,25.5,2022,0.44,0.33,0.33,0.43,1.0,0.26,0.08,0.07,0.07
609,University of Beira Interior,7417,0.16,0.2,42.07,18.6,19.6,52.6,37.5,57.4,2022,0.44,0.2,0.2,0.53,0.38,0.57,0.02,0.08,0.22
610,University of Bergamo,22957,0.62,0.07,42.05,18.8,21.9,55.4,40.3,35.3,2022,0.44,0.2,0.22,0.55,0.4,0.35,0.05,0.3,0.08
611,Bilkent University,9961,0.14,0.09,42.03,22.6,20.7,45.2,48.1,63.1,2022,0.44,0.24,0.21,0.45,0.48,0.63,0.02,0.07,0.1
612,Université Bourgogne Franche-Comté (UBFC),65746,0.37,0.12,42.02,18.3,16.2,70.4,41.0,56.0,2022,0.44,0.19,0.16,0.7,0.41,0.56,0.15,0.18,0.13
613,University of Bradford,8245,0.18,0.28,42.0,21.4,19.6,49.3,37.9,79.8,2022,0.44,0.23,0.2,0.49,0.38,0.8,0.02,0.09,0.31
614,University of Brighton,16095,0.18,0.22,41.98,19.8,15.5,54.4,35.2,76.6,2022,0.44,0.21,0.16,0.54,0.35,0.77,0.04,0.09,0.24
615,Ca’ Foscari University of Venice,16804,0.26,0.11,41.96,33.7,27.3,33.5,40.9,58.8,2022,0.44,0.36,0.27,0.34,0.41,0.59,0.04,0.13,0.12
616,Cairo University,231150,0.39,0.03,41.94,23.2,16.7,55.6,35.6,36.9,2022,0.44,0.25,0.17,0.56,0.36,0.37,0.54,0.19,0.03
617,University of Calabria,26513,0.32,0.03,41.92,16.2,17.6,62.3,35.5,38.2,2022,0.44,0.17,0.18,0.62,0.36,0.38,0.06,0.16,0.03
618,Carleton University,28693,0.3,0.21,41.9,22.1,29.8,52.3,40.3,71.6,2022,0.44,0.23,0.3,0.52,0.4,0.72,0.07,0.15,0.23
619,University of Catania,25486,0.2,0.03,41.89,25.0,19.7,70.4,36.1,31.4,2022,0.44,0.26,0.2,0.7,0.36,0.31,0.06,0.1,0.03
620,University of Central Florida,61044,0.36,0.04,41.87,27.2,28.6,56.6,45.5,34.5,2022,0.44,0.29,0.29,0.57,0.46,0.35,0.14,0.18,0.04
621,Institute of Chemical Technology,2470,0.25,0.0,41.85,36.5,28.5,36.8,51.0,14.6,2022,0.44,0.39,0.29,0.37,0.51,0.15,0.01,0.12,0.0
622,China Agricultural University,21855,0.12,0.01,41.83,31.3,29.0,52.7,54.5,24.2,2022,0.44,0.33,0.29,0.53,0.55,0.24,0.05,0.06,0.01
623,Chongqing University,40613,0.2,0.06,41.81,25.3,28.7,46.9,86.6,25.8,2022,0.44,0.27,0.29,0.47,0.87,0.26,0.09,0.1,0.07
624,Chung-Ang University,18066,0.23,0.21,41.79,35.5,37.4,27.5,76.9,53.5,2022,0.44,0.38,0.38,0.28,0.77,0.54,0.04,0.11,0.23
625,University of Coimbra,21845,0.18,0.2,41.78,24.5,32.0,45.4,47.0,60.0,2022,0.44,0.26,0.32,0.45,0.47,0.6,0.05,0.09,0.22
626,Concordia University,35698,0.34,0.33,41.76,23.5,27.7,42.4,37.1,85.0,2022,0.44,0.25,0.28,0.42,0.37,0.85,0.08,0.17,0.36
627,Covenant University,8156,0.15,0.0,41.74,19.0,20.5,56.7,44.7,31.0,2022,0.44,0.2,0.21,0.57,0.45,0.31,0.02,0.07,0.0
628,Coventry University,30825,0.16,0.46,41.72,20.0,13.9,47.7,35.0,92.7,2022,0.44,0.21,0.14,0.48,0.35,0.93,0.07,0.08,0.51
629,CY Cergy Paris University,14768,0.2,0.25,41.7,24.6,24.8,49.2,41.0,88.5,2022,0.44,0.26,0.25,0.49,0.41,0.89,0.03,0.1,0.27
630,Dalian University of Technology,40469,0.15,0.03,41.68,25.6,25.7,42.1,73.5,31.1,2022,0.44,0.27,0.26,0.42,0.74,0.31,0.09,0.07,0.03
631,Delhi Technological University,9939,0.22,0.03,41.67,17.0,15.0,78.2,42.2,16.3,2022,0.44,0.18,0.15,0.78,0.42,0.16,0.02,0.11,0.03
632,De Montfort University,21890,0.2,0.33,41.65,17.5,15.0,51.1,34.9,86.5,2022,0.44,0.19,0.15,0.51,0.35,0.87,0.05,0.1,0.36
633,University of Derby,14940,0.15,0.16,41.63,17.2,11.7,59.2,35.2,67.3,2022,0.44,0.18,0.12,0.59,0.35,0.67,0.03,0.07,0.18
634,University of Deusto,9135,0.2,0.11,41.61,18.8,19.6,56.9,40.5,45.6,2022,0.43,0.2,0.2,0.57,0.4,0.46,0.02,0.1,0.12
635,Eötvös Loránd University,29639,0.17,0.12,41.59,32.0,16.3,50.4,35.3,53.8,2022,0.43,0.34,0.16,0.5,0.35,0.54,0.07,0.08,0.13
636,Ewha Womans University,14876,0.18,0.15,41.58,33.3,32.9,29.4,79.1,46.1,2022,0.43,0.35,0.33,0.29,0.79,0.46,0.03,0.09,0.16
637,Federal University of Minas Gerais,43886,0.13,0.02,41.56,33.3,18.8,50.0,39.3,29.5,2022,0.43,0.35,0.19,0.5,0.39,0.3,0.1,0.06,0.02
638,Universidade Federal do Rio Grande do Sul,41073,0.15,0.01,41.54,31.5,20.0,49.5,46.7,28.1,2022,0.43,0.33,0.2,0.5,0.47,0.28,0.1,0.07,0.01
639,Universidade Federal de Sergipe,26079,0.15,0.0,41.52,17.7,9.5,87.0,34.8,22.2,2022,0.43,0.19,0.1,0.87,0.35,0.22,0.06,0.07,0.0
640,Federation University Australia,12946,0.23,0.56,41.5,17.6,14.8,51.2,39.5,78.8,2022,0.43,0.19,0.15,0.51,0.4,0.79,0.03,0.11,0.62
641,Gabriele d‘Annunzio University,24189,0.35,0.02,41.49,15.0,16.6,72.7,36.1,38.7,2022,0.43,0.16,0.17,0.73,0.36,0.39,0.06,0.17,0.02
642,University of Girona,13903,0.21,0.14,41.47,19.5,20.1,56.0,37.9,53.0,2022,0.43,0.21,0.2,0.56,0.38,0.53,0.03,0.1,0.15
643,Glasgow Caledonian University,13510,0.23,0.18,41.45,19.2,13.8,61.0,35.3,66.0,2022,0.43,0.2,0.14,0.61,0.35,0.66,0.03,0.11,0.2
644,Government College University Faisalabad,20583,0.29,0.0,41.43,14.6,12.1,73.9,34.8,43.0,2022,0.43,0.15,0.12,0.74,0.35,0.43,0.05,0.14,0.0
645,University of Granada,50604,0.14,0.1,41.42,21.8,23.2,55.1,35.1,50.1,2022,0.43,0.23,0.23,0.55,0.35,0.5,0.12,0.07,0.11
646,University of Graz,19211,0.21,0.16,41.4,22.3,20.0,53.6,36.8,79.2,2022,0.43,0.24,0.2,0.54,0.37,0.79,0.04,0.1,0.18
647,Graz University of Technology,6386,0.09,0.22,41.38,29.4,18.0,47.2,71.6,81.2,2022,0.43,0.31,0.18,0.47,0.72,0.81,0.01,0.04,0.24
648,University of Greenwich,14195,0.18,0.41,41.36,17.7,15.9,60.3,35.8,93.5,2022,0.43,0.19,0.16,0.6,0.36,0.94,0.03,0.09,0.45
649,Guangdong University of Technology,44296,0.18,0.0,41.34,16.0,14.5,67.0,42.4,25.9,2022,0.43,0.17,0.15,0.67,0.42,0.26,0.1,0.09,0.0
650,Guangzhou University,34472,0.17,0.0,41.33,16.4,10.1,75.7,38.2,28.8,2022,0.43,0.17,0.1,0.76,0.38,0.29,0.08,0.08,0.0
651,Hacettepe University,49026,0.21,0.03,41.31,26.8,13.5,61.1,37.0,24.3,2022,0.43,0.28,0.14,0.61,0.37,0.24,0.11,0.1,0.03
652,University of Haifa,16228,0.1,0.06,41.29,24.0,22.7,64.5,35.7,39.7,2022,0.43,0.25,0.23,0.64,0.36,0.4,0.04,0.05,0.07
653,Hamburg University of Technology,4931,0.32,0.24,41.27,34.1,21.2,45.1,95.6,57.5,2022,0.43,0.36,0.21,0.45,0.96,0.58,0.01,0.16,0.26
654,Hazara University Mansehra,9830,0.23,0.0,41.26,16.3,9.3,74.8,34.8,42.2,2022,0.43,0.17,0.09,0.75,0.35,0.42,0.02,0.11,0.0
655,University of Hertfordshire,17770,0.15,0.31,41.24,18.8,12.9,51.1,35.3,84.3,2022,0.43,0.2,0.13,0.51,0.35,0.84,0.04,0.07,0.34
656,University of Houston,47002,0.27,0.08,41.22,33.1,25.8,50.0,36.6,43.5,2022,0.43,0.35,0.26,0.5,0.37,0.44,0.11,0.13,0.09
657,Huazhong Agricultural University,27746,0.18,0.02,41.2,24.2,16.6,61.7,42.8,25.1,2022,0.43,0.26,0.17,0.62,0.43,0.25,0.06,0.09,0.02
658,University of Huddersfield,14350,0.2,0.26,41.19,24.3,23.4,49.9,37.5,81.3,2022,0.43,0.26,0.23,0.5,0.38,0.81,0.03,0.1,0.29
659,University of Hull,13440,0.17,0.19,41.17,23.4,23.9,56.6,36.5,77.8,2022,0.43,0.25,0.24,0.57,0.36,0.78,0.03,0.08,0.21
660,University of Idaho,9565,0.16,0.08,41.15,29.2,21.8,47.1,36.5,48.4,2022,0.43,0.31,0.22,0.47,0.36,0.48,0.02,0.08,0.09
661,Indian Institute of Technology Gandhinagar,1590,0.16,0.0,41.13,29.1,28.4,54.0,55.1,25.0,2022,0.43,0.31,0.29,0.54,0.55,0.25,0.0,0.08,0.0
662,Indraprastha Institute of Information Technology Delhi,2122,0.26,0.01,41.12,17.0,12.9,64.2,63.5,31.9,2022,0.43,0.18,0.13,0.64,0.64,0.32,0.0,0.13,0.01
663,"International Institute of Information Technology, Hyderabad",1557,0.18,0.08,41.1,20.5,11.4,63.8,58.8,31.6,2022,0.43,0.22,0.11,0.64,0.59,0.32,0.0,0.09,0.09
