rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
57,Ohio State University,63,61.8,56.2,77.5,49.9,42.2,51462,13.4,0.12,2012
58,University of Sydney,62.4,55.4,65.7,57.2,92.1,88.1,41868,20.2,0.28,2012
59,University of Pittsburgh,62,54.3,53.9,88.7,37.5,26.5,26485,5.8,0.10,2012
59,École Normale Supérieure,62,56.6,33.5,96.4,44.7,66.2,2400,7.9,0.20,2012
61,University of Zurich,61.9,56.7,45.9,78.4,43.5,87.4,26583,6.5,0.19,2012
62,Hong Kong University of Science and Technology,61.7,51,58.6,71,59,80.1,11385,23.8,0.36,2012
63,École Polytechnique,61.5,50.4,38.8,89.1,63,86.1,2429,4.8,0.30,2012
64,University of Massachusetts,61.1,54,58.3,80.1,53.2,27.3,56959,13,0.11,2012
65,McMaster University,61,41.9,49.9,85.5,97.5,72,23823,19.3,0.15,2012
66,University of Bristol,60.9,44.2,47.7,89.9,34.8,73.7,17906,14,0.25,2012
67,KU Leuven,60.8,52.5,64.7,63,99.9,56.7,42503,41.9,0.18,2012
68,Utrecht University,60.4,42.8,53.2,85.7,59.3,58.1,30779,15.4,0.07,2012
69,University of Göttingen,60.3,51.4,50.9,84.1,32.7,48,25581,25.6,0.12,2012
70,Vanderbilt University,59.6,52.1,47.6,86.8,64.4,26.8,12161,3.6,0.10,2012
71,Tsinghua University,59.5,74.1,70.1,37.4,99.8,33.4,39763,13.7,0.10,2012
72,Rice University,59,45.9,38,99.9,36.2,39.7,6333,9,0.26,2012
73,Heidelberg University,58.7,57.1,41.5,78.5,37.6,62.3,28881,24.5,0.17,2012
74,The University of Queensland,58.6,47.5,52.3,70.2,62.6,80.8,34718,32.7,0.27,2012
75,Emory University,57.4,48.4,39.8,90.9,34.4,37.3,12338,4.5,0.18,2012
75,Wageningen University and Research Center,57.4,50.1,47.6,66.3,100,75.9,9248,17,0.21,2012
77,Tufts University,57.3,45.8,37.4,94.5,35.4,41.3,10410,10,0.14,2012
77,University of Colorado Boulder,57.3,39.5,42.6,98.2,-,30.8,29325,16.1,0.08,2012
79,Leiden University,57,45.4,55.3,71.7,48.6,54.4,21222,17.1,0.10,2012
80,Lund University,56.9,40.4,58.5,72.8,32.6,61.2,28251,11.5,0.15,2012
81,"Rutgers, the State University of New Jersey",56.8,51.6,60,69,-,25.3,37032,17.3,0.08,2012
81,University of Rochester,56.8,47,33.5,94.5,36.4,45.7,9390,4.5,0.26,2012
83,Durham University,56.4,32.5,37.9,96.2,30.5,75.8,15489,15.7,0.24,2012
84,Pierre and Marie Curie University,56,56.3,30.5,81.1,26.2,66.7,27862,8.7,0.18,2012
85,University of St Andrews,55.7,37.1,40.2,83,34.1,89.1,8338,12.7,0.47,2012
86,"University of California, Irvine",55.4,36.2,42.3,93.5,45.6,36.3,26614,16.1,0.16,2012
87,Uppsala University,55.2,47.2,65.1,53.3,43.4,59.1,25266,18.2,0.12,2012
88,Technical University of Munich,55.1,50,37.1,76.3,47.2,65.2,35565,31.5,0.20,2012
89,University of Notre Dame,55,42.6,36.2,94.1,27.3,33.1,11829,13.8,0.10,2012
90,Dartmouth College,54.9,44.8,38.7,89.9,-,30.6,6178,6.6,0.16,2012
91,University of Helsinki,54.8,39.3,54.2,75.1,28.9,46.8,23505,15.1,0.06,2012
92,University of Amsterdam,54.7,41.7,54.7,68.3,42.5,56.4,24570,14.4,0.11,2012
93,Case Western Reserve University,54.6,54.2,40.2,78.4,-,29.9,9259,6.4,0.17,2012
94,Korea Advanced Institute of Science and Technology (KAIST),54.5,64.2,54.6,47.1,100,29.3,9027,10,0.09,2012
94,"University of Maryland, College Park",54.5,41.1,43.6,85.8,28.5,35.3,31331,8.4,0.09,2012
96,Michigan State University,54.4,47.4,49.6,73.6,28,34,44750,15.7,0.15,2012
97,University of Arizona,54.2,45.1,43,78.3,86,28.4,36429,12.7,0.08,2012
98,Purdue University,54,56.6,49.4,57.8,-,52.6,39256,18.1,0.22,2012
99,University of Sussex,53.9,30.6,34.8,92,28.1,79.8,12001,17.4,0.35,2012
100,University of Alberta,53.7,50.6,54.4,51.7,53.7,71.9,36299,21.6,0.23,2012
101,University of Sheffield,53.6,44.6,46,67.5,40.2,68.2,23311,15.5,0.31,2012
102,University of Glasgow,53.4,37.5,41,77.5,61.4,68.1,22616,16,0.29,2012
103,University of Cape Town,53.2,34.3,41.1,75.3,97.5,73.9,20040,12.1,0.18,2012
104,Delft University of Technology,53.1,53.5,66.1,31.2,100,71.3,15920,19.4,0.25,2012
104,University of Montreal,53.1,54.5,47,48.7,81.3,79.5,38264,20.3,0.25,2012
106,Ghent University,53,41.1,52.2,63.4,97.8,47.3,32166,34.1,0.09,2012
107,"Royal Holloway, University of London",52.9,28.6,24.1,98.2,25.9,93.3,8747,15.9,0.37,2012
108,Tokyo Institute of Technology,52.8,56,58.9,49.5,66.3,24.9,9586,7.3,0.13,2012
109,Humboldt University of Berlin,52.6,51.3,54.5,50.1,-,64.5,29987,52.5,0.16,2012
110,"University of California, Santa Cruz",52.5,28.5,36.6,99.9,29.5,29.8,17404,22.7,0.01,2012
111,University of Basel,52.2,38.9,21.9,86,48.6,92.4,12551,17.3,0.24,2012
112,University of Bern,52.1,43,34.6,73.5,38.2,77.6,14708,22.5,0.14,2012
113,University of Utah,51.9,42.1,41,82.3,-,23.3,25674,16.9,0.09,2012
114,Stony Brook University,51.4,37.7,28.7,88.3,29.2,56.5,21908,10.9,0.24,2012
115,Eindhoven University of Technology,51.3,35.6,48,62.1,100,67.3,8176,16,0.14,2012
116,University of Lausanne,51.2,27.5,40.4,77.8,40.3,86.7,11964,13.1,0.22,2012
117,Monash University,51.1,40.5,48.5,57.1,62.2,75.8,50882,40.5,0.36,2012
117,Trinity College Dublin,51.1,30.3,23.5,91.7,29.7,89.4,15521,18,0.25,2012
119,Osaka University,51,61.8,56.5,40,75,21.1,23144,7.8,0.09,2012
120,Tohoku University,50.8,57.7,55.7,42.9,78.9,25.6,17200,5,0.07,2012
121,Hebrew University of Jerusalem,50.4,47.7,56.4,48.4,25,53,17612,10.7,0.05,2012
121,University of York,50.4,36.7,38.8,71.6,33.9,72.7,,,,2012
123,Indiana University,50.2,46.8,34.5,73.7,-,37.7,62468,13.6,0.13,2012
124,Seoul National University,50.1,64.6,50.8,44,42.6,16.3,26389,13.9,0.10,2012
125,Aarhus University,50,30.7,49,64,67,69.3,23895,13.6,0.14,2012
125,University of Florida,50,46.7,59.9,50.9,-,25.9,50095,18.7,0.09,2012
127,Arizona State University,49.9,38.2,39,80.3,28.7,26.1,83236,29.9,0.09,2012
127,Queen Mary University of London,49.9,29,28.6,83.7,36.6,88.8,14260,14,0.40,2012
127,University of Southampton,49.9,35.6,35.5,72.5,39.3,78.3,20925,13.5,0.29,2012
130,University of Geneva,49.8,34.9,39,65.1,32.7,97.5,15668,15,0.39,2012
131,Lancaster University,49.7,32.6,35.7,75.4,27.5,78.6,11512,14.9,0.33,2012
131,Stockholm University,49.7,25,36,90.2,26.8,48.8,31715,23.7,0.08,2012
133,University of Leeds,49.5,44.6,43.9,57.1,36.4,64.8,27703,14.7,0.21,2012
134,University of Groningen,49.2,32.4,52.4,62.4,59.9,47.3,24556,25.6,0.12,2012
135,George Washington University,49,44.2,33.6,73.2,-,38.3,20541,12,0.16,2012
135,University of Copenhagen,49,37.8,31.6,72.1,37,74.8,27545,4.1,0.19,2012
135,University of Virginia,49,37,42.2,74.7,34.7,26.4,23845,10.2,0.12,2012
138,Georgetown University,48,52.5,40.4,57.7,-,29.1,15408,8.5,0.14,2012
139,University of Vienna,47.9,49.5,41.2,45.2,25.4,86.6,34651,20.5,0.25,2012
140,University of Nottingham,47.7,40.2,40,57.6,36.7,72.6,30144,15,0.27,2012
141,University of Iowa,47.6,47.7,42.1,61.3,-,21.9,27526,11.6,0.11,2012
141,École Normale Supérieure de Lyon,47.6,35.3,21.4,85.1,25.1,58.8,2218,8,0.14,2012
143,"University of California, Riverside",47.5,27.8,30.9,89.6,31,30,20626,22,0.12,2012
144,Rensselaer Polytechnic Institute,47.4,31.7,40.4,73.6,49,32.7,6671,15,0.16,2012
145,University of East Anglia,47.3,26.5,26.1,85.6,28,68.5,14992,14.7,0.28,2012
146,Newcastle University,47,34.2,28.4,72.2,32.3,76.2,20174,15.2,0.29,2012
146,William & Mary,47,40,18.9,90.7,27,19.7,7867,11.8,0.07,2012
148,University of Birmingham,46.9,42.6,42.6,50.6,36,70.3,25295,16.4,0.23,2012
149,"Birkbeck, University of London",46.8,25.9,25.8,80.8,25.1,85.3,9454,17.2,0.38,2012
150,Brandeis University,46.7,25.3,27.3,90.2,33.7,40.3,5495,12.6,0.22,2012
151,Chinese University of Hong Kong,46.6,47,50.2,37.8,36.4,69.5,17916,10.2,0.22,2012
151,Free University of Berlin,46.6,46.3,48.5,42.5,30.6,62.1,33062,39.3,0.20,2012
151,University of Aberdeen,46.6,30.6,32.2,67.7,44.4,84.8,12938,15.8,0.33,2012
154,National Taiwan University,46.2,47.8,58.5,39.2,40,20.7,31891,11.9,0.07,2012
154,Yeshiva University,46.2,43.6,27,75.3,-,26.4,6753,5.5,0.07,2012
156,University of Exeter,46.1,31.3,33.3,67.8,35.4,73.4,17755,18.8,0.28,2012
157,Erasmus University Rotterdam,46,28.8,27.2,77.4,45,65,20580,18.9,0.18,2012
157,University of Warwick,46,39.7,44.5,45,31.3,85.5,18529,16.6,0.37,2012
159,Radboud University Nijmegen,45.9,27.7,43.8,65.5,33.1,52.3,17713,13,0.10,2012
159,University College Dublin,45.9,25.2,23.7,80.5,32.3,83.2,22193,24.5,0.23,2012
159,VU University Amsterdam,45.9,30.4,35.3,70.2,63.2,48,23280,16.3,0.06,2012
162,Medical University of South Carolina,45.8,43.9,38.9,56.6,87.8,23.9,,,,2012
162,Wake Forest University,45.8,36.4,21.6,86.1,49.1,17.2,7326,4.6,0.05,2012
164,Texas A&M University,45.7,42.3,51.8,45.7,43.8,36,50657,21.4,0.09,2012
164,University of Reading,45.7,36.9,38.6,55.4,31.6,75.1,12050,14.8,0.28,2012
166,Tel Aviv University,45.4,47.3,60.7,33,35,30.1,23977,24.4,0.04,2012
167,University of Illinois at Chicago,45.2,53.3,43.9,43.3,38.6,27.2,24313,9.2,0.17,2012
168,RWTH Aachen University,45.1,36.1,25.1,67.2,61.8,67.1,37917,27.6,0.16,2012
169,Nanyang Technological University,45,41.4,47.8,34.5,44.4,89.8,25028,16.2,0.33,2012
169,Paris Diderot University – Paris 7,45,23.3,18.7,88.9,-,70.7,27756,14.8,0.17,2012
169,Université Catholique de Louvain,45,29.2,34.7,65.5,30.8,72.5,28856,42,0.19,2012
172,University of Miami,44.8,45.7,23.3,70.3,-,30.3,15286,5.7,0.14,2012
173,Queen’s University,44.6,39.7,36.1,49.3,87.5,65,20488,22.1,0.10,2012
173,University of Auckland,44.6,28.3,35,55.7,76.6,92.9,29787,18.9,0.28,2012
173,University of New South Wales,44.6,36.1,40.2,46.8,53.1,85.1,38309,25.9,0.33,2012
176,University of Dundee,44.5,20.8,20.1,87.1,55.3,62.5,11628,15.3,0.25,2012
177,University of Victoria,44.2,16.8,31.5,79.2,26.8,70.5,17581,21.5,0.11,2012
178,Technical University of Denmark,44.1,31.9,24.1,66.8,95.7,65.2,9990,5,0.18,2012
178,University of São Paulo,44.1,61.7,58,18.8,33.3,22.9,81402,14.6,0.04,2012
180,University of Delaware,43.8,26.4,37.2,66.7,98,29.8,19262,15.9,0.10,2012
181,Goethe University Frankfurt,43.6,30.5,21.7,75.1,42.4,57.6,31861,9.3,0.15,2012
181,University of Liverpool,43.6,34.8,33.5,55.6,37.1,73.1,18815,13.6,0.30,2012
181,University of Oslo,43.6,33.5,36.9,56.6,29,63.9,27139,18.8,0.18,2012
184,Iowa State University,43.4,32.8,30.1,70.4,49.2,28.3,29991,17.4,0.11,2012
185,University of Ottawa,43.2,38.9,34.8,54.8,36.9,49.6,36733,26.3,0.15,2012
186,Pompeu Fabra University,43.1,23.4,16.1,87.6,37.6,54.3,10901,18.3,0.13,2012
187,KTH Royal Institute of Technology,43,40.9,39.5,34.1,100,82.1,12062,14.6,0.21,2012
187,University of Tübingen,43,34.4,24.1,67.6,31,58.1,28327,38.9,0.12,2012
189,University of Freiburg,42.9,35.7,18.7,67.8,81.8,55.6,26467,31.2,0.16,2012
189,University of Western Australia,42.9,32.1,35.8,47.8,58.7,90,20851,20.7,0.27,2012
191,University of Bergen,42.8,29,26.6,65.2,42.1,73.5,11623,11.1,0.12,2012
192,University of Science and Technology of China,42.7,38.9,23.5,73.6,29.7,14.8,14290,7.9,0.02,2012
193,City University of Hong Kong,42.6,30.2,35,57.4,50.1,61.6,10015,7.1,0.28,2012
194,University of Konstanz,42.5,29,29.7,62.8,49.9,63.7,10930,59.1,0.12,2012
195,Boston College,42.4,26.5,18.9,83.5,24.2,41.4,13216,17.4,0.19,2012
196,Karlsruhe Institute of Technology,41.6,34.6,19.6,65.5,35.6,64.9,25294,24.6,0.16,2012
197,Georgia Health Sciences University,41.5,49,14.2,63.5,40.7,32.1,,,,2012
197,Maastricht University,41.5,30.6,30.5,53.9,-,86.4,15626,18.9,0.48,2012
197,University of Leicester,41.5,27.6,30.3,56.3,34.4,84.9,14541,13.4,0.35,2012
200,University of Twente,41.4,32.9,30.4,54.4,76.8,56.2,6631,12,0.26,2012
,Autonomous University of Barcelona,-,33.7,27.9,57.9,37,45.9,30538,12.3,0.10,2012
,Bilkent University,-,27.9,22.3,60.8,29.4,48.5,,,,2012
,Cardiff University,-,28.9,34,51.7,35.5,67.8,23347,13.1,0.23,2012
,Colorado School of Mines,-,24.6,22.8,63.7,99.4,38.4,5287,18.2,0.12,2012
,Nagoya University,-,45.5,39.2,43.8,33.1,21.2,15529,7.9,0.10,2012
,National Tsing Hua University,-,42.7,44.5,39.7,46.8,17.7,10221,13.5,0.05,2012
,Northeastern University,-,30.4,18.9,70,31.1,38,18539,15.1,0.26,2012
,Technion Israel Institute of Technology,-,38.7,45,34,33.6,48.9,13855,19.4,0.04,2012
,Tulane University,-,28,34.1,58.8,-,29.8,11381,8.4,0.08,2012
,Ulm University,-,40.8,18.8,46.7,69.8,50.8,9187,11.2,0.10,2012
,Umeå University,-,20.8,29.2,59.4,26.3,52,16667,11.9,0.07,2012
,University at Buffalo,-,44.3,35.6,42,40.9,49.2,25668,19,0.19,2012
,University of Adelaide,-,32.2,33.4,43.8,50.7,81.7,20771,30.1,0.26,2012
,University of Barcelona,-,24.5,22.2,71.9,29.5,44.1,47491,12.2,0.10,2012
,University of Cincinnati,-,29,24.9,69,32.9,20.6,36108,15.7,0.06,2012
,University of Essex,-,31.7,35.9,37,28.3,90.1,12695,19.8,0.39,2012
,University of Georgia,-,44.4,36.4,37.3,27.7,30.6,33119,19.9,0.07,2012
,University of Gothenburg,-,25.8,37.7,55.7,37.7,48.4,26420,16.4,0.12,2012
,University of Innsbruck,-,23.1,13.8,65.7,32.8,90.7,18209,16.9,0.39,2012
,University of Medicine and Dentistry of New Jersey,-,48.5,14.4,55.6,34.3,31,,,,2012
,University of Otago,-,24.5,28,48,27.8,88.8,18600,20.3,0.21,2012
,University of South Carolina,-,34.3,29.3,52.1,27.3,26,29336,16.3,0.01,2012
,University of Strasbourg,-,26.7,17.3,70.3,32.1,70.4,46208,17.8,0.21,2012
,University of Waterloo,-,35.8,44.2,32.5,32.7,62.1,30726,24.2,0.14,2012
,University of Western Ontario,-,38.8,34.3,38.5,41.9,55.7,27387,20.7,0.16,2012
,University of Würzburg,-,31.3,18,63,27.9,44,26576,38.4,0.08,2012
,Université Libre de Bruxelles,-,23.6,25.9,53.5,52.8,80.4,23819,26.1,0.32,2012
,Carleton University,-,17,24.2,61.6,-,58.6,25036,29.8,0.18,2012
,Chalmers University of Technology,-,25.9,37.2,36.3,79.3,66,8605,11.6,0.15,2012
,Colorado State University,-,26.9,32,51.2,-,25.5,26769,19,0.05,2012
,Creighton University,-,43.6,10.5,55.7,24.2,25,7086,8.3,0.02,2012
,Dalhousie University,-,25.5,30.7,43,72.5,64.8,15064,14.4,0.18,2012
,Drexel University,-,36.9,12.2,59.4,29.9,37.8,20713,10.8,0.18,2012
,Fudan University,-,42.4,26.2,42.9,40.5,36.1,32175,12.2,0.11,2012
,Korea University,-,39.5,39.6,30.2,49.7,23.4,24043,15.8,0.14,2012
,Macquarie University,-,21.3,23.2,46.5,42.3,93,27930,20,0.44,2012
,National Chiao Tung University,-,36.4,44.5,25.1,100,24.2,12646,16.6,0.05,2012
,Simon Fraser University,-,19.6,30,53,37.6,56.8,26640,28.3,0.19,2012
,State University of New York Albany,-,25.7,30.8,53.5,92.9,25.9,15387,18.5,0.08,2012
,Swedish University of Agricultural Sciences,-,28.9,22.2,49.8,100,43.5,3879,4.6,,2012
,Tokyo Metropolitan University,-,19,10.3,84.3,27.6,17.8,9303,9.9,0.04,2012
,University of Bologna,-,32.7,22,52.1,32.2,34.9,85532,22.9,0.07,2012
,University of Calgary,-,34,34.4,39.7,39.5,42.7,28341,16.5,0.17,2012
,University of Hamburg,-,35.2,21.3,50,27.4,56.3,,,,2012
,University of Milan,-,37.1,24.3,51.3,35,34.3,58618,24.3,0.05,2012
,University of Milan-Bicocca,-,22.5,12.3,78.3,35.6,33.2,33370,72.5,0.05,2012
,University of Missouri,-,38.5,33.7,37.7,26.5,26.9,29885,14.1,0.05,2012
,University of Padua,-,24.2,26,56.2,31.1,34.3,62577,18.3,0.04,2012
,University of Trieste,-,16.7,12.9,76.9,31.3,45.5,18135,25.8,0.09,2012
,Yonsei University,-,41.5,33.6,36.9,47.9,23.3,24774,11.6,0.14,2012
,Bangor University,-,24.9,23.8,48,29,67.1,9567,19.5,0.22,2012
,Bielefeld University,-,19.1,17,61.6,28.6,45.2,21428,67.8,0.08,2012
,Brunel University London,-,17.4,20.3,51.7,30,89.9,12613,17.6,0.38,2012
,Hong Kong Polytechnic University,-,30.1,37.3,22.2,72.8,62.5,22064,25.9,0.26,2012
,Johannes Kepler University of Linz,-,18.4,11.1,62.8,73.4,56.6,19646,29.1,0.10,2012
,Kyushu University,-,46.8,30.7,23.2,75.1,19.5,18925,6.7,0.08,2012
,Nanjing University,-,40.9,24.2,42.3,42.9,25,29743,13.3,0.10,2012
,National Sun Yat-Sen University,-,24.9,30.4,48.5,42.1,16,9336,19.6,0.04,2012
,Norwegian University of Science and Technology,-,26.9,26.9,41.5,49.7,57.7,17381,13.9,0.09,2012
,Queen’s University Belfast,-,26.5,21.3,42,41.9,89.5,17940,17.9,0.30,2012
,Ruhr University Bochum,-,34.9,28.3,36,59.7,46.6,38675,46.3,0.13,2012
,Stellenbosch University,-,25.4,30,36.6,99.6,44.4,21849,23,0.08,2012
,Tilburg University,-,22.6,49.4,23.6,36,69.1,7576,22.4,0.10,2012
,TU Dresden,-,27.3,13.8,57.4,31.9,49.2,35487,37.4,0.12,2012
,University of Bath,-,25.2,23.2,39.9,38.9,80.6,12830,18.8,0.30,2012
,University of Graz,-,24.9,14,55.1,25.5,63.8,20584,26.8,0.12,2012
,University of Hawai’i at Mānoa,-,31.3,29.2,44.3,-,34.6,,,,2012
,University of Kiel,-,29.3,20.9,52.1,33.6,47.3,24444,23.8,0.08,2012
,University of Southern Denmark,-,19.7,12.4,58,67.9,73.7,22210,12.7,0.16,2012
,University of Texas at Dallas,-,23.6,36.7,44.2,31.1,35.9,16306,22.8,0.23,2012
,University of the Witwatersrand,-,25.6,32.4,32.7,100,71.7,23321,18.6,0.09,2012
,University of Tsukuba,-,37.2,26.2,41.4,32,27.2,15930,12.6,0.16,2012
,University of Wollongong,-,21.4,23,43.5,40.4,88.7,16489,25.4,0.24,2012
,Victoria University of Wellington,-,16.5,21.5,51.1,25.8,89,17142,21.1,0.21,2012
,Virginia Polytechnic Institute and State University,-,36.9,40.4,30.3,24.2,25.1,30850,18.6,0.10,2012
,Wayne State University,-,34.7,16.4,55.2,-,24.6,23065,10.7,0.07,2012
,Aberystwyth University,-,19.8,15.5,56.6,35.5,63.8,9252,19.2,0.18,2012
,Autonomous University of Madrid,-,28.8,21.4,47.5,32.5,39.7,28296,13,0.15,2012
,Hokkaido University,-,44.5,34.3,21.6,38.7,18.8,18162,8.2,0.09,2012
,Hong Kong Baptist University,-,20,11.2,59.7,25.3,58.9,10441,11,0.25,2012
,Istanbul Technical University,-,25.1,18.2,48.9,99.1,18.9,34550,16,0.05,2012
,Lomonosov Moscow State University,-,47.9,27.5,11,80,53.3,30822,7.7,0.20,2012
,Middle East Technical University,-,37,28.9,35.1,43.2,23.5,25779,22.2,0.07,2012
,Montpellier University,-,24.3,8.7,62.3,24.9,52.9,36731,18.4,0.14,2012
,Queensland University of Technology,-,21,26.7,35.5,62.5,76.7,33391,35.8,0.17,2012
,State University of Campinas,-,52.3,33.1,15.2,43.2,19.1,27095,15.3,0.03,2012
,Sun Yat-sen University,-,33.3,14.3,50.5,42.1,20.7,51351,16.6,0.08,2012
,Technical University of Darmstadt,-,28,15.5,39.2,45.1,71,20300,53.6,0.18,2012
,Tokyo Medical and Dental University (TMDU),-,42.8,22.6,36.7,40.8,18,2872,3.3,0.07,2012
,UiT The Arctic University of Norway,-,24.4,14.4,53,32.8,63.5,10398,12.2,0.10,2012
,University of Antwerp,-,21.8,10.9,55.3,56.2,70.7,12346,30.3,0.16,2012
,University of Crete,-,13.1,12.6,66.7,33.2,42.6,14650,26.9,0.05,2012
,University of Guelph,-,24.2,31.4,38.6,48.9,33.3,21643,28.3,0.04,2012
,University of Iceland,-,10.7,17.3,62.4,75.4,56.9,13960,25.9,0.08,2012
,University of Kansas,-,33.2,20.1,43,27.6,23.5,,,,2012
,University of Kentucky,-,38.7,28.4,35.2,-,18.3,,,,2012
,University of Münster,-,27.8,18.5,49.1,35.1,43.3,39838,46.1,0.08,2012
,University of Newcastle,-,18.2,27.1,35.8,64.8,76.3,23508,21.9,0.18,2012
,University of Texas at San Antonio,-,14.1,15.4,70.3,25.3,22.6,27520,26.9,0.06,2012
,University of Trento,-,21.9,20,51.5,51,49.7,16841,43.2,0.08,2012
,York University,-,19.9,27.7,41.2,41.7,57.7,48007,39.4,0.09,2012
,Aalborg University,-,19,20,27.1,36.4,75.3,17422,15.9,0.15,2012
,Aalto University,-,26.2,22.2,37.5,61.9,49,16099,24.2,0.17,2012
