rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
,University of Wollongong,-,25.8,28.4,59.3,57.9,86.8,16489,25.4,0.24,2016
,Zhejiang University,-,44.3,46,36.1,96.2,19.6,47508,15.9,0.05,2016
,Aberystwyth University,-,21.6,18.9,67.2,31.3,72.2,9252,19.2,0.18,2016
,University of Alaska Fairbanks,-,25.1,23.1,63,51.2,53.5,3837,8.2,0.07,2016
,Autonomous University of Madrid,-,35.6,30.9,46.9,33,48.6,28296,13,0.15,2016
,Bangor University,-,22.6,22.1,65.4,31,81.3,9567,19.5,0.22,2016
,University of Bremen,-,30.9,32.7,50,46,50,18590,25.6,0.11,2016
,University of Cincinnati,-,31.3,20.4,72.1,35.3,28.3,36108,15.7,0.06,2016
,University of Connecticut,-,35.9,25.6,57,30.9,43.1,25742,13,0.11,2016
,Deakin University,-,22.4,21.9,66.8,30,76.9,32713,30.4,0.17,2016
,University of Essex,-,33.9,33.3,38.6,28.9,93.7,12695,19.8,0.39,2016
,George Mason University,-,29.6,21.2,64.9,29.1,36.9,26622,17,0.07,2016
,University of Greifswald,-,30.1,23.5,61.3,32.6,41.7,10931,24,0.06,2016
,Gwangju Institute of Science and Technology,-,35.2,42,43.7,45.2,36.2,1394,9.6,0.08,2016
,University of Hohenheim,-,30.9,33.8,51.5,52.8,50.3,9163,41.2,0.13,2016
,University of Innsbruck,-,23.6,16.9,67.3,39.9,95.7,18209,16.9,0.39,2016
,Kazan Federal University,-,21.9,12.3,87.5,42.4,25.5,23321,12.2,0.06,2016
,University of Kent,-,24.6,19.1,60.9,28.8,87.2,17638,14.4,0.27,2016
,Leibniz University of Hanover,-,36.5,36.9,39,69.6,43.2,22401,62.7,0.12,2016
,Macquarie University,-,28.5,27.2,52.3,33.1,90,27930,20,0.44,2016
,Medical College of Wisconsin,-,25.4,12.1,85.2,31.8,30.4,1211,0.6,0.05,2016
,University of Milan,-,30.5,24.2,64.8,40.9,37.7,58618,24.3,0.05,2016
,University of Milan-Bicocca,-,24.3,25.5,65.8,46.6,34.3,33370,72.5,0.05,2016
,Montpellier University,-,38.7,16.7,59.5,31.9,54.4,36731,18.4,0.14,2016
,Nagoya University,-,40.8,38.9,40.1,91.4,27.4,15529,7.9,0.10,2016
,University of Naples Federico II,-,24.7,14.8,81.3,47.4,21.1,83653,64.2,0.01,2016
,National Chiao Tung University,-,32.9,45.4,34.2,96.9,32,12646,16.6,0.05,2016
,National Research Nuclear University MePhI,-,43.9,24.1,52.8,28.1,27.5,7801,7.3,0.07,2016
,National Taiwan University of Science and Technology (Taiwan Tech),-,31.7,43.1,39.1,92.2,30.5,7446,17.4,0.11,2016
,University of Navarra,-,31.9,20.8,57.5,63.5,52.6,11259,10.6,0.16,2016
,University of Nebraska-Lincoln,-,30.1,30.2,53.5,35.6,45.8,21789,16.4,0.09,2016
,Örebro University,-,18.3,10.4,87.8,29.8,39.4,8788,15.8,0.02,2016
,University of Oregon,-,21.2,22.7,72.6,30.8,33.5,24418,20.2,0.11,2016
,University of Padua,-,25.7,22.6,74.6,32.6,37.9,62577,18.3,0.04,2016
,University of Pavia,-,25,22.5,65.1,69.4,40.5,22958,40.6,0.06,2016
,Plymouth University,-,19.3,18,75.2,28.5,64,24121,25.9,0.13,2016
,Shanghai Jiao Tong University,-,37.8,45.2,34,92.9,27.5,38191,12.8,0.06,2016
,University of Southern Denmark,-,19.2,14.7,79.7,28,71.8,22210,12.7,0.16,2016
,Stellenbosch University,-,28.2,35,46.9,100,49.8,21849,23,0.08,2016
,University of Strasbourg,-,25.5,23.4,64.4,32.8,71.6,46208,17.8,0.21,2016
,Technical University of Dortmund,-,34.2,29.8,55.3,48.6,40.8,29143,88.9,0.10,2016
,Technion Israel Institute of Technology,-,30.8,33.3,52.1,28.8,61.9,13855,19.4,0.04,2016
,Toulouse 1 Capitole University,-,18.6,35.7,56.3,32.5,66.7,19011,43.8,0.19,2016
,University of Trieste,-,26.5,18.5,74.1,32.3,47.3,18135,25.8,0.09,2016
,University of Turin,-,27.4,22.3,67.5,54.2,38.8,67552,66,0.06,2016
,University of Turku,-,27.1,21.2,65.8,31.2,66.2,12326,14.6,0.05,2016
,Vrije Universiteit Brussel,-,28.7,24.5,56.8,77.1,64.5,9020,17.1,0.16,2016
,VŠB - Technical University of Ostrava,-,18.8,15.7,85.5,32.1,22.3,14991,23.9,0.05,2016
,Yonsei University,-,37.2,34.1,39.4,75.9,41.5,24774,11.6,0.14,2016
,York University,-,30.2,30.8,49.1,33.2,58.2,48007,39.4,0.09,2016
,Bilkent University,-,22.6,17.5,64.1,30.2,47.5,,,,2016
,"Binghamton University, State University of New York",-,22.7,17.4,62,34,53.6,15799,23.3,0.14,2016
,University of Crete,-,18.6,19.2,73.6,34.5,47,14650,26.9,0.05,2016
,University of Cyprus,-,18,28.5,56.7,30,74.7,6880,22.9,0.08,2016
,Drexel University,-,31.2,14.6,57.7,36.3,46.3,20713,10.8,0.18,2016
,University of Eastern Finland,-,24.8,20.7,65.1,33.3,46.1,10798,17.3,0.06,2016
,University of Florence,-,21.7,20.4,72.1,35.9,38.5,54290,17.2,0.07,2016
,University of St Gallen,-,25.8,11.2,53.5,41.8,97.6,6848,10.8,0.34,2016
,Graz University of Technology,-,26,15.8,52.9,77.2,69.3,7542,12.5,0.16,2016
,University of Guelph,-,28,34.2,44.4,47.4,53.6,21643,28.3,0.04,2016
,Hanyang University,-,33.9,32.6,31.1,87.9,54.3,16729,10.4,0.19,2016
,Hong Kong Baptist University,-,22.6,12.1,67.9,28.8,75,10441,11,0.25,2016
,University of Houston,-,34.9,26.5,52,42.3,33.9,40325,43.7,0.09,2016
,Indian Institute of Technology Bombay,-,37.8,28.6,48.5,42.3,17.7,8327,14.9,0.01,2016
,Instituto Superior Técnico Lisboa,-,22.2,25,59.8,38.8,43.7,11778,16.9,0.09,2016
,University of Jyväskylä,-,28.2,25.5,55.5,34.2,47.1,9703,15.2,0.05,2016
,La Trobe University,-,27,28.5,45.4,43.7,78,22037,29,0.27,2016
,Loughborough University,-,31.2,32.2,41.3,36.6,72.9,13951,15.9,0.22,2016
,University of Manitoba,-,27.1,26.9,49.7,41.8,57.8,28576,27.8,0.11,2016
,University of Missouri,-,31.2,21,60.2,31.1,31,29885,14.1,0.05,2016
,University of Modena and Reggio Emilia,-,18.7,15.6,72.9,32.3,34.2,19693,25.3,0.06,2016
,University of Montana,-,30.8,13.6,65.5,31,21.5,12470,15.2,0.03,2016
,"National University of Ireland, Maynooth",-,24.6,22.8,50.2,36.6,75.6,7653,28,0.11,2016
,University of Nebraska Medical Center,-,37,13.3,64.4,33.6,37.7,2857,2.6,0.08,2016
,University of New Mexico,-,25.6,15.4,74.5,37,28.6,,,,2016
,Norwegian University of Science and Technology,-,16.3,25.8,59.8,51.8,59.9,17381,13.9,0.09,2016
,University of Oulu,-,23.1,15.9,62.3,30.9,56.9,14056,8.5,0.06,2016
,Panthéon-Sorbonne University – Paris 1,-,53.2,47.6,6.8,28.3,47.6,42215,34.3,0.20,2016
,Polytechnic University of Turin,-,23.7,18.6,65.9,42.5,50.6,27709,19.6,0.16,2016
,University of Rome III,-,23.1,21,64.8,37.5,35.9,36353,61.2,0.05,2016
,Sabancı University,-,22.3,32.3,52.8,70,42.7,2739,15.9,0.06,2016
,San Diego State University,-,20.3,27,62.7,29.3,25.9,27420,31.7,0.05,2016
,University of South Australia,-,26.4,26.7,41.2,85.9,89,18971,26.2,0.32,2016
,University of South Carolina,-,31.1,21.5,58.7,30.3,24.5,29336,16.3,0.01,2016
,University of South Dakota,-,29.3,12.1,70.4,28,17.1,8003,17.1,0.02,2016
,State University of Campinas,-,44.6,42.3,22.6,49.4,21.1,27095,15.3,0.03,2016
,University of Stirling,-,22.6,23.5,59.1,30.4,77.7,7828,15.9,0.22,2016
,Sun Yat-sen University,-,31.9,24.6,45.7,79.4,37,51351,16.6,0.08,2016
,Swansea University,-,22.2,23.8,58.2,32.7,72.4,12801,17.1,0.20,2016
,Swinburne University of Technology,-,21.5,20.2,53.4,32.2,84.8,20314,36.5,0.33,2016
,University of Tartu,-,23.8,22.8,64.2,31.5,46.1,10269,13,0.03,2016
,Temple University,-,34,18.2,58.3,41.6,28.6,33268,13.3,0.05,2016
,University of Texas at San Antonio,-,18.1,16.6,74.9,28.6,29.6,27520,26.9,0.06,2016
,UiT The Arctic University of Norway,-,26.5,18.7,58.8,36.8,66.1,10398,12.2,0.10,2016
,Université Libre de Bruxelles,-,26.1,28.3,47.9,39.1,84.5,23819,26.1,0.32,2016
,Lille 2 University – Health and Law,-,15.1,9.5,81.7,31.5,39.4,26894,38.5,0.08,2016
,University College Cork,-,28.6,23.8,48.4,47.1,75.5,15805,22.3,0.15,2016
,Verona University,-,23.6,13.1,76.1,36.6,38.3,25250,19.7,0.07,2016
,Victoria University of Wellington,-,26,28.7,44.3,45.6,88.8,17142,21.1,0.21,2016
,Washington State University,-,29,28.2,49.6,57.1,39.6,24550,18.3,0.07,2016
,Wayne State University,-,31.9,14.2,65.3,41.7,29.6,23065,10.7,0.07,2016
,American University,-,42.2,16.5,41.1,35.9,28.9,11604,12,0.12,2016
,Aston University,-,18.4,20.4,51.9,34.6,92.5,,,,2016
,University of Aveiro,-,24.8,26.5,43.6,40.1,45.9,10791,17.8,0.10,2016
,University of Bari Aldo Moro,-,28.7,21.6,48.8,45.4,31.7,51560,65.1,0.02,2016
,Bar-Ilan University,-,22.6,21.3,42.3,28.9,49.4,17503,16,0.05,2016
,Bournemouth University,-,32,12.6,35.2,28.8,70.6,14907,25.9,0.18,2016
,University of Brescia,-,15.6,14.8,72.3,35.8,36.6,14076,25,0.07,2016
,Brno University of Technology,-,18,14.7,55.8,33.7,35.8,23694,21.3,0.15,2016
,Brunel University London,-,24.8,23.3,39.5,34.7,91.8,12613,17.6,0.38,2016
,Ca’ Foscari University of Venice,-,23.9,27.8,48.9,32.3,38.1,19267,38.3,0.07,2016
,University of Cagliari,-,19.4,13.2,56.8,33.6,32.6,30638,51,0.01,2016
,University of Canterbury,-,23.5,22.5,38.9,52.1,91,12187,16.5,0.20,2016
,Catholic University of the Sacred Heart,-,18.6,11.3,55.4,38.7,39,30304,18.9,0.10,2016
,Charles University in Prague,-,31.5,21.5,41,28.2,52.8,51438,13,0.15,2016
,"China Medical University, Taiwan",-,24,29.4,45,60.4,25.7,7983,15.4,0.08,2016
,City University London,-,23.5,21.2,43.5,28.9,89.6,13053,17.8,0.50,2016
,Claude Bernard University Lyon 1,-,21.3,13.2,66.5,34.5,50.5,35308,16.1,0.11,2016
,University of Coimbra,-,28.3,26.5,42.4,34.8,46.2,22795,19,0.11,2016
,Complutense University of Madrid,-,33.2,27.6,31.2,30.9,39.1,86519,17.5,0.13,2016
,Concordia University,-,19.3,23.4,36.4,30.9,77.4,31017,30.3,0.27,2016
,Curtin University,-,20.1,20.2,44.6,37.8,93.1,30333,17.1,0.38,2016
,Dublin City University,-,26.1,25.2,36.3,51.7,76.7,8546,22.9,0.17,2016
,East China University of Science and Technology,-,24.1,17.1,46.4,64.7,21.7,27140,15.5,0.05,2016
,Ewha Womans University,-,23.9,18.3,50.4,57.6,34.3,17625,14.4,0.06,2016
,Federico Santa María Technical University,-,17.2,10.1,70.5,35.1,54.1,11718,34,0.02,2016
,University of Ferrara,-,17.7,17.2,63.3,35.9,41.8,18882,30.2,0.07,2016
,Florida International University,-,25.7,18.1,49.4,32.7,32.8,32566,25.9,0.07,2016
,University of Genoa,-,27.2,14.2,59.3,42.3,38.8,37373,29.5,0.09,2016
,Georgia State University,-,26.3,19.5,52.9,28.7,29.5,28534,20.4,0.05,2016
,University of Graz,-,24.9,16.3,53.3,29.3,68.9,20584,26.8,0.12,2016
,Heriot-Watt University,-,23.4,22.4,36.4,45.6,90.1,8773,17.8,0.43,2016
,Hokkaido University,-,40.3,32.8,29.3,53.7,27.9,18162,8.2,0.09,2016
,Howard University,-,38.8,11,44.5,-,30.3,10297,6.8,0.05,2016
,University of Hull,-,22.4,16.1,41.1,31.8,73.2,15141,18.7,0.20,2016
,University of Idaho,-,28.3,19.4,40.8,32.4,32,11641,21.5,0.06,2016
,Indian Institute of Technology Delhi,-,35.8,25.8,33.4,62.8,15.5,8371,17.3,0.01,2016
,Indian Institute of Technology Kharagpur,-,33.2,30.5,41.4,31.7,13.3,9928,17.5,0.00,2016
,Indian Institute of Technology Madras,-,34.6,20.7,31.4,88.9,16.1,8234,15.9,0.01,2016
,University of Ioannina,-,14.5,17.7,56.4,32.9,36.9,20825,36.3,0.04,2016
,Iran University of Science and Technology,-,25.9,26,42.3,61.2,12.2,10311,23.9,0.00,2016
,Johannes Kepler University of Linz,-,19.2,13.8,51.6,37.4,58.5,19646,29.1,0.10,2016
,University of Kaiserslautern,-,29.6,22.6,47.5,80.2,44.1,14184,54.4,0.14,2016
,Keele University,-,20,17.6,53,29.3,72.7,8397,15.7,0.20,2016
,University of KwaZulu-Natal,-,20.3,25.7,41.5,38.2,58.6,30572,24.9,0.06,2016
,Kyung Hee University,-,26.1,27.6,39.2,89.4,46.4,24356,17.4,0.14,2016
,Kyushu University,-,36.5,27.5,31.8,83.2,26.4,18925,6.7,0.08,2016
,Lehigh University,-,23.9,15,58.2,38.9,36,6300,11.3,0.15,2016
,Louisiana State University,-,26.8,27.7,37.8,-,26.1,28116,20.1,0.06,2016
,University of Macau,-,18.5,17,49.7,34.9,98.4,8521,14.9,0.31,2016
,Makerere University,-,15.1,10.6,70.7,28,58,37340,29.4,0.09,2016
,Marche Polytechnic University,-,15.2,11,80.2,28,27.3,16589,23,0.04,2016
,"University of Maryland, Baltimore County",-,21.3,18.2,61.3,31.7,28.2,13908,18.1,0.07,2016
,Murdoch University,-,18.7,19.6,51.2,36.5,88.3,16606,32.8,0.43,2016
,University of Nantes,-,19.6,12.2,69.4,-,35.1,33866,22.2,0.11,2016
,National and Kapodistrian University of Athens,-,26.7,16.3,45.8,-,39,63052,32.3,0.09,2016
,National Autonomous University of Mexico,-,42.7,40.2,14.8,63.7,35.9,137378,11.6,0.05,2016
,National Cheng Kung University,-,29.8,40.2,27.2,100,27.7,21234,14.4,0.11,2016
,National Institute of Applied Sciences of Lyon (INSA Lyon),-,27,10.6,41.8,40.3,63.6,6137,8.2,0.31,2016
,National Yang-Ming University,-,41.5,18.5,33.3,30.2,15.8,4496,5.4,0.02,2016
,University of Neuchâtel,-,24.2,14.7,48.2,-,91.4,4358,8.5,0.22,2016
,New University of Lisbon,-,26.9,21.9,38.3,41.3,44.5,18867,17.9,0.07,2016
,University of Nice Sophia Antipolis,-,21.4,16.1,53.7,28.5,79.5,27304,20.3,0.22,2016
,Novosibirsk State University,-,41.4,30.8,26.2,38.2,32.4,7131,7.1,0.13,2016
,The Open University,-,21,13.8,60.3,28.4,51.5,76683,35.9,0.09,2016
,Oxford Brookes University,-,25.7,18.8,42.7,28.4,68.9,14238,18.5,0.25,2016
,University of Palermo,-,15.3,9.1,77.4,28,23.6,43875,22.4,0.01,2016
,University of Parma,-,17.7,16.6,56.4,37.1,36.8,26937,29.1,0.07,2016
,University of Pisa,-,21.6,18.9,64.5,31.4,31.1,47247,18,0.04,2016
,Polytechnic University of Catalonia,-,25.2,14.8,44.7,40.9,63.9,22893,11.7,0.28,2016
,Pontifical Catholic University of Chile,-,28.2,21.3,37,28,52.4,25075,15.3,0.07,2016
,University of Porto,-,32,28.2,37.2,38.7,45.4,32720,18.8,0.09,2016
,University of Portsmouth,-,17.2,10.9,58.2,28.9,79.3,20161,19.1,0.23,2016
,RMIT University,-,24.7,17.7,44.6,37,82.1,29501,18.1,0.25,2016
,University of Rome II – Tor Vergata,-,23.5,17.2,64.5,34.7,36.5,33504,26.5,0.06,2016
,University of Rovira i Virgili,-,20.8,14.8,66.9,30.9,41.5,12533,12.8,0.09,2016
,Saint Petersburg State University,-,47.9,31.4,14.5,29.5,33,20836,5.2,0.07,2016
,University of Salento,-,29.6,13.2,53,36.2,24.5,19959,58.4,0.01,2016
,University of San Francisco,-,34.2,12.9,43.8,28.6,40.1,10788,17,0.17,2016
,University of Saskatchewan,-,30.8,22.4,39.7,62.9,52.9,19028,16.3,0.14,2016
,Sharif University of Technology,-,26.6,30.1,33.7,87.8,15.9,10977,18.7,0.00,2016
,University of Siena,-,23.7,17.8,45.2,33.2,39,18846,23.6,0.05,2016
,Southern Cross University,-,18.9,18.3,53.3,37.7,52.7,9026,32.8,0.15,2016
,State University of New York Albany,-,25.6,35.3,35.5,28,31.4,15387,18.5,0.08,2016
,University of Strathclyde,-,25.9,28,31.8,44.1,71,15705,20.2,0.20,2016
,University of Tampere,-,23.5,13.7,63.7,40,41.9,10045,9.5,0.04,2016
,Tampere University of Technology,-,23.1,17.2,45.5,67.5,54,6147,15.5,0.13,2016
,Tokyo Medical and Dental University (TMDU),-,39.3,18.3,36.6,59.5,23.1,2872,3.3,0.07,2016
,Tokyo Metropolitan University,-,21.6,11.4,72.2,30.9,19.9,9303,9.9,0.04,2016
,University of Tsukuba,-,40,30,33.7,42.9,34.4,15930,12.6,0.16,2016
,University of Ulsan,-,19.5,20.5,54,64.7,18.6,14037,13.3,0.03,2016
,Ulster University,-,19.1,13.2,44.1,29.2,79,19622,15.8,0.15,2016
,Université du Québec à Montréal,-,26.8,24.5,41.6,29.2,42.9,27046,24.7,0.09,2016
,Universiti Teknologi Malaysia,-,26.3,14.6,44.7,31.1,51.7,16270,9,0.13,2016
,University of Urbino Carlo Bo,-,17.2,8.7,66.8,31.2,35,13435,37.4,0.07,2016
,University of Valencia,-,22.7,16.9,49.6,31.3,40.5,58413,15.4,0.09,2016
,University of Waikato,-,19.3,18.2,53.7,30.7,87,10159,17,0.25,2016
,Western Sydney University,-,20.1,24.6,52.3,30.7,54,30704,32.2,0.09,2016
,Wuhan University,-,38.2,26.8,18,97.8,36.7,46227,14.4,0.07,2016
,Xiamen University,-,26.7,15.6,47,-,25,32921,12.3,0.05,2016
,American University of Beirut,-,27.7,11.2,31.9,-,93,7695,8.9,0.25,2016
,Amirkabir University of Technology,-,24.5,25.7,34.8,55.7,7.7,14080,25.6,0.01,2016
,"University of the Andes, Colombia",-,21.2,13.8,31.2,28,51.7,15773,16.9,0.02,2016
,University of Arkansas,-,25.5,17.4,30.3,36.9,25.9,22819,21.2,0.05,2016
,Auburn University,-,30.2,19.4,21,37.2,27.9,22386,17.6,0.04,2016
,Babeş-Bolyai University,-,27.9,12.5,32.1,28.6,35.4,37915,23.5,0.02,2016
,University of the Basque Country,-,18.2,11.9,43.1,30.3,34.9,46373,15.3,0.05,2016
,Bauman Moscow State Technical University,-,44,23.7,3.1,68.1,15.6,18808,4,0.04,2016
,Ben-Gurion University of the Negev,-,25.1,21.3,30.1,28.7,52.9,16695,12.6,0.02,2016
,Blaise Pascal University,-,20.2,2.9,46.9,-,66.6,15619,7.1,0.17,2016
,Boğaziçi University,-,21.2,17.2,45.4,35.5,38.3,11506,25,0.07,2016
,University of Burgundy,-,21.4,8.8,46.3,-,50.9,26612,20.8,0.11,2016
,University of Canberra,-,18.4,19.3,29.8,36.2,54.6,11221,28.6,0.24,2016
,Carleton University,-,19.9,24,32,30.4,61.3,25036,29.8,0.18,2016
,University of Catania,-,19.2,15.9,52.9,29.5,25.3,55859,49.7,0.01,2016
,Central Queensland University,-,20.9,11.4,43.7,32.5,50.8,11452,29.6,0.27,2016
,University of Chile,-,28.3,19.6,30.5,-,44.1,29207,14.2,0.03,2016
,China Agricultural University,-,35.8,24.9,22.6,52.3,17.6,19342,12,0.01,2016
,Chung-Ang University,-,29.9,27.6,17.4,61.3,43.7,13015,17.4,0.17,2016
,Czech Technical University in Prague,-,20.6,9.3,46.5,28.2,25,22751,12,,2016
,De Montfort University,-,16.8,10.1,40.1,28.5,58.4,16812,19.1,0.21,2016
,East China Normal University,-,24.6,14.7,43.3,42,30.6,29623,14,0.11,2016
,Edith Cowan University,-,18.9,16.1,35,34.5,68.7,27491,16.1,0.16,2016
,Federal University of Rio de Janeiro,-,32.4,19.7,18.3,42.9,25.1,52878,12.8,0.02,2016
,University of Granada,-,24.3,14.7,45.8,29.4,36.4,53476,16,0.06,2016
,University of Haifa,-,25.5,29.5,26.2,30.3,34.7,17758,30.8,0.01,2016
,Harbin Institute of Technology,-,29.4,27.3,15.7,99.8,25.6,31658,10.8,0.07,2016
,University of Hertfordshire,-,15.5,9.5,50.5,29.3,78.9,19665,19.4,0.27,2016
,Hiroshima University,-,27.8,18.9,41.7,42.2,22.2,14686,8.2,0.05,2016
,Huazhong University of Science and Technology,-,29.3,22.7,31.6,71.8,17.3,57242,17.7,0.04,2016
,Indian Institute of Technology Guwahati,-,24.3,20.7,42.6,32.3,12.9,4710,14.2,0.01,2016
,Indian Institute of Technology Kanpur,-,33.1,15,31.5,28,16.4,6167,12.2,0.00,2016
,Indian Institute of Technology Roorkee,-,29.7,17.5,37.2,81.4,13.9,8061,18.7,0.01,2016
,Isfahan University of Technology,-,18.1,23,39.5,99.5,17.2,10964,26.5,0.01,2016
,Istanbul Technical University,-,19.2,25.8,26.5,72.1,22.9,34550,16,0.05,2016
,Jadavpur University,-,32.8,22.2,31.8,33.8,7.7,10697,16.1,0.00,2016
,Kanazawa University,-,24.7,14.8,35.5,30.4,18.4,10546,10.4,0.05,2016
,Kansas State University,-,22.9,17.5,39.3,43.1,41.7,21379,15.1,0.10,2016
,Keio University,-,25,17.5,28.5,41.4,22.7,33751,11.9,0.05,2016
,Kent State University,-,18.4,14.2,53.8,28.5,32.4,23122,19,0.08,2016
,King Fahd University of Petroleum and Minerals,-,25.4,16.1,24.4,81.2,84.5,6898,7.1,0.20,2016
,King Saud University,-,20,17.5,22.3,57.4,75.5,40666,13.4,0.07,2016
,University of La Laguna,-,16.9,10,44.8,28.5,44.7,22422,14.9,0.05,2016
,Lappeenranta University of Technology,-,27.1,27.5,20.8,80.3,53,3486,23.9,0.19,2016
,University of Limerick,-,19.8,16.3,36.6,34,76.5,12212,19.8,0.13,2016
,University of Lisbon,-,25.9,18.3,32.4,35.4,46.6,47849,17.5,0.09,2016
,Liverpool John Moores University,-,16.4,11.6,45.9,28.8,62.1,18513,19.8,0.13,2016
,Mahidol University,-,26.8,15.1,28.3,71.6,44.1,27402,7.5,0.03,2016
,Manchester Metropolitan University,-,22.7,10.6,30.8,28.3,57.8,28037,18.2,0.14,2016
,University of Maribor,-,17.1,11.5,42.1,38.7,33.6,14531,17.3,0.04,2016
,Masaryk University,-,21.2,22.9,27.8,28.5,48.9,40898,26.6,0.17,2016
,Massey University,-,23.1,17.1,31.9,35.8,80.5,19101,16.8,0.15,2016
,Memorial University of Newfoundland,-,18.1,15.8,35.6,48.3,53.3,15464,14.6,0.10,2016
,Middle East Technical University,-,29.9,17.3,28.8,60,26.7,25779,22.2,0.07,2016
,University of Minho,-,23.9,20.1,35.3,51.6,43.6,19090,18.8,0.09,2016
,Missouri University of Science and Technology,-,23.5,18.4,28.7,52.8,40.6,7647,15.5,0.12,2016
,Montana State University,-,17.7,21.8,48,43,23.5,12331,17.8,0.04,2016
,Monterrey Institute of Technology and Higher Education,-,23.9,12.7,23.4,75.8,59.6,14353,20.5,0.12,2016
,National Central University,-,26.3,23.2,17.5,75.3,27.1,10915,9.8,0.06,2016
,National Sun Yat-Sen University,-,26.1,33,25.8,44.3,19.7,9336,19.6,0.04,2016
,National Taiwan Normal University,-,26.2,31.3,16.2,81.9,38.1,11072,13,0.19,2016
,National Technical University of Athens,-,20.2,15,36.2,40.3,31.3,14780,26.9,0.07,2016
,New Jersey Institute of Technology,-,18.9,16.6,32.2,32.2,48.5,10646,26.2,0.17,2016
,New Mexico State University,-,19.5,19.2,47.2,34.6,30.5,15035,18.8,0.07,2016
,University of North Carolina at Greensboro,-,18.2,15.3,43.1,28.9,17.4,16446,19.2,0.02,2016
,Oklahoma State University,-,27.5,22.7,33.1,33.7,25.6,21270,21.4,0.07,2016
,Osaka City University,-,26.3,13.4,34.4,40.7,21.3,8604,10.1,0.04,2016
,Otto von Guericke University of Magdeburg,-,22.9,14.4,39.7,37.7,43.9,14104,13.1,0.13,2016
,University of Oviedo,-,19.5,10.8,41.9,34.1,36.2,24210,13.7,0.05,2016
,Palacký University in Olomouc,-,19.2,11.8,42.9,28.7,48.8,18540,11.4,0.09,2016
,Panjab University,-,24.6,8.8,41,28.1,14.1,16691,23.9,0.01,2016
,Paris Dauphine University,-,21.9,11.1,27.6,30.6,69.3,9565,15.4,0.28,2016
,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),-,24.5,24.1,23.1,100,31.3,14300,21.2,0.03,2016
,Portland State University,-,16.8,14.4,43.3,44.6,31.6,20398,22.2,0.08,2016
,University of Pretoria,-,25.6,21.2,17.5,52.4,46,37314,20,0.08,2016
,Pusan National University,-,27.5,24.7,20.4,66.8,32.9,24929,19.7,0.12,2016
,Quaid-i-azam University,-,17.9,9.9,45.6,-,35.4,12688,25.7,0.00,2016
,University of Regina,-,15.6,15.8,34.2,34.4,47.7,11550,22.8,0.12,2016
,Renmin University of China,-,34.7,13.7,30.7,42.5,40.1,24954,12.7,0.06,2016
,University of Rennes 1,-,17.8,10.3,44.7,31.7,53,22186,13.9,0.12,2016
,University of Salamanca,-,26.1,16.9,25.9,31.6,40.8,31035,17.9,0.12,2016
,University of Santiago de Compostela,-,22.9,14.1,46.9,32.3,37.1,29085,15.3,0.06,2016
,Semmelweis University,-,19.6,10.6,41.5,30.7,81.7,12920,10.9,0.25,2016
,University of Seville,-,21.5,14.9,32.6,36.7,32,64931,17.5,0.07,2016
,Université de Sherbrooke,-,25.6,9.5,41.3,29.6,39.8,13438,5.4,0.05,2016
,Soochow University,-,19.2,13.7,45.8,75.3,16,36465,12.9,0.02,2016
,South China University of Technology,-,19.5,22.1,28.1,86.8,17.5,41438,17.7,0.03,2016
,Tallinn University of Technology,-,16.3,15,38.7,44.8,37.9,14061,28.6,0.05,2016
,Tehran University of Medical Sciences,-,51.8,20,9.3,30,14.1,13912,9,0.01,2016
,University of Texas at Arlington,-,20.1,10.1,50.9,33.4,50.3,29396,10.5,0.10,2016
,Tianjin University,-,36.5,34.4,12.2,100,14.7,29693,12.2,0.01,2016
,Tokyo University of Agriculture and Technology,-,34.9,24.1,16.9,39.9,19.4,5865,14.4,0.05,2016
,University of Toledo,-,31.6,13.4,29.9,32.9,37.7,19465,17.5,0.09,2016
,Tongji University,-,28.9,29.2,13.1,63.5,37.2,37394,13.5,0.10,2016
,University of Tulsa,-,29.7,12.9,24.6,71.7,43.8,4597,12.5,0.25,2016
,United Arab Emirates University,-,18.8,14.8,21.7,30.1,95,9221,12.5,0.26,2016
,University of Warsaw,-,26.1,15.8,42.2,28.5,41.6,49292,14.1,0.07,2016
,University of Wisconsin-Milwaukee,-,17.3,13.8,45.5,29,26,22542,18.4,0.05,2016
,Xi’an Jiaotong University,-,28.7,22.5,25.5,70.4,25.8,29863,12.3,0.04,2016
,University of Zaragoza,-,20.1,12.7,49.5,36.7,33.5,31046,11.8,0.05,2016
,University of A Coruña,-,18.3,10,16.6,38.2,23.4,17062,13,0.02,2016
,Adam Mickiewicz University,-,20,11,15.3,28.7,25.7,40633,15.6,0.01,2016
,AGH University of Science and Technology,-,14.2,3.7,35.7,-,17.9,35569,17,0.01,2016
,Ajou University,-,19.5,11.9,23.9,45.7,20,12706,11.3,0.02,2016
,University of Alcalá,-,17.6,11.2,28.3,43.3,50,30812,25.1,0.18,2016
,Alexandria University,-,20.3,8.2,14.1,29.7,33.7,127431,23.3,0.01,2016
,Alexandru Ioan Cuza University,-,24.9,13.6,7,28.2,46.9,25724,33,0.05,2016
